LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/16/2015 09:18:00,,4041.00,2352.00,680.00,375.00,214.00,255.00,154.00,62.00,APPROVED
CA: SAN DIEGO,01/16/2015 10:18:00,,4128.00,2392.00,691.00,375.00,217.00,255.00,157.00,61.00,APPROVED
CA: SAN DIEGO,01/16/2015 11:18:00,,4116.00,2405.00,687.00,381.00,217.00,258.00,158.00,61.00,APPROVED
CA: SAN DIEGO,01/16/2015 12:18:00,,4119.00,2418.00,690.00,382.00,224.00,261.00,159.00,61.00,APPROVED
CA: SAN DIEGO,01/16/2015 13:18:00,,4148.00,2441.00,701.00,386.00,222.00,260.00,159.00,62.00,APPROVED
CA: SAN DIEGO,01/16/2015 14:19:00,,4170.00,2450.00,694.00,383.00,221.00,258.00,160.00,61.00,APPROVED
CA: SAN DIEGO,01/16/2015 15:19:00,,4142.00,2409.00,687.00,378.00,217.00,260.00,158.00,60.00,APPROVED
CA: SAN DIEGO,01/16/2015 16:19:00,,4050.00,2379.00,688.00,378.00,219.00,258.00,158.00,62.00,APPROVED
CA: SAN DIEGO,01/16/2015 17:19:00,,3746.00,2201.00,664.00,358.00,214.00,251.00,157.00,61.00,APPROVED
CA: SAN DIEGO,01/16/2015 18:19:00,,3788.00,2233.00,651.00,371.00,217.00,252.00,158.00,63.00,APPROVED
CA: SAN DIEGO,01/16/2015 19:20:00,,3988.00,2353.00,660.00,384.00,215.00,257.00,157.00,64.00,APPROVED
CA: SAN DIEGO,01/16/2015 20:20:00,,4006.00,2350.00,662.00,378.00,213.00,254.00,157.00,64.00,APPROVED
CA: SAN DIEGO,01/16/2015 21:20:00,,3974.00,2310.00,655.00,373.00,213.00,252.00,159.00,63.00,APPROVED
CA: SAN DIEGO,01/16/2015 22:20:00,,3886.00,2256.00,639.00,359.00,211.00,246.00,157.00,62.00,APPROVED
CA: SAN DIEGO,01/16/2015 23:20:00,,3814.00,2207.00,632.00,349.00,203.00,240.00,152.00,63.00,APPROVED
CA: SAN DIEGO,01/17/2015 00:21:00,,3972.00,2283.00,637.00,352.00,203.00,241.00,152.00,62.00,APPROVED
CA: SAN DIEGO,01/17/2015 01:21:00,,3830.00,2194.00,629.00,345.00,201.00,242.00,153.00,58.00,APPROVED
CA: SAN DIEGO,01/17/2015 02:21:00,,3674.00,2122.00,632.00,344.00,207.00,240.00,152.00,62.00,APPROVED
CA: SAN DIEGO,01/17/2015 03:21:00,,3819.00,2297.00,671.00,373.00,216.00,254.00,165.00,62.00,APPROVED
CA: SAN DIEGO,01/17/2015 04:21:00,,4008.00,2446.00,709.00,414.00,232.00,275.00,170.00,68.00,APPROVED
CA: SAN DIEGO,01/17/2015 05:22:00,,4078.00,2509.00,719.00,421.00,235.00,282.00,171.00,68.00,APPROVED
CA: SAN DIEGO,01/17/2015 06:22:00,,4036.00,2454.00,715.00,411.00,230.00,277.00,170.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 07:22:00,,4038.00,2446.00,710.00,401.00,225.00,272.00,167.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 08:22:00,,4095.00,2470.00,713.00,405.00,230.00,272.00,165.00,67.00,APPROVED
CA: SAN DIEGO,01/17/2015 09:22:00,,4172.00,2484.00,714.00,406.00,231.00,268.00,167.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 10:23:00,,4218.00,2514.00,714.00,398.00,230.00,269.00,165.00,64.00,APPROVED
CA: SAN DIEGO,01/17/2015 11:23:00,,4214.00,2500.00,714.00,392.00,224.00,266.00,164.00,63.00,APPROVED
CA: SAN DIEGO,01/17/2015 12:23:00,,4192.00,2488.00,700.00,393.00,224.00,268.00,163.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 13:23:00,,4208.00,2493.00,714.00,401.00,225.00,267.00,165.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 14:23:00,,4209.00,2505.00,717.00,406.00,230.00,271.00,165.00,63.00,APPROVED
CA: SAN DIEGO,01/17/2015 15:24:00,,4192.00,2494.00,707.00,395.00,224.00,265.00,164.00,64.00,APPROVED
CA: SAN DIEGO,01/17/2015 16:24:00,,4020.00,2408.00,701.00,389.00,224.00,264.00,164.00,64.00,APPROVED
CA: SAN DIEGO,01/17/2015 17:24:00,,4035.00,2418.00,694.00,402.00,223.00,261.00,166.00,67.00,APPROVED
CA: SAN DIEGO,01/17/2015 18:24:00,,4247.00,2504.00,686.00,402.00,223.00,261.00,162.00,66.00,APPROVED
CA: SAN DIEGO,01/17/2015 19:24:00,,4177.00,2442.00,671.00,389.00,218.00,250.00,161.00,65.00,APPROVED
CA: SAN DIEGO,01/17/2015 20:25:00,,4068.00,2399.00,667.00,381.00,218.00,254.00,160.00,66.00,APPROVED
CA: SAN DIEGO,01/17/2015 21:25:00,,3984.00,2355.00,664.00,384.00,214.00,254.00,161.00,64.00,APPROVED
CA: SAN DIEGO,01/17/2015 22:25:00,,3867.00,2283.00,649.00,374.00,209.00,253.00,160.00,66.00,APPROVED
CA: SAN DIEGO,01/17/2015 23:25:00,,3926.00,2323.00,662.00,378.00,214.00,254.00,159.00,64.00,APPROVED
CA: SAN DIEGO,01/18/2015 00:25:00,,4090.00,2374.00,666.00,378.00,213.00,255.00,158.00,63.00,APPROVED
CA: SAN DIEGO,01/18/2015 01:26:00,,4054.00,2341.00,656.00,369.00,213.00,251.00,157.00,64.00,APPROVED
CA: SAN DIEGO,01/18/2015 02:26:00,,3706.00,2136.00,638.00,347.00,209.00,240.00,155.00,63.00,APPROVED
CA: SAN DIEGO,01/18/2015 03:26:00,,3733.00,2172.00,645.00,345.00,210.00,243.00,155.00,60.00,APPROVED
CA: SAN DIEGO,01/18/2015 04:26:00,,3867.00,2278.00,665.00,375.00,217.00,253.00,160.00,63.00,APPROVED
CA: SAN DIEGO,01/18/2015 05:26:00,,3947.00,2308.00,668.00,375.00,222.00,252.00,161.00,62.00,APPROVED
CA: SAN DIEGO,01/18/2015 06:27:00,,3920.00,2290.00,675.00,367.00,211.00,251.00,156.00,60.00,APPROVED
CA: SAN DIEGO,01/18/2015 07:27:00,,3919.00,2265.00,670.00,361.00,213.00,246.00,158.00,60.00,APPROVED
CA: SAN DIEGO,01/18/2015 08:27:00,,4004.00,2364.00,681.00,376.00,217.00,255.00,161.00,60.00,APPROVED
CA: SAN DIEGO,01/18/2015 09:27:00,,4069.00,2400.00,695.00,386.00,226.00,261.00,162.00,63.00,APPROVED
CA: SAN DIEGO,01/18/2015 10:27:00,,4122.00,2466.00,707.00,398.00,225.00,267.00,165.00,64.00,APPROVED
CA: SAN DIEGO,01/18/2015 11:28:00,,4149.00,2469.00,703.00,395.00,224.00,265.00,167.00,64.00,APPROVED
CA: SAN DIEGO,01/18/2015 12:28:00,,4143.00,2486.00,712.00,395.00,222.00,270.00,165.00,66.00,APPROVED
CA: SAN DIEGO,01/18/2015 13:28:00,,4203.00,2492.00,716.00,399.00,231.00,271.00,170.00,66.00,APPROVED
CA: SAN DIEGO,01/18/2015 14:28:00,,4173.00,2494.00,718.00,402.00,227.00,269.00,165.00,66.00,APPROVED
CA: SAN DIEGO,01/18/2015 15:28:00,,4217.00,2545.00,727.00,412.00,231.00,273.00,169.00,65.00,APPROVED
CA: SAN DIEGO,01/18/2015 16:29:00,,4089.00,2492.00,726.00,413.00,229.00,278.00,170.00,66.00,APPROVED
CA: SAN DIEGO,01/18/2015 17:29:00,,3898.00,2364.00,701.00,401.00,227.00,273.00,170.00,68.00,APPROVED
CA: SAN DIEGO,01/18/2015 18:29:00,,4239.00,2538.00,703.00,416.00,230.00,268.00,170.00,68.00,APPROVED
CA: SAN DIEGO,01/18/2015 19:29:00,,4268.00,2539.00,704.00,418.00,228.00,264.00,166.00,69.00,APPROVED
CA: SAN DIEGO,01/18/2015 20:29:00,,4051.00,2391.00,672.00,397.00,220.00,259.00,164.00,65.00,APPROVED
CA: SAN DIEGO,01/18/2015 21:30:00,,3913.00,2325.00,669.00,388.00,217.00,257.00,164.00,65.00,APPROVED
CA: SAN DIEGO,01/18/2015 22:30:00,,3911.00,2329.00,659.00,380.00,216.00,259.00,161.00,64.00,APPROVED
CA: SAN DIEGO,01/18/2015 23:30:00,,4031.00,2353.00,655.00,376.00,214.00,251.00,158.00,63.00,APPROVED
CA: SAN DIEGO,01/19/2015 00:30:00,,4132.00,2370.00,661.00,358.00,212.00,247.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/19/2015 01:30:00,,3780.00,2176.00,635.00,344.00,207.00,237.00,154.00,60.00,APPROVED
CA: SAN DIEGO,01/19/2015 02:31:00,,3698.00,2133.00,630.00,345.00,206.00,238.00,155.00,59.00,APPROVED
CA: SAN DIEGO,01/19/2015 03:31:00,,3818.00,2230.00,659.00,357.00,213.00,247.00,156.00,62.00,APPROVED
CA: SAN DIEGO,01/19/2015 04:31:00,,4013.00,2435.00,705.00,403.00,229.00,272.00,168.00,67.00,APPROVED
CA: SAN DIEGO,01/19/2015 05:31:00,,4171.00,2621.00,754.00,445.00,243.00,297.00,178.00,71.00,APPROVED
CA: SAN DIEGO,01/19/2015 06:31:00,,4178.00,2639.00,766.00,457.00,248.00,306.00,186.00,70.00,APPROVED
CA: SAN DIEGO,01/19/2015 07:32:00,,4200.00,2641.00,773.00,457.00,244.00,302.00,182.00,69.00,APPROVED
CA: SAN DIEGO,01/19/2015 08:32:00,,4225.00,2672.00,779.00,461.00,251.00,309.00,185.00,74.00,APPROVED
CA: SAN DIEGO,01/19/2015 09:32:00,,4240.00,2698.00,786.00,460.00,250.00,309.00,185.00,73.00,APPROVED
CA: SAN DIEGO,01/19/2015 10:32:00,,4332.00,2737.00,783.00,457.00,246.00,310.00,180.00,73.00,APPROVED
CA: SAN DIEGO,01/19/2015 11:32:00,,4342.00,2702.00,778.00,452.00,244.00,301.00,179.00,69.00,APPROVED
CA: SAN DIEGO,01/19/2015 12:33:00,,4325.00,2687.00,771.00,450.00,244.00,299.00,179.00,71.00,APPROVED
CA: SAN DIEGO,01/19/2015 13:33:00,,4309.00,2685.00,775.00,445.00,246.00,300.00,179.00,69.00,APPROVED
CA: SAN DIEGO,01/19/2015 14:33:00,,4324.00,2683.00,779.00,446.00,249.00,300.00,182.00,71.00,APPROVED
CA: SAN DIEGO,01/19/2015 15:33:00,,4271.00,2671.00,777.00,443.00,245.00,299.00,184.00,71.00,APPROVED
CA: SAN DIEGO,01/19/2015 16:33:00,,4134.00,2623.00,780.00,443.00,244.00,300.00,179.00,74.00,APPROVED
CA: SAN DIEGO,01/19/2015 18:34:00,,4302.00,2666.00,742.00,466.00,246.00,290.00,180.00,74.00,APPROVED
CA: SAN DIEGO,01/19/2015 19:34:00,,4412.00,2708.00,745.00,461.00,244.00,291.00,180.00,76.00,APPROVED
CA: SAN DIEGO,01/19/2015 20:34:00,,4343.00,2708.00,737.00,471.00,246.00,294.00,179.00,77.00,APPROVED
CA: SAN DIEGO,01/19/2015 21:34:00,,4186.00,2590.00,719.00,458.00,237.00,286.00,178.00,75.00,APPROVED
CA: SAN DIEGO,01/19/2015 22:34:00,,4140.00,2519.00,703.00,430.00,230.00,276.00,172.00,70.00,APPROVED
CA: SAN DIEGO,01/19/2015 23:35:00,,4202.00,2505.00,696.00,410.00,226.00,268.00,167.00,69.00,APPROVED
CA: SAN DIEGO,01/20/2015 00:35:00,,3743.00,2210.00,665.00,369.00,214.00,254.00,159.00,64.00,APPROVED
CA: SAN DIEGO,01/20/2015 01:35:00,,3619.00,2106.00,648.00,351.00,210.00,243.00,159.00,64.00,APPROVED
CA: SAN DIEGO,01/20/2015 02:35:00,,3711.00,2182.00,662.00,362.00,210.00,249.00,159.00,64.00,APPROVED
CA: SAN DIEGO,01/20/2015 03:35:00,,3852.00,2291.00,689.00,382.00,222.00,259.00,162.00,65.00,APPROVED
CA: SAN DIEGO,01/20/2015 04:36:00,,4024.00,2523.00,742.00,438.00,240.00,288.00,177.00,67.00,APPROVED
CA: SAN DIEGO,01/20/2015 05:36:00,,4160.00,2673.00,786.00,471.00,255.00,311.00,188.00,75.00,APPROVED
CA: SAN DIEGO,01/20/2015 06:36:00,,4164.00,2741.00,825.00,498.00,260.00,328.00,198.00,77.00,APPROVED
CA: SAN DIEGO,01/20/2015 07:36:00,,4057.00,2541.00,763.00,441.00,244.00,303.00,181.00,73.00,APPROVED
CA: SAN DIEGO,01/20/2015 08:36:00,,4094.00,2559.00,757.00,435.00,239.00,294.00,179.00,71.00,APPROVED
CA: SAN DIEGO,01/20/2015 09:37:00,,4179.00,2589.00,761.00,440.00,244.00,293.00,176.00,72.00,APPROVED
CA: SAN DIEGO,01/20/2015 10:37:00,,4163.00,2588.00,765.00,437.00,245.00,293.00,182.00,70.00,APPROVED
CA: SAN DIEGO,01/20/2015 11:37:00,,4133.00,2568.00,767.00,439.00,242.00,295.00,178.00,71.00,APPROVED
CA: SAN DIEGO,01/20/2015 12:37:00,,4076.00,2548.00,765.00,443.00,246.00,298.00,182.00,71.00,APPROVED
CA: SAN DIEGO,01/20/2015 13:37:00,,4073.00,2527.00,760.00,430.00,242.00,296.00,181.00,70.00,APPROVED
CA: SAN DIEGO,01/20/2015 14:38:00,,4092.00,2537.00,765.00,433.00,244.00,295.00,179.00,70.00,APPROVED
CA: SAN DIEGO,01/20/2015 15:38:00,,4158.00,2580.00,771.00,445.00,244.00,305.00,180.00,71.00,APPROVED
CA: SAN DIEGO,01/20/2015 16:38:00,,4171.00,2633.00,782.00,445.00,251.00,308.00,187.00,71.00,APPROVED
CA: SAN DIEGO,01/20/2015 17:38:00,,4106.00,2594.00,784.00,457.00,244.00,311.00,186.00,73.00,APPROVED
CA: SAN DIEGO,01/20/2015 18:38:00,,3987.00,2526.00,771.00,446.00,248.00,305.00,185.00,74.00,APPROVED
CA: SAN DIEGO,01/20/2015 19:39:00,,3918.00,2437.00,763.00,425.00,245.00,294.00,180.00,73.00,APPROVED
CA: SAN DIEGO,01/20/2015 20:39:00,,3787.00,2331.00,728.00,414.00,240.00,284.00,176.00,70.00,APPROVED
CA: SAN DIEGO,01/20/2015 21:39:00,,3745.00,2286.00,708.00,402.00,229.00,273.00,173.00,69.00,APPROVED
CA: SAN DIEGO,01/20/2015 22:39:00,,3776.00,2279.00,699.00,390.00,225.00,271.00,167.00,68.00,APPROVED
CA: SAN DIEGO,01/20/2015 23:40:00,,3677.00,2200.00,691.00,372.00,223.00,261.00,163.00,66.00,APPROVED
CA: SAN DIEGO,01/21/2015 00:40:00,,3617.00,2138.00,677.00,367.00,217.00,254.00,163.00,65.00,APPROVED
CA: SAN DIEGO,01/21/2015 01:40:00,,3723.00,2207.00,679.00,375.00,221.00,259.00,167.00,66.00,APPROVED
CA: SAN DIEGO,01/21/2015 02:40:00,,3826.00,2261.00,694.00,376.00,225.00,259.00,164.00,64.00,APPROVED
CA: SAN DIEGO,01/21/2015 03:40:00,,3774.00,2254.00,683.00,369.00,222.00,258.00,161.00,66.00,APPROVED
CA: SAN DIEGO,01/21/2015 04:41:00,,3779.00,2224.00,679.00,367.00,219.00,258.00,162.00,65.00,APPROVED
CA: SAN DIEGO,01/21/2015 05:41:00,,3779.00,2214.00,672.00,372.00,217.00,259.00,160.00,65.00,APPROVED
CA: SAN DIEGO,01/21/2015 06:41:00,,3816.00,2229.00,665.00,367.00,219.00,254.00,159.00,63.00,APPROVED
CA: SAN DIEGO,01/21/2015 07:41:00,,3900.00,2269.00,672.00,365.00,213.00,251.00,161.00,64.00,APPROVED
CA: SAN DIEGO,01/21/2015 08:41:00,,3831.00,2235.00,669.00,362.00,215.00,250.00,155.00,63.00,APPROVED
CA: SAN DIEGO,01/21/2015 09:42:00,,3763.00,2183.00,662.00,353.00,215.00,245.00,155.00,62.00,APPROVED
CA: SAN DIEGO,01/21/2015 10:42:00,,3782.00,2188.00,663.00,354.00,210.00,245.00,155.00,61.00,APPROVED
CA: SAN DIEGO,01/21/2015 11:42:00,,3813.00,2220.00,671.00,359.00,218.00,247.00,152.00,61.00,APPROVED
CA: SAN DIEGO,01/21/2015 12:42:00,,3802.00,2217.00,669.00,362.00,214.00,249.00,158.00,61.00,APPROVED
CA: SAN DIEGO,01/21/2015 13:42:00,,3833.00,2252.00,674.00,371.00,220.00,258.00,158.00,64.00,APPROVED
CA: SAN DIEGO,01/21/2015 14:43:00,,3854.00,2269.00,688.00,377.00,219.00,259.00,161.00,64.00,APPROVED
CA: SAN DIEGO,01/21/2015 15:43:00,,3838.00,2259.00,691.00,378.00,221.00,262.00,162.00,63.00,APPROVED
CA: SAN DIEGO,01/21/2015 16:43:00,,3863.00,2286.00,694.00,376.00,223.00,262.00,164.00,65.00,APPROVED
CA: SAN DIEGO,01/21/2015 17:43:00,,3837.00,2291.00,688.00,387.00,222.00,267.00,166.00,64.00,APPROVED
CA: SAN DIEGO,01/21/2015 18:43:00,,3769.00,2271.00,706.00,387.00,225.00,270.00,168.00,67.00,APPROVED
CA: SAN DIEGO,01/21/2015 19:44:00,,4072.00,2460.00,713.00,414.00,229.00,275.00,171.00,70.00,APPROVED
CA: SAN DIEGO,01/21/2015 20:44:00,,4433.00,2690.00,734.00,452.00,240.00,285.00,177.00,73.00,APPROVED
CA: SAN DIEGO,01/21/2015 21:44:00,,4348.00,2662.00,729.00,450.00,242.00,284.00,176.00,76.00,APPROVED
CA: SAN DIEGO,01/21/2015 22:31:00,,4322.00,2630.00,731.00,452.00,240.00,283.00,172.00,73.00,APPROVED
CA: SAN DIEGO,01/21/2015 23:39:00,,4000.00,2248.00,640.00,345.00,208.00,238.00,152.00,59.00,APPROVED
CA: SAN DIEGO,01/22/2015 00:39:00,,3769.00,2211.00,658.00,379.00,216.00,259.00,160.00,63.00,APPROVED
CA: SAN DIEGO,01/22/2015 01:39:00,,3923.00,2356.00,685.00,404.00,228.00,272.00,169.00,67.00,APPROVED
CA: SAN DIEGO,01/22/2015 02:39:00,,3999.00,2388.00,697.00,410.00,226.00,277.00,169.00,66.00,APPROVED
CA: SAN DIEGO,01/22/2015 03:40:00,,3998.00,2373.00,695.00,406.00,229.00,265.00,166.00,65.00,APPROVED
CA: SAN DIEGO,01/22/2015 04:40:00,,3971.00,2341.00,684.00,396.00,225.00,267.00,161.00,64.00,APPROVED
CA: SAN DIEGO,01/22/2015 05:40:00,,4014.00,2341.00,690.00,387.00,224.00,264.00,161.00,62.00,APPROVED
CA: SAN DIEGO,01/22/2015 06:40:00,,4201.00,2547.00,730.00,429.00,236.00,283.00,173.00,67.00,APPROVED
CA: SAN DIEGO,01/22/2015 07:40:00,,4260.00,2632.00,760.00,459.00,251.00,305.00,180.00,68.00,APPROVED
CA: SAN DIEGO,01/22/2015 08:41:00,,4233.00,2608.00,752.00,443.00,243.00,300.00,180.00,68.00,APPROVED
CA: SAN DIEGO,01/22/2015 09:41:00,,4194.00,2564.00,740.00,435.00,235.00,291.00,176.00,64.00,APPROVED
CA: SAN DIEGO,01/22/2015 10:41:00,,4187.00,2528.00,728.00,413.00,234.00,274.00,169.00,65.00,APPROVED
CA: SAN DIEGO,01/22/2015 11:41:00,,4137.00,2431.00,703.00,385.00,218.00,263.00,164.00,62.00,APPROVED
CA: SAN DIEGO,01/22/2015 12:41:00,,4134.00,2454.00,699.00,388.00,222.00,259.00,159.00,61.00,APPROVED
