LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,03/18/2010 05:54:00,,3543.00,1962.00,554.00,285.00,185.00,217.00,130.00,51.00,APPROVED
CA: SAN DIEGO,03/18/2010 06:54:00,,3584.00,1964.00,570.00,285.00,181.00,215.00,131.00,55.00,APPROVED
CA: SAN DIEGO,03/18/2010 07:54:00,,3580.00,1957.00,564.00,282.00,182.00,222.00,128.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 08:54:00,,3570.00,1948.00,569.00,273.00,179.00,215.00,126.00,53.00,APPROVED
CA: SAN DIEGO,03/18/2010 09:54:00,,3566.00,1940.00,565.00,276.00,177.00,217.00,122.00,54.00,APPROVED
CA: SAN DIEGO,03/18/2010 10:55:00,,3583.00,1952.00,563.00,277.00,178.00,217.00,122.00,53.00,APPROVED
CA: SAN DIEGO,03/18/2010 11:55:00,,3558.00,1967.00,574.00,281.00,182.00,223.00,123.00,55.00,APPROVED
CA: SAN DIEGO,03/18/2010 12:55:00,,3585.00,1992.00,583.00,283.00,183.00,224.00,125.00,54.00,APPROVED
CA: SAN DIEGO,03/18/2010 13:55:00,,3577.00,1995.00,589.00,283.00,186.00,229.00,124.00,53.00,APPROVED
CA: SAN DIEGO,03/18/2010 14:55:00,,3494.00,1941.00,575.00,275.00,178.00,223.00,118.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 15:56:00,,3521.00,1958.00,574.00,283.00,180.00,225.00,124.00,53.00,APPROVED
CA: SAN DIEGO,03/18/2010 16:56:00,,3429.00,1904.00,552.00,280.00,171.00,207.00,125.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 17:56:00,,3376.00,1873.00,540.00,280.00,174.00,200.00,128.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 18:56:00,,3276.00,1797.00,516.00,267.00,168.00,195.00,127.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 19:56:00,,3264.00,1780.00,508.00,262.00,166.00,193.00,127.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 20:57:00,,3228.00,1768.00,502.00,257.00,165.00,186.00,122.00,50.00,APPROVED
CA: SAN DIEGO,03/18/2010 21:57:00,,3213.00,1718.00,491.00,252.00,155.00,181.00,121.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 22:57:00,,3271.00,1762.00,501.00,257.00,164.00,189.00,124.00,52.00,APPROVED
CA: SAN DIEGO,03/18/2010 23:57:00,,3348.00,1777.00,509.00,261.00,166.00,185.00,124.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 00:58:00,,3397.00,1802.00,515.00,255.00,167.00,193.00,124.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 01:58:00,,3405.00,1806.00,521.00,251.00,168.00,200.00,120.00,49.00,APPROVED
CA: SAN DIEGO,03/19/2010 02:58:00,,3421.00,1808.00,523.00,257.00,170.00,194.00,116.00,49.00,APPROVED
CA: SAN DIEGO,03/19/2010 03:58:00,,3426.00,1794.00,526.00,252.00,169.00,198.00,119.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 04:58:00,,3432.00,1804.00,522.00,253.00,172.00,195.00,116.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 05:59:00,,3436.00,1805.00,527.00,251.00,167.00,201.00,116.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 06:59:00,,3432.00,1813.00,526.00,252.00,171.00,200.00,118.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 07:59:00,,3441.00,1813.00,523.00,257.00,172.00,199.00,119.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 08:59:00,,3444.00,1812.00,525.00,260.00,169.00,204.00,115.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 09:59:00,,3433.00,1818.00,529.00,256.00,169.00,202.00,122.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 11:00:00,,3454.00,1817.00,523.00,257.00,173.00,200.00,120.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 12:00:00,,3436.00,1823.00,523.00,251.00,171.00,199.00,119.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 13:00:00,,3454.00,1836.00,533.00,256.00,172.00,201.00,119.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 14:00:00,,3394.00,1818.00,524.00,255.00,167.00,199.00,117.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 15:00:00,,3340.00,1803.00,520.00,256.00,164.00,201.00,113.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 16:01:00,,3398.00,1847.00,534.00,266.00,169.00,207.00,120.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 17:01:00,,3361.00,1820.00,528.00,263.00,168.00,200.00,121.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 18:01:00,,3297.00,1786.00,513.00,256.00,166.00,193.00,120.00,51.00,APPROVED
CA: SAN DIEGO,03/19/2010 19:01:00,,3259.00,1773.00,508.00,256.00,166.00,190.00,120.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 20:01:00,,3246.00,1761.00,501.00,253.00,163.00,185.00,122.00,52.00,APPROVED
CA: SAN DIEGO,03/19/2010 21:02:00,,3270.00,1757.00,502.00,252.00,162.00,189.00,120.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 22:02:00,,3281.00,1764.00,500.00,251.00,162.00,189.00,125.00,50.00,APPROVED
CA: SAN DIEGO,03/19/2010 23:02:00,,3358.00,1800.00,519.00,258.00,171.00,190.00,124.00,51.00,APPROVED
CA: SAN DIEGO,03/20/2010 00:02:00,,3408.00,1827.00,521.00,263.00,172.00,194.00,126.00,50.00,APPROVED
CA: SAN DIEGO,03/20/2010 01:02:00,,3431.00,1838.00,524.00,266.00,174.00,199.00,128.00,51.00,APPROVED
CA: SAN DIEGO,03/20/2010 02:03:00,,3452.00,1843.00,526.00,262.00,172.00,198.00,127.00,50.00,APPROVED
CA: SAN DIEGO,03/20/2010 03:03:00,,3452.00,1832.00,531.00,261.00,173.00,202.00,123.00,49.00,APPROVED
CA: SAN DIEGO,03/20/2010 04:03:00,,3455.00,1840.00,532.00,264.00,173.00,196.00,123.00,50.00,APPROVED
CA: SAN DIEGO,03/20/2010 05:03:00,,3508.00,1896.00,553.00,271.00,177.00,211.00,123.00,51.00,APPROVED
CA: SAN DIEGO,03/20/2010 06:03:00,,3528.00,1915.00,561.00,276.00,177.00,215.00,125.00,52.00,APPROVED
CA: SAN DIEGO,03/20/2010 07:04:00,,3549.00,1956.00,573.00,280.00,178.00,221.00,126.00,53.00,APPROVED
CA: SAN DIEGO,03/20/2010 08:04:00,,3566.00,1966.00,579.00,282.00,181.00,224.00,125.00,53.00,APPROVED
CA: SAN DIEGO,03/20/2010 09:04:00,,3569.00,1968.00,587.00,279.00,183.00,224.00,124.00,53.00,APPROVED
CA: SAN DIEGO,03/20/2010 10:04:00,,3582.00,1964.00,581.00,287.00,182.00,226.00,125.00,54.00,APPROVED
CA: SAN DIEGO,03/20/2010 11:04:00,,3586.00,1982.00,588.00,285.00,185.00,225.00,124.00,55.00,APPROVED
CA: SAN DIEGO,03/20/2010 12:05:00,,3605.00,1983.00,594.00,281.00,183.00,228.00,125.00,55.00,APPROVED
CA: SAN DIEGO,03/20/2010 13:05:00,,3627.00,2014.00,604.00,286.00,188.00,236.00,125.00,54.00,APPROVED
CA: SAN DIEGO,03/20/2010 14:05:00,,3611.00,2027.00,603.00,287.00,187.00,237.00,123.00,55.00,APPROVED
CA: SAN DIEGO,03/20/2010 15:05:00,,3640.00,2023.00,598.00,289.00,184.00,239.00,123.00,55.00,APPROVED
CA: SAN DIEGO,03/20/2010 16:05:00,,3638.00,2025.00,601.00,286.00,189.00,234.00,127.00,57.00,APPROVED
CA: SAN DIEGO,03/20/2010 17:06:00,,3606.00,1990.00,582.00,294.00,183.00,219.00,134.00,54.00,APPROVED
CA: SAN DIEGO,03/20/2010 18:06:00,,3537.00,1976.00,567.00,292.00,181.00,210.00,138.00,54.00,APPROVED
CA: SAN DIEGO,03/20/2010 19:06:00,,3497.00,1963.00,553.00,291.00,180.00,207.00,140.00,56.00,APPROVED
CA: SAN DIEGO,03/20/2010 20:06:00,,3485.00,1945.00,550.00,288.00,182.00,207.00,137.00,55.00,APPROVED
CA: SAN DIEGO,03/20/2010 21:06:00,,3499.00,1949.00,550.00,292.00,179.00,208.00,139.00,57.00,APPROVED
CA: SAN DIEGO,03/20/2010 22:07:00,,3481.00,1938.00,545.00,288.00,180.00,205.00,138.00,54.00,APPROVED
CA: SAN DIEGO,03/20/2010 23:07:00,,3466.00,1918.00,539.00,284.00,177.00,201.00,134.00,55.00,APPROVED
CA: SAN DIEGO,03/21/2010 00:07:00,,3442.00,1890.00,536.00,277.00,177.00,200.00,137.00,53.00,APPROVED
CA: SAN DIEGO,03/21/2010 01:07:00,,3441.00,1863.00,533.00,269.00,174.00,194.00,134.00,53.00,APPROVED
CA: SAN DIEGO,03/21/2010 02:08:00,,3447.00,1862.00,530.00,260.00,173.00,195.00,126.00,52.00,APPROVED
CA: SAN DIEGO,03/21/2010 03:08:00,,3446.00,1841.00,530.00,261.00,175.00,196.00,127.00,51.00,APPROVED
CA: SAN DIEGO,03/21/2010 04:08:00,,3466.00,1848.00,535.00,262.00,169.00,197.00,124.00,51.00,APPROVED
CA: SAN DIEGO,03/21/2010 05:08:00,,3491.00,1876.00,543.00,264.00,174.00,202.00,126.00,53.00,APPROVED
CA: SAN DIEGO,03/21/2010 06:08:00,,3536.00,1924.00,553.00,274.00,177.00,210.00,125.00,53.00,APPROVED
CA: SAN DIEGO,03/21/2010 08:09:00,,3648.00,2065.00,604.00,304.00,188.00,231.00,136.00,57.00,APPROVED
CA: SAN DIEGO,03/21/2010 09:09:00,,3683.00,2116.00,622.00,305.00,194.00,242.00,137.00,58.00,APPROVED
CA: SAN DIEGO,03/21/2010 10:09:00,,3671.00,2072.00,618.00,304.00,193.00,239.00,135.00,56.00,APPROVED
CA: SAN DIEGO,03/21/2010 11:09:00,,3681.00,2075.00,610.00,297.00,192.00,236.00,133.00,57.00,APPROVED
CA: SAN DIEGO,03/21/2010 12:10:00,,3699.00,2108.00,620.00,305.00,191.00,245.00,136.00,58.00,APPROVED
CA: SAN DIEGO,03/21/2010 13:10:00,,3697.00,2095.00,622.00,303.00,194.00,239.00,136.00,58.00,APPROVED
CA: SAN DIEGO,03/21/2010 14:10:00,,3741.00,2145.00,633.00,304.00,197.00,246.00,137.00,58.00,APPROVED
CA: SAN DIEGO,03/21/2010 15:10:00,,3666.00,2069.00,624.00,298.00,192.00,238.00,130.00,57.00,APPROVED
CA: SAN DIEGO,03/21/2010 16:10:00,,3653.00,2065.00,615.00,298.00,189.00,234.00,130.00,56.00,APPROVED
CA: SAN DIEGO,03/21/2010 17:11:00,,3650.00,2044.00,602.00,294.00,187.00,230.00,133.00,57.00,APPROVED
CA: SAN DIEGO,03/21/2010 18:11:00,,3614.00,2015.00,587.00,291.00,187.00,220.00,134.00,56.00,APPROVED
CA: SAN DIEGO,03/21/2010 19:11:00,,3556.00,1991.00,566.00,293.00,183.00,211.00,140.00,56.00,APPROVED
CA: SAN DIEGO,03/21/2010 20:11:00,,3495.00,1947.00,561.00,293.00,179.00,210.00,142.00,56.00,APPROVED
CA: SAN DIEGO,03/21/2010 21:11:00,,3473.00,1940.00,550.00,289.00,181.00,211.00,138.00,55.00,APPROVED
CA: SAN DIEGO,03/21/2010 22:12:00,,3458.00,1926.00,550.00,280.00,176.00,204.00,137.00,55.00,APPROVED
CA: SAN DIEGO,03/21/2010 23:12:00,,3442.00,1922.00,553.00,286.00,181.00,205.00,139.00,54.00,APPROVED
CA: SAN DIEGO,03/22/2010 00:12:00,,3460.00,1918.00,541.00,284.00,175.00,206.00,133.00,54.00,APPROVED
CA: SAN DIEGO,03/22/2010 01:12:00,,3467.00,1927.00,542.00,279.00,175.00,207.00,135.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 02:12:00,,3508.00,1916.00,545.00,276.00,178.00,205.00,132.00,52.00,APPROVED
CA: SAN DIEGO,03/22/2010 03:13:00,,3497.00,1889.00,554.00,271.00,178.00,208.00,126.00,51.00,APPROVED
CA: SAN DIEGO,03/22/2010 04:13:00,,3506.00,1890.00,554.00,269.00,176.00,208.00,122.00,53.00,APPROVED
CA: SAN DIEGO,03/22/2010 05:13:00,,3540.00,1940.00,561.00,272.00,177.00,210.00,125.00,54.00,APPROVED
CA: SAN DIEGO,03/22/2010 06:13:00,,3597.00,1993.00,579.00,283.00,187.00,222.00,128.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 07:13:00,,3629.00,2026.00,593.00,289.00,185.00,227.00,130.00,56.00,APPROVED
CA: SAN DIEGO,03/22/2010 08:14:00,,3640.00,2056.00,608.00,300.00,193.00,230.00,133.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 09:14:00,,3667.00,2111.00,632.00,310.00,193.00,243.00,136.00,57.00,APPROVED
CA: SAN DIEGO,03/22/2010 10:14:00,,3667.00,2078.00,620.00,304.00,195.00,240.00,135.00,57.00,APPROVED
CA: SAN DIEGO,03/22/2010 11:14:00,,3588.00,2021.00,603.00,293.00,188.00,234.00,129.00,56.00,APPROVED
CA: SAN DIEGO,03/22/2010 12:15:00,,3605.00,1998.00,591.00,288.00,187.00,228.00,127.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 13:15:00,,3626.00,2040.00,608.00,291.00,189.00,231.00,130.00,57.00,APPROVED
CA: SAN DIEGO,03/22/2010 14:15:00,,3572.00,2056.00,610.00,294.00,186.00,237.00,131.00,58.00,APPROVED
CA: SAN DIEGO,03/22/2010 15:15:00,,3518.00,2031.00,602.00,292.00,184.00,234.00,128.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 16:15:00,,3528.00,2021.00,597.00,294.00,182.00,233.00,130.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 17:16:00,,3425.00,1947.00,565.00,287.00,178.00,212.00,131.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 18:16:00,,3373.00,1886.00,543.00,282.00,175.00,200.00,132.00,55.00,APPROVED
CA: SAN DIEGO,03/22/2010 19:16:00,,3296.00,1823.00,524.00,265.00,168.00,193.00,130.00,54.00,APPROVED
CA: SAN DIEGO,03/22/2010 20:16:00,,3213.00,1730.00,500.00,248.00,160.00,184.00,122.00,52.00,APPROVED
CA: SAN DIEGO,03/22/2010 21:16:00,,3214.00,1716.00,492.00,241.00,157.00,183.00,115.00,50.00,APPROVED
CA: SAN DIEGO,03/22/2010 22:17:00,,3206.00,1726.00,496.00,242.00,155.00,181.00,116.00,51.00,APPROVED
CA: SAN DIEGO,03/22/2010 23:17:00,,3302.00,1777.00,512.00,253.00,164.00,185.00,122.00,53.00,APPROVED
CA: SAN DIEGO,03/23/2010 00:17:00,,3349.00,1809.00,520.00,258.00,166.00,190.00,126.00,51.00,APPROVED
CA: SAN DIEGO,03/23/2010 01:17:00,,3366.00,1811.00,519.00,257.00,168.00,189.00,123.00,51.00,APPROVED
CA: SAN DIEGO,03/23/2010 02:17:00,,3367.00,1776.00,516.00,248.00,165.00,190.00,118.00,51.00,APPROVED
CA: SAN DIEGO,03/23/2010 03:18:00,,3374.00,1767.00,509.00,246.00,163.00,190.00,116.00,52.00,APPROVED
CA: SAN DIEGO,03/23/2010 04:18:00,,3388.00,1787.00,516.00,244.00,167.00,193.00,115.00,52.00,APPROVED
CA: SAN DIEGO,03/23/2010 05:18:00,,3386.00,1781.00,521.00,248.00,168.00,194.00,118.00,51.00,APPROVED
CA: SAN DIEGO,03/23/2010 06:18:00,,3405.00,1781.00,518.00,245.00,168.00,195.00,116.00,49.00,APPROVED
CA: SAN DIEGO,03/23/2010 07:18:00,,3393.00,1770.00,515.00,246.00,166.00,192.00,118.00,49.00,APPROVED
CA: SAN DIEGO,03/23/2010 08:19:00,,3395.00,1774.00,521.00,246.00,166.00,195.00,115.00,51.00,APPROVED
CA: SAN DIEGO,03/23/2010 09:19:00,,3398.00,1777.00,510.00,248.00,165.00,194.00,114.00,52.00,APPROVED
CA: SAN DIEGO,03/23/2010 10:19:00,,3403.00,1768.00,513.00,245.00,168.00,193.00,113.00,48.00,APPROVED
CA: SAN DIEGO,03/23/2010 11:19:00,,3394.00,1766.00,515.00,249.00,163.00,191.00,112.00,50.00,APPROVED
CA: SAN DIEGO,03/23/2010 12:19:00,,3377.00,1749.00,514.00,243.00,163.00,190.00,112.00,50.00,APPROVED
CA: SAN DIEGO,03/23/2010 13:20:00,,3355.00,1750.00,511.00,243.00,164.00,188.00,112.00,50.00,APPROVED
CA: SAN DIEGO,03/23/2010 14:20:00,,3268.00,1708.00,499.00,236.00,159.00,185.00,108.00,50.00,APPROVED
CA: SAN DIEGO,03/23/2010 15:20:00,,3279.00,1727.00,501.00,240.00,162.00,186.00,109.00,49.00,APPROVED
CA: SAN DIEGO,03/23/2010 16:20:00,,3318.00,1769.00,511.00,252.00,166.00,195.00,110.00,53.00,APPROVED
CA: SAN DIEGO,03/23/2010 17:20:00,,3295.00,1763.00,510.00,249.00,164.00,191.00,117.00,49.00,APPROVED
CA: SAN DIEGO,03/23/2010 18:21:00,,3307.00,1770.00,513.00,250.00,164.00,192.00,123.00,50.00,APPROVED
CA: SAN DIEGO,03/23/2010 19:21:00,,3295.00,1780.00,509.00,258.00,165.00,190.00,127.00,52.00,APPROVED
CA: SAN DIEGO,03/23/2010 19:46:00,,3263.00,1746.00,509.00,252.00,165.00,183.00,121.00,53.00,APPROVED
CA: SAN DIEGO,03/23/2010 21:15:00,,3241.00,1710.00,481.00,242.00,163.00,182.00,119.00,49.00,APPROVED
CA: SAN DIEGO,03/23/2010 22:15:00,,3249.00,1716.00,489.00,245.00,160.00,181.00,117.00,47.00,APPROVED
CA: SAN DIEGO,03/23/2010 23:15:00,,3296.00,1738.00,498.00,248.00,165.00,186.00,121.00,49.00,APPROVED
CA: SAN DIEGO,03/24/2010 00:15:00,,3347.00,1757.00,500.00,252.00,169.00,190.00,124.00,50.00,APPROVED
CA: SAN DIEGO,03/24/2010 01:16:00,,3394.00,1791.00,517.00,253.00,168.00,191.00,123.00,51.00,APPROVED
CA: SAN DIEGO,03/24/2010 02:16:00,,3398.00,1784.00,512.00,252.00,170.00,193.00,123.00,50.00,APPROVED
CA: SAN DIEGO,03/24/2010 03:16:00,,3390.00,1783.00,517.00,252.00,168.00,195.00,120.00,51.00,APPROVED
CA: SAN DIEGO,03/24/2010 04:16:00,,3397.00,1774.00,513.00,252.00,167.00,194.00,117.00,49.00,APPROVED
CA: SAN DIEGO,03/24/2010 05:16:00,,3406.00,1784.00,518.00,254.00,166.00,197.00,117.00,48.00,APPROVED
CA: SAN DIEGO,03/24/2010 06:17:00,,3436.00,1803.00,528.00,257.00,172.00,201.00,119.00,51.00,APPROVED
CA: SAN DIEGO,03/24/2010 07:17:00,,3508.00,1883.00,550.00,266.00,177.00,210.00,120.00,51.00,APPROVED
CA: SAN DIEGO,03/24/2010 08:17:00,,3501.00,1909.00,564.00,275.00,181.00,211.00,121.00,51.00,APPROVED
CA: SAN DIEGO,03/24/2010 09:17:00,,3498.00,1896.00,567.00,272.00,177.00,217.00,121.00,52.00,APPROVED
CA: SAN DIEGO,03/24/2010 10:17:00,,3497.00,1909.00,568.00,271.00,176.00,219.00,118.00,53.00,APPROVED
CA: SAN DIEGO,03/24/2010 11:18:00,,3521.00,1922.00,571.00,275.00,180.00,224.00,120.00,52.00,APPROVED
CA: SAN DIEGO,03/24/2010 12:18:00,,3516.00,1927.00,572.00,272.00,178.00,226.00,119.00,53.00,APPROVED
CA: SAN DIEGO,03/24/2010 13:18:00,,3512.00,1965.00,586.00,280.00,185.00,227.00,120.00,55.00,APPROVED
CA: SAN DIEGO,03/24/2010 14:18:00,,3426.00,1903.00,572.00,270.00,176.00,226.00,117.00,53.00,APPROVED
CA: SAN DIEGO,03/24/2010 15:18:00,,3371.00,1866.00,558.00,267.00,170.00,218.00,114.00,52.00,APPROVED
CA: SAN DIEGO,03/24/2010 16:19:00,,3375.00,1847.00,545.00,265.00,173.00,212.00,118.00,53.00,APPROVED
CA: SAN DIEGO,03/24/2010 17:19:00,,3365.00,1831.00,534.00,265.00,167.00,202.00,125.00,50.00,APPROVED
CA: SAN DIEGO,03/24/2010 18:19:00,,3321.00,1820.00,528.00,265.00,166.00,196.00,127.00,55.00,APPROVED
CA: SAN DIEGO,03/24/2010 19:19:00,,3272.00,1799.00,510.00,262.00,165.00,189.00,127.00,54.00,APPROVED
CA: SAN DIEGO,03/24/2010 20:20:00,,3245.00,1771.00,503.00,257.00,163.00,188.00,125.00,52.00,APPROVED
CA: SAN DIEGO,03/24/2010 21:20:00,,3271.00,1786.00,505.00,259.00,167.00,190.00,127.00,50.00,APPROVED
CA: SAN DIEGO,03/24/2010 22:20:00,,3292.00,1793.00,505.00,262.00,162.00,194.00,127.00,52.00,APPROVED
CA: SAN DIEGO,03/24/2010 23:20:00,,3326.00,1813.00,516.00,260.00,169.00,189.00,129.00,52.00,APPROVED
CA: SAN DIEGO,03/25/2010 00:20:00,,3364.00,1808.00,523.00,262.00,170.00,189.00,127.00,53.00,APPROVED
CA: SAN DIEGO,03/25/2010 01:21:00,,3405.00,1834.00,522.00,262.00,168.00,194.00,130.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 02:21:00,,3416.00,1829.00,517.00,262.00,170.00,194.00,125.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 03:21:00,,3400.00,1816.00,519.00,257.00,171.00,193.00,123.00,49.00,APPROVED
CA: SAN DIEGO,03/25/2010 04:21:00,,3397.00,1789.00,519.00,252.00,171.00,194.00,119.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 05:21:00,,3403.00,1797.00,518.00,249.00,167.00,196.00,117.00,49.00,APPROVED
CA: SAN DIEGO,03/25/2010 06:22:00,,3407.00,1794.00,524.00,250.00,169.00,198.00,117.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 07:22:00,,3424.00,1808.00,524.00,255.00,172.00,198.00,116.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 08:22:00,,3422.00,1815.00,524.00,257.00,170.00,199.00,119.00,52.00,APPROVED
CA: SAN DIEGO,03/25/2010 09:22:00,,3415.00,1798.00,523.00,255.00,173.00,197.00,116.00,50.00,APPROVED
CA: SAN DIEGO,03/25/2010 10:22:00,,3394.00,1776.00,517.00,251.00,166.00,195.00,113.00,52.00,APPROVED
CA: SAN DIEGO,03/25/2010 11:23:00,,3383.00,1765.00,509.00,244.00,167.00,195.00,113.00,51.00,APPROVED
CA: SAN DIEGO,03/25/2010 12:23:00,,3376.00,1766.00,509.00,243.00,166.00,192.00,113.00,49.00,APPROVED
CA: SAN DIEGO,03/25/2010 13:23:00,,3355.00,1757.00,505.00,245.00,165.00,195.00,113.00,50.00,APPROVED
CA: SAN DIEGO,03/25/2010 14:23:00,,3235.00,1682.00,488.00,232.00,155.00,185.00,107.00,49.00,APPROVED
CA: SAN DIEGO,03/25/2010 15:23:00,,3232.00,1697.00,491.00,239.00,160.00,185.00,108.00,49.00,APPROVED
CA: SAN DIEGO,03/25/2010 16:24:00,,3178.00,1667.00,478.00,238.00,156.00,184.00,108.00,47.00,APPROVED
