LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/03/2017 22:27:00,95.00,3072.00,1677.00,522.00,245.00,166.00,201.00,118.00,61.00,APPROVED
CA: SAN DIEGO,01/03/2017 23:27:00,93.00,3071.00,1677.00,517.00,244.00,167.00,200.00,120.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 00:27:00,95.00,3085.00,1688.00,520.00,244.00,167.00,201.00,124.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 01:27:00,94.00,3097.00,1682.00,528.00,244.00,169.00,203.00,118.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 02:28:00,98.00,3104.00,1689.00,518.00,245.00,168.00,206.00,117.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 03:28:00,96.00,3103.00,1687.00,524.00,243.00,169.00,209.00,115.00,60.00,APPROVED
CA: SAN DIEGO,01/04/2017 04:28:00,98.00,3101.00,1692.00,525.00,247.00,168.00,206.00,119.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2017 05:28:00,92.00,3092.00,1687.00,529.00,247.00,171.00,209.00,113.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2017 06:28:00,96.00,3107.00,1683.00,525.00,244.00,167.00,206.00,114.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2017 07:29:00,97.00,3098.00,1680.00,527.00,246.00,169.00,208.00,113.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 08:29:00,97.00,3135.00,1738.00,540.00,250.00,171.00,211.00,119.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 09:29:00,97.00,3191.00,1790.00,560.00,266.00,174.00,219.00,124.00,60.00,APPROVED
CA: SAN DIEGO,01/04/2017 10:29:00,101.00,3185.00,1818.00,562.00,269.00,178.00,225.00,124.00,63.00,APPROVED
CA: SAN DIEGO,01/04/2017 11:30:00,98.00,3187.00,1794.00,562.00,266.00,179.00,221.00,127.00,62.00,APPROVED
CA: SAN DIEGO,01/04/2017 12:30:00,101.00,3228.00,1826.00,571.00,270.00,181.00,226.00,128.00,63.00,APPROVED
CA: SAN DIEGO,01/04/2017 13:30:00,102.00,3232.00,1855.00,581.00,277.00,182.00,232.00,129.00,64.00,APPROVED
CA: SAN DIEGO,01/04/2017 14:30:00,101.00,3256.00,1862.00,585.00,278.00,183.00,233.00,129.00,62.00,APPROVED
CA: SAN DIEGO,01/04/2017 15:30:00,102.00,3255.00,1875.00,579.00,278.00,187.00,236.00,132.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2017 16:31:00,99.00,3274.00,1875.00,586.00,278.00,181.00,235.00,128.00,62.00,APPROVED
CA: SAN DIEGO,01/04/2017 17:07:00,101.00,3267.00,1844.00,587.00,273.00,185.00,232.00,122.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2017 18:15:00,100.00,3188.00,1750.00,536.00,255.00,172.00,206.00,120.00,60.00,APPROVED
CA: SAN DIEGO,01/04/2017 19:15:00,99.00,3168.00,1752.00,535.00,261.00,175.00,209.00,126.00,63.00,APPROVED
CA: SAN DIEGO,01/04/2017 20:16:00,99.00,3142.00,1732.00,531.00,254.00,175.00,207.00,127.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2017 21:16:00,100.00,3124.00,1716.00,527.00,253.00,170.00,204.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/04/2017 22:16:00,98.00,3106.00,1696.00,517.00,250.00,170.00,201.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/04/2017 23:16:00,94.00,3099.00,1685.00,518.00,249.00,169.00,198.00,127.00,59.00,APPROVED
CA: SAN DIEGO,01/05/2017 00:16:00,94.00,3094.00,1694.00,518.00,247.00,168.00,199.00,125.00,58.00,APPROVED
CA: SAN DIEGO,01/05/2017 01:17:00,96.00,3090.00,1689.00,521.00,250.00,168.00,201.00,123.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2017 02:17:00,95.00,3110.00,1685.00,516.00,244.00,170.00,202.00,121.00,60.00,APPROVED
CA: SAN DIEGO,01/05/2017 03:17:00,96.00,3106.00,1676.00,518.00,248.00,169.00,202.00,116.00,60.00,APPROVED
CA: SAN DIEGO,01/05/2017 04:17:00,97.00,3102.00,1693.00,521.00,250.00,170.00,207.00,117.00,62.00,APPROVED
CA: SAN DIEGO,01/05/2017 05:18:00,96.00,3137.00,1709.00,534.00,250.00,171.00,211.00,120.00,59.00,APPROVED
CA: SAN DIEGO,01/05/2017 06:18:00,99.00,3144.00,1743.00,536.00,252.00,172.00,216.00,116.00,59.00,APPROVED
CA: SAN DIEGO,01/05/2017 07:18:00,100.00,3137.00,1747.00,538.00,258.00,172.00,220.00,120.00,64.00,APPROVED
CA: SAN DIEGO,01/05/2017 08:18:00,99.00,3189.00,1803.00,552.00,264.00,174.00,221.00,125.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2017 09:19:00,98.00,3224.00,1828.00,570.00,267.00,183.00,225.00,125.00,63.00,APPROVED
CA: SAN DIEGO,01/05/2017 10:19:00,98.00,3176.00,1782.00,558.00,265.00,176.00,222.00,124.00,63.00,APPROVED
CA: SAN DIEGO,01/05/2017 11:19:00,99.00,3185.00,1782.00,547.00,263.00,178.00,221.00,121.00,62.00,APPROVED
CA: SAN DIEGO,01/05/2017 12:19:00,101.00,3185.00,1766.00,547.00,260.00,177.00,217.00,121.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2017 13:19:00,100.00,3185.00,1777.00,547.00,256.00,176.00,221.00,122.00,64.00,APPROVED
CA: SAN DIEGO,01/05/2017 14:20:00,101.00,3224.00,1813.00,569.00,268.00,179.00,222.00,124.00,63.00,APPROVED
CA: SAN DIEGO,01/05/2017 15:20:00,100.00,3222.00,1819.00,566.00,269.00,181.00,228.00,125.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2017 16:20:00,100.00,3218.00,1816.00,565.00,267.00,180.00,225.00,124.00,64.00,APPROVED
CA: SAN DIEGO,01/05/2017 17:20:00,99.00,3210.00,1791.00,562.00,270.00,177.00,221.00,123.00,62.00,APPROVED
CA: SAN DIEGO,01/05/2017 18:21:00,102.00,3180.00,1762.00,552.00,264.00,180.00,217.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/05/2017 19:21:00,99.00,3165.00,1767.00,552.00,262.00,178.00,219.00,123.00,62.00,APPROVED
CA: SAN DIEGO,01/12/2017 00:33:00,94.00,3028.00,1649.00,504.00,238.00,163.00,194.00,122.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 01:33:00,96.00,3044.00,1641.00,507.00,241.00,164.00,198.00,120.00,60.00,APPROVED
CA: SAN DIEGO,01/12/2017 02:33:00,97.00,3026.00,1650.00,506.00,239.00,163.00,194.00,119.00,58.00,APPROVED
CA: SAN DIEGO,01/12/2017 03:33:00,95.00,3049.00,1648.00,502.00,238.00,164.00,196.00,121.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 04:34:00,96.00,3051.00,1647.00,506.00,240.00,165.00,196.00,118.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 05:34:00,96.00,3052.00,1634.00,504.00,238.00,161.00,196.00,122.00,60.00,APPROVED
CA: SAN DIEGO,01/12/2017 06:34:00,95.00,3048.00,1662.00,510.00,241.00,165.00,195.00,120.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 07:34:00,96.00,3036.00,1649.00,508.00,241.00,165.00,196.00,121.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 08:35:00,95.00,3070.00,1683.00,515.00,247.00,166.00,202.00,119.00,61.00,APPROVED
CA: SAN DIEGO,01/12/2017 09:35:00,97.00,3101.00,1721.00,533.00,253.00,172.00,209.00,124.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 10:35:00,98.00,3116.00,1745.00,536.00,261.00,170.00,211.00,125.00,60.00,APPROVED
CA: SAN DIEGO,01/12/2017 11:35:00,103.00,3122.00,1752.00,547.00,259.00,171.00,213.00,126.00,62.00,APPROVED
CA: SAN DIEGO,01/12/2017 12:36:00,98.00,3135.00,1755.00,544.00,261.00,170.00,214.00,126.00,62.00,APPROVED
CA: SAN DIEGO,01/12/2017 13:36:00,102.00,3128.00,1754.00,539.00,261.00,173.00,214.00,128.00,63.00,APPROVED
CA: SAN DIEGO,01/12/2017 14:36:00,97.00,3137.00,1778.00,544.00,266.00,175.00,217.00,123.00,62.00,APPROVED
CA: SAN DIEGO,01/12/2017 15:36:00,95.00,3149.00,1761.00,551.00,267.00,175.00,217.00,128.00,63.00,APPROVED
CA: SAN DIEGO,01/12/2017 16:36:00,97.00,3135.00,1745.00,543.00,261.00,171.00,214.00,124.00,62.00,APPROVED
CA: SAN DIEGO,01/12/2017 17:37:00,98.00,3110.00,1731.00,533.00,258.00,170.00,208.00,125.00,61.00,APPROVED
CA: SAN DIEGO,01/12/2017 18:37:00,98.00,3108.00,1710.00,528.00,251.00,172.00,203.00,127.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 19:37:00,96.00,3102.00,1690.00,520.00,250.00,168.00,200.00,124.00,59.00,APPROVED
CA: SAN DIEGO,01/12/2017 20:37:00,96.00,3075.00,1688.00,522.00,246.00,170.00,201.00,124.00,60.00,APPROVED
CA: SAN DIEGO,01/12/2017 21:38:00,97.00,3070.00,1675.00,509.00,247.00,165.00,195.00,123.00,60.00,APPROVED
CA: SAN DIEGO,01/12/2017 22:38:00,96.00,3070.00,1668.00,508.00,244.00,166.00,200.00,123.00,58.00,APPROVED
CA: SAN DIEGO,01/12/2017 23:38:00,97.00,3053.00,1662.00,512.00,244.00,163.00,197.00,121.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 00:38:00,95.00,3035.00,1639.00,509.00,238.00,165.00,199.00,118.00,62.00,APPROVED
CA: SAN DIEGO,01/13/2017 01:38:00,95.00,3036.00,1645.00,502.00,238.00,164.00,196.00,120.00,58.00,APPROVED
CA: SAN DIEGO,01/13/2017 02:39:00,96.00,3046.00,1657.00,506.00,243.00,164.00,197.00,119.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 03:39:00,98.00,3074.00,1676.00,518.00,245.00,167.00,201.00,119.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 04:39:00,97.00,3072.00,1666.00,510.00,240.00,165.00,199.00,121.00,58.00,APPROVED
CA: SAN DIEGO,01/13/2017 05:39:00,93.00,3052.00,1658.00,504.00,240.00,163.00,200.00,121.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 06:40:00,98.00,3058.00,1677.00,518.00,243.00,165.00,203.00,122.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 07:40:00,99.00,3068.00,1689.00,522.00,245.00,163.00,201.00,121.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 08:40:00,96.00,3035.00,1658.00,514.00,239.00,163.00,198.00,120.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 09:40:00,93.00,3010.00,1650.00,505.00,239.00,160.00,198.00,116.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 10:40:00,94.00,3039.00,1671.00,514.00,242.00,162.00,199.00,116.00,60.00,APPROVED
CA: SAN DIEGO,01/13/2017 11:41:00,95.00,3057.00,1688.00,521.00,245.00,164.00,202.00,123.00,58.00,APPROVED
CA: SAN DIEGO,01/13/2017 12:41:00,96.00,3098.00,1706.00,528.00,252.00,167.00,205.00,120.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 13:41:00,96.00,3066.00,1694.00,522.00,252.00,165.00,207.00,122.00,60.00,APPROVED
CA: SAN DIEGO,01/13/2017 14:41:00,96.00,3092.00,1719.00,526.00,251.00,171.00,206.00,120.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 15:42:00,95.00,3063.00,1692.00,521.00,249.00,165.00,208.00,120.00,61.00,APPROVED
CA: SAN DIEGO,01/13/2017 16:42:00,96.00,3048.00,1681.00,515.00,248.00,165.00,203.00,119.00,60.00,APPROVED
CA: SAN DIEGO,01/13/2017 17:42:00,94.00,3047.00,1676.00,515.00,246.00,166.00,203.00,119.00,60.00,APPROVED
CA: SAN DIEGO,01/13/2017 18:42:00,95.00,3019.00,1652.00,506.00,242.00,164.00,198.00,120.00,60.00,APPROVED
CA: SAN DIEGO,01/13/2017 19:43:00,93.00,2995.00,1631.00,501.00,240.00,162.00,195.00,117.00,58.00,APPROVED
CA: SAN DIEGO,01/13/2017 20:43:00,94.00,3011.00,1641.00,503.00,238.00,163.00,195.00,121.00,58.00,APPROVED
CA: SAN DIEGO,01/13/2017 21:43:00,97.00,3000.00,1620.00,499.00,238.00,162.00,190.00,121.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 22:43:00,95.00,3019.00,1623.00,502.00,236.00,162.00,194.00,117.00,59.00,APPROVED
CA: SAN DIEGO,01/13/2017 23:43:00,97.00,3010.00,1630.00,498.00,237.00,162.00,192.00,121.00,58.00,APPROVED
CA: SAN DIEGO,01/14/2017 00:44:00,92.00,3010.00,1636.00,500.00,238.00,160.00,197.00,118.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 01:44:00,92.00,3006.00,1641.00,498.00,237.00,165.00,198.00,118.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 02:44:00,92.00,3025.00,1642.00,501.00,241.00,163.00,197.00,115.00,62.00,APPROVED
CA: SAN DIEGO,01/14/2017 03:44:00,94.00,3057.00,1677.00,514.00,243.00,165.00,199.00,118.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 04:45:00,100.00,3108.00,1696.00,524.00,249.00,169.00,203.00,120.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 05:45:00,99.00,3057.00,1673.00,520.00,250.00,165.00,201.00,117.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 06:45:00,94.00,3043.00,1642.00,508.00,240.00,164.00,203.00,114.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 07:45:00,95.00,3029.00,1647.00,509.00,242.00,164.00,204.00,115.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 08:45:00,98.00,3052.00,1672.00,513.00,243.00,166.00,206.00,115.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 09:46:00,96.00,3068.00,1697.00,523.00,249.00,166.00,208.00,120.00,61.00,APPROVED
CA: SAN DIEGO,01/14/2017 10:46:00,98.00,3090.00,1706.00,527.00,251.00,170.00,210.00,115.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 11:46:00,99.00,3060.00,1682.00,523.00,250.00,168.00,211.00,115.00,61.00,APPROVED
CA: SAN DIEGO,01/14/2017 12:46:00,96.00,3101.00,1712.00,538.00,252.00,170.00,211.00,118.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 13:47:00,98.00,3161.00,1740.00,543.00,259.00,171.00,213.00,122.00,61.00,APPROVED
CA: SAN DIEGO,01/14/2017 14:47:00,98.00,3099.00,1709.00,528.00,253.00,170.00,211.00,118.00,62.00,APPROVED
CA: SAN DIEGO,01/14/2017 15:47:00,96.00,3080.00,1697.00,530.00,247.00,167.00,209.00,116.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 16:47:00,95.00,3089.00,1709.00,529.00,247.00,169.00,206.00,123.00,62.00,APPROVED
CA: SAN DIEGO,01/14/2017 17:47:00,98.00,3089.00,1702.00,520.00,251.00,167.00,207.00,123.00,61.00,APPROVED
CA: SAN DIEGO,01/14/2017 18:48:00,98.00,3100.00,1705.00,524.00,249.00,167.00,200.00,124.00,61.00,APPROVED
CA: SAN DIEGO,01/14/2017 19:48:00,99.00,3100.00,1714.00,526.00,251.00,171.00,203.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 20:48:00,98.00,3100.00,1712.00,526.00,256.00,168.00,199.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 21:48:00,97.00,3081.00,1712.00,528.00,254.00,168.00,203.00,126.00,60.00,APPROVED
CA: SAN DIEGO,01/14/2017 22:49:00,96.00,3099.00,1699.00,519.00,251.00,166.00,198.00,130.00,59.00,APPROVED
CA: SAN DIEGO,01/14/2017 23:49:00,94.00,3089.00,1687.00,517.00,246.00,169.00,199.00,124.00,58.00,APPROVED
CA: SAN DIEGO,01/15/2017 00:49:00,98.00,3084.00,1683.00,522.00,248.00,165.00,200.00,122.00,61.00,APPROVED
CA: SAN DIEGO,01/15/2017 01:49:00,98.00,3100.00,1687.00,517.00,249.00,168.00,199.00,124.00,59.00,APPROVED
CA: SAN DIEGO,01/15/2017 02:49:00,95.00,3082.00,1689.00,521.00,248.00,167.00,202.00,123.00,58.00,APPROVED
CA: SAN DIEGO,01/15/2017 03:50:00,98.00,3118.00,1722.00,527.00,249.00,172.00,208.00,119.00,60.00,APPROVED
CA: SAN DIEGO,01/15/2017 04:50:00,96.00,3134.00,1737.00,535.00,255.00,173.00,216.00,118.00,61.00,APPROVED
CA: SAN DIEGO,01/15/2017 05:50:00,98.00,3127.00,1721.00,534.00,251.00,171.00,211.00,118.00,61.00,APPROVED
CA: SAN DIEGO,01/15/2017 06:50:00,98.00,3128.00,1702.00,529.00,251.00,170.00,210.00,118.00,60.00,APPROVED
CA: SAN DIEGO,01/15/2017 07:51:00,100.00,3148.00,1722.00,532.00,252.00,173.00,211.00,119.00,61.00,APPROVED
