LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/08/2009 21:50:00,,4611.00,2060.00,564.00,338.00,188.00,225.00,142.00,61.00,APPROVED
CA: SAN DIEGO,01/08/2009 22:50:00,,4554.00,2007.00,558.00,322.00,185.00,221.00,140.00,58.00,APPROVED
CA: SAN DIEGO,01/08/2009 23:50:00,,4590.00,1991.00,563.00,309.00,181.00,218.00,140.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 00:51:00,,4659.00,2017.00,573.00,318.00,187.00,221.00,138.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 01:51:00,,4699.00,2024.00,573.00,314.00,187.00,221.00,136.00,59.00,APPROVED
CA: SAN DIEGO,01/09/2009 02:51:00,,4731.00,2055.00,593.00,316.00,191.00,230.00,141.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2009 03:51:00,,4773.00,2068.00,585.00,324.00,195.00,227.00,142.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2009 04:51:00,,4846.00,2112.00,604.00,332.00,197.00,237.00,145.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 05:52:00,,4906.00,2143.00,614.00,335.00,202.00,239.00,148.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 06:52:00,,4889.00,2157.00,607.00,336.00,205.00,241.00,145.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 07:52:00,,4895.00,2162.00,615.00,340.00,202.00,240.00,147.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 08:52:00,,4910.00,2156.00,616.00,340.00,206.00,241.00,148.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2009 09:52:00,,4955.00,2175.00,627.00,348.00,203.00,243.00,145.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 10:53:00,,4982.00,2224.00,632.00,356.00,209.00,249.00,154.00,59.00,APPROVED
CA: SAN DIEGO,01/09/2009 11:53:00,,4959.00,2214.00,625.00,360.00,208.00,254.00,154.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 12:53:00,,4784.00,2130.00,609.00,337.00,200.00,241.00,145.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2009 13:53:00,,4720.00,2087.00,596.00,338.00,192.00,235.00,141.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 14:53:00,,4681.00,2085.00,593.00,339.00,197.00,234.00,142.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2009 15:54:00,,4699.00,2104.00,598.00,341.00,196.00,238.00,146.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2009 16:54:00,,4737.00,2165.00,615.00,357.00,201.00,244.00,147.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2009 17:54:00,,4762.00,2202.00,628.00,369.00,201.00,251.00,147.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2009 18:54:00,,4734.00,2166.00,611.00,372.00,199.00,252.00,149.00,63.00,APPROVED
CA: SAN DIEGO,01/09/2009 19:54:00,,4658.00,2106.00,595.00,357.00,195.00,239.00,145.00,62.00,APPROVED
CA: SAN DIEGO,01/09/2009 20:55:00,,4597.00,2088.00,582.00,345.00,194.00,233.00,147.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 21:55:00,,4651.00,2098.00,580.00,349.00,196.00,234.00,146.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 22:55:00,,4650.00,2082.00,578.00,341.00,197.00,232.00,147.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2009 23:55:00,,4648.00,2066.00,575.00,336.00,193.00,229.00,143.00,61.00,APPROVED
CA: SAN DIEGO,01/10/2009 00:55:00,,4621.00,2035.00,571.00,326.00,190.00,225.00,139.00,59.00,APPROVED
CA: SAN DIEGO,01/10/2009 01:55:00,,4600.00,1980.00,561.00,309.00,187.00,220.00,139.00,56.00,APPROVED
CA: SAN DIEGO,01/10/2009 02:56:00,,4549.00,1938.00,552.00,292.00,178.00,211.00,132.00,54.00,APPROVED
CA: SAN DIEGO,01/10/2009 03:56:00,,4565.00,1906.00,542.00,285.00,179.00,201.00,127.00,56.00,APPROVED
CA: SAN DIEGO,01/10/2009 04:56:00,,4626.00,1926.00,545.00,283.00,183.00,209.00,133.00,55.00,APPROVED
CA: SAN DIEGO,01/10/2009 05:56:00,,4673.00,1950.00,553.00,288.00,184.00,209.00,131.00,56.00,APPROVED
