LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,04/01/2011 19:21:00,,3244.00,1819.00,512.00,280.00,167.00,200.00,133.00,54.00,APPROVED
CA: SAN DIEGO,04/01/2011 20:21:00,,3284.00,1840.00,518.00,276.00,169.00,200.00,131.00,53.00,APPROVED
CA: SAN DIEGO,04/01/2011 21:21:00,,3309.00,1836.00,515.00,276.00,172.00,197.00,131.00,55.00,APPROVED
CA: SAN DIEGO,04/01/2011 22:21:00,,3341.00,1835.00,523.00,269.00,174.00,196.00,132.00,52.00,APPROVED
CA: SAN DIEGO,04/01/2011 23:22:00,,3374.00,1860.00,523.00,269.00,172.00,197.00,134.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 00:22:00,,3390.00,1851.00,522.00,267.00,170.00,196.00,130.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 01:22:00,,3395.00,1838.00,519.00,265.00,171.00,196.00,128.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 02:22:00,,3404.00,1837.00,521.00,263.00,170.00,194.00,129.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 03:22:00,,3422.00,1826.00,521.00,257.00,171.00,192.00,124.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 04:23:00,,3422.00,1825.00,527.00,256.00,169.00,196.00,125.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 05:23:00,,3424.00,1797.00,519.00,255.00,170.00,195.00,123.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 06:23:00,,3417.00,1796.00,516.00,249.00,168.00,194.00,118.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 07:23:00,,3408.00,1787.00,519.00,254.00,169.00,189.00,120.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 08:23:00,,3411.00,1795.00,516.00,250.00,167.00,193.00,119.00,49.00,APPROVED
CA: SAN DIEGO,04/02/2011 09:24:00,,3421.00,1793.00,516.00,252.00,169.00,195.00,114.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 10:24:00,,3455.00,1812.00,526.00,252.00,168.00,197.00,118.00,49.00,APPROVED
CA: SAN DIEGO,04/02/2011 11:24:00,,3441.00,1814.00,524.00,254.00,170.00,199.00,116.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 12:24:00,,3435.00,1815.00,531.00,257.00,167.00,199.00,119.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 13:24:00,,3403.00,1793.00,525.00,254.00,166.00,192.00,118.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 14:25:00,,3410.00,1781.00,518.00,249.00,163.00,195.00,116.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 15:25:00,,3413.00,1794.00,514.00,248.00,163.00,195.00,116.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 16:25:00,,3422.00,1785.00,516.00,251.00,166.00,193.00,120.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 17:25:00,,3399.00,1790.00,519.00,249.00,166.00,197.00,117.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 18:25:00,,3417.00,1805.00,521.00,254.00,170.00,195.00,123.00,51.00,APPROVED
CA: SAN DIEGO,04/02/2011 19:26:00,,3372.00,1805.00,518.00,256.00,170.00,193.00,124.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 20:26:00,,3320.00,1788.00,514.00,259.00,167.00,190.00,125.00,49.00,APPROVED
CA: SAN DIEGO,04/02/2011 21:26:00,,3330.00,1785.00,514.00,257.00,170.00,194.00,126.00,50.00,APPROVED
CA: SAN DIEGO,04/02/2011 22:26:00,,3367.00,1794.00,514.00,253.00,168.00,186.00,121.00,52.00,APPROVED
CA: SAN DIEGO,04/02/2011 23:26:00,,3379.00,1778.00,511.00,254.00,173.00,187.00,120.00,48.00,APPROVED
CA: SAN DIEGO,04/03/2011 00:27:00,,3391.00,1764.00,507.00,247.00,166.00,188.00,118.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 01:27:00,,3384.00,1766.00,511.00,246.00,165.00,190.00,118.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 02:27:00,,3396.00,1766.00,506.00,246.00,166.00,187.00,116.00,50.00,APPROVED
CA: SAN DIEGO,04/03/2011 03:27:00,,3398.00,1759.00,509.00,249.00,170.00,190.00,115.00,50.00,APPROVED
CA: SAN DIEGO,04/03/2011 04:27:00,,3403.00,1763.00,504.00,242.00,165.00,194.00,115.00,50.00,APPROVED
CA: SAN DIEGO,04/03/2011 05:28:00,,3410.00,1762.00,513.00,247.00,166.00,192.00,116.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 06:28:00,,3379.00,1756.00,513.00,249.00,167.00,189.00,111.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 07:28:00,,3406.00,1761.00,502.00,247.00,163.00,188.00,113.00,48.00,APPROVED
CA: SAN DIEGO,04/03/2011 08:28:00,,3389.00,1754.00,510.00,248.00,164.00,186.00,113.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 09:28:00,,3398.00,1766.00,513.00,244.00,166.00,189.00,117.00,51.00,APPROVED
CA: SAN DIEGO,04/03/2011 10:29:00,,3404.00,1768.00,514.00,247.00,167.00,190.00,113.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 11:29:00,,3393.00,1770.00,508.00,251.00,166.00,193.00,114.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 12:29:00,,3401.00,1765.00,508.00,245.00,165.00,188.00,114.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 13:29:00,,3399.00,1770.00,508.00,249.00,164.00,189.00,113.00,51.00,APPROVED
CA: SAN DIEGO,04/03/2011 14:29:00,,3396.00,1759.00,505.00,246.00,166.00,188.00,112.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 15:30:00,,3397.00,1747.00,510.00,245.00,164.00,191.00,113.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 16:30:00,,3377.00,1757.00,504.00,246.00,164.00,188.00,117.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 17:30:00,,3356.00,1750.00,502.00,249.00,166.00,189.00,120.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 18:30:00,,3346.00,1762.00,504.00,247.00,164.00,186.00,121.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 19:30:00,,3325.00,1758.00,500.00,251.00,167.00,187.00,123.00,51.00,APPROVED
CA: SAN DIEGO,04/03/2011 20:31:00,,3297.00,1764.00,512.00,249.00,168.00,186.00,121.00,49.00,APPROVED
CA: SAN DIEGO,04/03/2011 21:31:00,,3303.00,1750.00,508.00,247.00,166.00,187.00,120.00,50.00,APPROVED
CA: SAN DIEGO,04/03/2011 22:31:00,,3307.00,1739.00,507.00,252.00,167.00,187.00,122.00,50.00,APPROVED
CA: SAN DIEGO,04/03/2011 23:31:00,,3319.00,1751.00,514.00,249.00,166.00,186.00,124.00,50.00,APPROVED
CA: SAN DIEGO,04/04/2011 00:31:00,,3346.00,1755.00,501.00,248.00,167.00,189.00,120.00,47.00,APPROVED
CA: SAN DIEGO,04/04/2011 01:32:00,,3362.00,1769.00,511.00,247.00,166.00,187.00,119.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 02:32:00,,3374.00,1745.00,508.00,244.00,165.00,190.00,117.00,48.00,APPROVED
CA: SAN DIEGO,04/04/2011 03:32:00,,3387.00,1767.00,504.00,248.00,165.00,190.00,115.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 04:32:00,,3399.00,1759.00,505.00,244.00,165.00,189.00,112.00,47.00,APPROVED
CA: SAN DIEGO,04/04/2011 05:32:00,,3420.00,1760.00,514.00,250.00,167.00,190.00,111.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 06:33:00,,3444.00,1835.00,527.00,252.00,171.00,198.00,114.00,50.00,APPROVED
CA: SAN DIEGO,04/04/2011 07:33:00,,3505.00,1880.00,548.00,266.00,176.00,211.00,119.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 08:33:00,,3508.00,1900.00,561.00,271.00,177.00,217.00,123.00,52.00,APPROVED
CA: SAN DIEGO,04/04/2011 09:33:00,,3466.00,1847.00,541.00,269.00,175.00,207.00,119.00,52.00,APPROVED
CA: SAN DIEGO,04/04/2011 10:33:00,,3404.00,1781.00,520.00,252.00,170.00,194.00,115.00,52.00,APPROVED
CA: SAN DIEGO,04/04/2011 11:34:00,,3347.00,1747.00,505.00,245.00,162.00,190.00,111.00,51.00,APPROVED
CA: SAN DIEGO,04/04/2011 12:34:00,,3299.00,1731.00,501.00,244.00,157.00,188.00,107.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 13:34:00,,3320.00,1774.00,513.00,245.00,163.00,199.00,107.00,50.00,APPROVED
CA: SAN DIEGO,04/04/2011 14:34:00,,3344.00,1836.00,541.00,260.00,170.00,208.00,112.00,52.00,APPROVED
CA: SAN DIEGO,04/04/2011 15:34:00,,3325.00,1818.00,530.00,260.00,166.00,205.00,113.00,48.00,APPROVED
CA: SAN DIEGO,04/04/2011 16:35:00,,3255.00,1734.00,507.00,246.00,159.00,190.00,113.00,50.00,APPROVED
CA: SAN DIEGO,04/04/2011 17:35:00,,3209.00,1728.00,494.00,246.00,157.00,184.00,115.00,49.00,APPROVED
CA: SAN DIEGO,04/04/2011 18:35:00,,3224.00,1748.00,496.00,248.00,160.00,186.00,120.00,51.00,APPROVED
CA: SAN DIEGO,04/04/2011 19:35:00,,3225.00,1744.00,492.00,251.00,158.00,184.00,122.00,51.00,APPROVED
CA: SAN DIEGO,04/04/2011 20:35:00,,3267.00,1746.00,504.00,253.00,159.00,184.00,123.00,50.00,APPROVED
CA: SAN DIEGO,04/04/2011 21:36:00,,3284.00,1781.00,505.00,256.00,164.00,187.00,123.00,51.00,APPROVED
CA: SAN DIEGO,04/04/2011 22:36:00,,3351.00,1807.00,516.00,260.00,168.00,189.00,127.00,51.00,APPROVED
CA: SAN DIEGO,04/04/2011 23:36:00,,3388.00,1812.00,514.00,258.00,167.00,190.00,126.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 00:36:00,,3387.00,1819.00,522.00,262.00,168.00,190.00,127.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 01:36:00,,3381.00,1809.00,518.00,256.00,172.00,191.00,127.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 02:37:00,,3366.00,1775.00,515.00,253.00,166.00,189.00,123.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 03:37:00,,3377.00,1762.00,505.00,248.00,166.00,190.00,117.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 04:37:00,,3433.00,1798.00,519.00,252.00,168.00,192.00,120.00,51.00,APPROVED
CA: SAN DIEGO,04/05/2011 05:37:00,,3479.00,1845.00,534.00,260.00,173.00,201.00,117.00,53.00,APPROVED
CA: SAN DIEGO,04/05/2011 06:37:00,,3510.00,1879.00,549.00,266.00,176.00,209.00,118.00,51.00,APPROVED
CA: SAN DIEGO,04/05/2011 07:38:00,,3488.00,1865.00,546.00,263.00,175.00,208.00,118.00,53.00,APPROVED
CA: SAN DIEGO,04/05/2011 08:38:00,,3541.00,1912.00,560.00,272.00,178.00,212.00,123.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 09:38:00,,3497.00,1865.00,549.00,267.00,177.00,210.00,120.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 10:38:00,,3480.00,1843.00,539.00,259.00,174.00,205.00,119.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 11:38:00,,3421.00,1819.00,526.00,254.00,166.00,201.00,115.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 12:39:00,,3314.00,1758.00,510.00,247.00,162.00,195.00,113.00,49.00,APPROVED
CA: SAN DIEGO,04/05/2011 13:39:00,,3361.00,1803.00,526.00,257.00,164.00,199.00,116.00,50.00,APPROVED
CA: SAN DIEGO,04/05/2011 14:39:00,,3387.00,1862.00,542.00,269.00,173.00,210.00,115.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 15:39:00,,3437.00,1920.00,562.00,279.00,174.00,220.00,124.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 16:39:00,,3432.00,1928.00,574.00,286.00,176.00,221.00,124.00,54.00,APPROVED
CA: SAN DIEGO,04/05/2011 17:40:00,,3310.00,1838.00,535.00,270.00,168.00,206.00,121.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 18:40:00,,3220.00,1747.00,509.00,254.00,162.00,187.00,119.00,52.00,APPROVED
CA: SAN DIEGO,04/05/2011 19:40:00,,3204.00,1719.00,500.00,248.00,156.00,180.00,119.00,51.00,APPROVED
CA: SAN DIEGO,04/05/2011 21:06:00,,3255.00,1726.00,490.00,242.00,162.00,179.00,119.00,49.00,APPROVED
CA: SAN DIEGO,04/05/2011 22:06:00,,3262.00,1743.00,488.00,252.00,161.00,182.00,123.00,49.00,APPROVED
CA: SAN DIEGO,04/05/2011 23:06:00,,3295.00,1736.00,493.00,251.00,160.00,186.00,123.00,49.00,APPROVED
CA: SAN DIEGO,04/06/2011 00:06:00,,3286.00,1734.00,495.00,245.00,162.00,184.00,123.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 01:07:00,,3312.00,1738.00,495.00,243.00,160.00,184.00,120.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 02:07:00,,3317.00,1731.00,501.00,242.00,162.00,186.00,116.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 03:07:00,,3316.00,1722.00,495.00,242.00,163.00,185.00,115.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 04:07:00,,3371.00,1757.00,505.00,243.00,164.00,194.00,113.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 05:07:00,,3425.00,1767.00,510.00,246.00,167.00,192.00,115.00,49.00,APPROVED
CA: SAN DIEGO,04/06/2011 06:08:00,,3420.00,1784.00,510.00,248.00,171.00,199.00,113.00,50.00,APPROVED
CA: SAN DIEGO,04/06/2011 07:08:00,,3434.00,1780.00,518.00,252.00,167.00,194.00,113.00,50.00,APPROVED
CA: SAN DIEGO,04/06/2011 08:08:00,,3386.00,1749.00,505.00,246.00,165.00,191.00,111.00,47.00,APPROVED
CA: SAN DIEGO,04/06/2011 09:08:00,,3383.00,1752.00,502.00,245.00,164.00,189.00,112.00,49.00,APPROVED
CA: SAN DIEGO,04/06/2011 10:08:00,,3373.00,1751.00,508.00,244.00,165.00,193.00,113.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 11:09:00,,3359.00,1744.00,502.00,243.00,165.00,192.00,113.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 12:09:00,,3233.00,1662.00,480.00,235.00,155.00,179.00,104.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 13:09:00,,3200.00,1641.00,476.00,228.00,153.00,176.00,105.00,46.00,APPROVED
CA: SAN DIEGO,04/06/2011 14:09:00,,3192.00,1632.00,470.00,225.00,153.00,179.00,102.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 15:09:00,,3162.00,1618.00,467.00,223.00,150.00,175.00,102.00,48.00,APPROVED
CA: SAN DIEGO,04/06/2011 16:10:00,,3165.00,1644.00,469.00,227.00,150.00,179.00,105.00,46.00,APPROVED
CA: SAN DIEGO,04/06/2011 17:10:00,,3164.00,1628.00,471.00,230.00,152.00,175.00,107.00,46.00,APPROVED
CA: SAN DIEGO,04/06/2011 18:10:00,,3143.00,1630.00,468.00,228.00,149.00,176.00,108.00,45.00,APPROVED
