LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/01/2013 17:54:00,,3958.00,2088.00,605.00,291.00,191.00,219.00,131.00,55.00,APPROVED
CA: SAN DIEGO,01/01/2013 18:54:00,,3922.00,2081.00,599.00,298.00,190.00,216.00,134.00,54.00,APPROVED
CA: SAN DIEGO,01/01/2013 19:55:00,,3902.00,2075.00,599.00,294.00,187.00,220.00,138.00,55.00,APPROVED
CA: SAN DIEGO,01/01/2013 20:55:00,,3898.00,2078.00,595.00,297.00,189.00,212.00,138.00,52.00,APPROVED
CA: SAN DIEGO,01/01/2013 21:55:00,,3915.00,2081.00,595.00,299.00,188.00,213.00,137.00,53.00,APPROVED
CA: SAN DIEGO,01/01/2013 22:55:00,,3918.00,2082.00,594.00,293.00,187.00,210.00,136.00,54.00,APPROVED
CA: SAN DIEGO,01/01/2013 23:55:00,,3922.00,2070.00,596.00,292.00,185.00,212.00,135.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 00:56:00,,3932.00,2068.00,590.00,290.00,188.00,209.00,130.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 01:56:00,,3922.00,2066.00,590.00,292.00,188.00,214.00,132.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 02:56:00,,3903.00,2067.00,598.00,290.00,188.00,211.00,132.00,52.00,APPROVED
CA: SAN DIEGO,01/02/2013 03:56:00,,3907.00,2051.00,592.00,290.00,192.00,216.00,129.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 04:56:00,,3914.00,2083.00,598.00,295.00,194.00,222.00,130.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 05:57:00,,3973.00,2147.00,621.00,298.00,195.00,230.00,128.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 06:57:00,,3940.00,2116.00,620.00,296.00,193.00,230.00,125.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 07:57:00,,3894.00,2073.00,610.00,292.00,188.00,231.00,118.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 08:57:00,,3879.00,2061.00,598.00,288.00,187.00,233.00,118.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2013 09:57:00,,3876.00,2078.00,606.00,289.00,188.00,233.00,120.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2013 10:58:00,,3847.00,2050.00,605.00,289.00,187.00,225.00,121.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 11:58:00,,3816.00,2016.00,584.00,284.00,187.00,222.00,115.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 12:58:00,,3813.00,2015.00,593.00,284.00,186.00,220.00,118.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 13:58:00,,3846.00,2035.00,589.00,288.00,184.00,226.00,118.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 14:59:00,,3835.00,2020.00,600.00,286.00,185.00,222.00,121.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2013 15:59:00,,3843.00,2027.00,599.00,284.00,185.00,229.00,115.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 16:59:00,,3878.00,2045.00,601.00,288.00,187.00,223.00,123.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2013 17:59:00,,3926.00,2081.00,596.00,291.00,191.00,217.00,136.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2013 19:00:00,,3913.00,2087.00,595.00,294.00,192.00,214.00,137.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2013 20:00:00,,3909.00,2101.00,587.00,300.00,190.00,215.00,140.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 21:00:00,,3892.00,2094.00,593.00,297.00,187.00,213.00,137.00,52.00,APPROVED
CA: SAN DIEGO,01/02/2013 22:00:00,,3883.00,2068.00,592.00,298.00,188.00,209.00,137.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2013 23:00:00,,3895.00,2075.00,596.00,297.00,189.00,214.00,139.00,55.00,APPROVED
CA: SAN DIEGO,01/03/2013 00:01:00,,3915.00,2090.00,599.00,295.00,189.00,210.00,138.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 01:01:00,,3873.00,2058.00,593.00,293.00,186.00,212.00,135.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2013 02:01:00,,3874.00,2037.00,585.00,289.00,187.00,211.00,132.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 03:01:00,,3858.00,2013.00,586.00,283.00,183.00,214.00,127.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 04:01:00,,3865.00,2028.00,589.00,289.00,186.00,213.00,126.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 05:02:00,,3866.00,2043.00,591.00,287.00,192.00,222.00,124.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 06:02:00,,3851.00,2026.00,595.00,281.00,183.00,221.00,117.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2013 07:02:00,,3846.00,2011.00,584.00,281.00,186.00,222.00,114.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2013 08:02:00,,3818.00,2005.00,590.00,277.00,186.00,227.00,116.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2013 09:02:00,,3846.00,2020.00,591.00,283.00,184.00,226.00,115.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 10:03:00,,3851.00,2030.00,591.00,286.00,186.00,227.00,118.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 11:03:00,,3854.00,2051.00,605.00,289.00,184.00,229.00,122.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2013 12:03:00,,3843.00,2050.00,601.00,287.00,187.00,229.00,118.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2013 13:03:00,,3874.00,2083.00,609.00,297.00,192.00,228.00,128.00,56.00,APPROVED
CA: SAN DIEGO,01/03/2013 14:04:00,,3865.00,2096.00,606.00,296.00,191.00,222.00,133.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2013 15:04:00,,3820.00,2091.00,610.00,308.00,194.00,225.00,141.00,57.00,APPROVED
CA: SAN DIEGO,01/03/2013 16:04:00,,3814.00,2181.00,612.00,331.00,199.00,235.00,153.00,61.00,APPROVED
CA: SAN DIEGO,01/03/2013 17:04:00,,3843.00,2210.00,615.00,337.00,195.00,241.00,151.00,61.00,APPROVED
CA: SAN DIEGO,01/03/2013 18:05:00,,3863.00,2216.00,614.00,330.00,198.00,241.00,151.00,57.00,APPROVED
CA: SAN DIEGO,01/03/2013 19:05:00,,3837.00,2191.00,605.00,327.00,194.00,237.00,151.00,60.00,APPROVED
CA: SAN DIEGO,01/03/2013 20:05:00,,3826.00,2176.00,607.00,322.00,191.00,234.00,148.00,58.00,APPROVED
CA: SAN DIEGO,01/03/2013 21:35:00,,3757.00,2136.00,599.00,316.00,191.00,233.00,143.00,58.00,APPROVED
CA: SAN DIEGO,01/03/2013 22:35:00,,3738.00,2113.00,586.00,313.00,189.00,234.00,149.00,57.00,APPROVED
CA: SAN DIEGO,01/03/2013 23:36:00,,3804.00,2151.00,601.00,320.00,189.00,234.00,149.00,56.00,APPROVED
CA: SAN DIEGO,01/04/2013 00:36:00,,3839.00,2174.00,611.00,321.00,192.00,235.00,153.00,58.00,APPROVED
CA: SAN DIEGO,01/04/2013 01:36:00,,3899.00,2209.00,610.00,328.00,195.00,237.00,152.00,58.00,APPROVED
CA: SAN DIEGO,01/04/2013 02:36:00,,3897.00,2227.00,614.00,327.00,196.00,240.00,155.00,58.00,APPROVED
CA: SAN DIEGO,01/04/2013 03:36:00,,3918.00,2244.00,620.00,335.00,198.00,244.00,153.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2013 04:37:00,,3897.00,2223.00,624.00,331.00,197.00,240.00,155.00,62.00,APPROVED
CA: SAN DIEGO,01/04/2013 05:37:00,,3863.00,2213.00,617.00,336.00,199.00,245.00,151.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2013 06:37:00,,3849.00,2226.00,620.00,335.00,197.00,243.00,153.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2013 07:37:00,,3863.00,2216.00,621.00,334.00,201.00,244.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/04/2013 08:37:00,,3867.00,2135.00,604.00,313.00,192.00,227.00,145.00,59.00,APPROVED
CA: SAN DIEGO,01/04/2013 09:38:00,,3902.00,2074.00,600.00,291.00,189.00,215.00,129.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2013 10:38:00,,3898.00,2056.00,601.00,286.00,187.00,224.00,117.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2013 11:38:00,,3887.00,2045.00,596.00,287.00,185.00,232.00,113.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 12:38:00,,3904.00,2069.00,606.00,290.00,186.00,228.00,118.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 13:39:00,,3872.00,2044.00,601.00,289.00,189.00,225.00,123.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2013 14:39:00,,3880.00,2062.00,601.00,289.00,190.00,224.00,124.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2013 15:39:00,,3864.00,2062.00,607.00,287.00,188.00,227.00,115.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 16:39:00,,3925.00,2073.00,611.00,289.00,189.00,227.00,123.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 17:40:00,,3947.00,2094.00,609.00,295.00,192.00,218.00,132.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 18:40:00,,3934.00,2090.00,598.00,301.00,193.00,215.00,137.00,53.00,APPROVED
CA: SAN DIEGO,01/04/2013 19:40:00,,3930.00,2103.00,600.00,295.00,190.00,216.00,141.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 20:40:00,,3922.00,2106.00,600.00,301.00,190.00,212.00,143.00,57.00,APPROVED
CA: SAN DIEGO,01/04/2013 21:40:00,,3878.00,2094.00,592.00,298.00,192.00,217.00,143.00,57.00,APPROVED
CA: SAN DIEGO,01/04/2013 22:41:00,,3884.00,2094.00,590.00,302.00,193.00,216.00,138.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2013 23:41:00,,3905.00,2093.00,601.00,298.00,193.00,210.00,140.00,53.00,APPROVED
CA: SAN DIEGO,01/05/2013 00:41:00,,3915.00,2083.00,594.00,297.00,189.00,212.00,132.00,55.00,APPROVED
CA: SAN DIEGO,01/05/2013 01:41:00,,3967.00,2095.00,591.00,298.00,185.00,217.00,133.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2013 02:41:00,,3951.00,2084.00,601.00,290.00,191.00,218.00,129.00,53.00,APPROVED
CA: SAN DIEGO,01/05/2013 03:42:00,,3969.00,2089.00,608.00,294.00,192.00,221.00,128.00,53.00,APPROVED
CA: SAN DIEGO,01/05/2013 04:42:00,,3940.00,2091.00,609.00,291.00,197.00,223.00,126.00,56.00,APPROVED
CA: SAN DIEGO,01/05/2013 05:42:00,,3943.00,2081.00,605.00,289.00,190.00,223.00,122.00,55.00,APPROVED
CA: SAN DIEGO,01/05/2013 06:42:00,,3955.00,2083.00,610.00,291.00,187.00,227.00,121.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2013 07:42:00,,3949.00,2071.00,604.00,286.00,187.00,232.00,118.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2013 08:43:00,,3962.00,2086.00,606.00,291.00,187.00,231.00,118.00,57.00,APPROVED
CA: SAN DIEGO,01/05/2013 09:43:00,,3941.00,2074.00,609.00,285.00,189.00,234.00,114.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2013 10:43:00,,3952.00,2158.00,611.00,310.00,197.00,228.00,140.00,58.00,APPROVED
CA: SAN DIEGO,01/05/2013 11:43:00,,3908.00,2223.00,616.00,332.00,199.00,238.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/05/2013 12:44:00,,3890.00,2246.00,624.00,336.00,201.00,241.00,156.00,58.00,APPROVED
CA: SAN DIEGO,01/05/2013 13:44:00,,3878.00,2248.00,622.00,339.00,202.00,246.00,156.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2013 14:44:00,,3895.00,2249.00,629.00,338.00,200.00,248.00,155.00,62.00,APPROVED
CA: SAN DIEGO,01/05/2013 15:44:00,,3910.00,2252.00,628.00,342.00,201.00,248.00,152.00,64.00,APPROVED
CA: SAN DIEGO,01/05/2013 16:44:00,,3941.00,2299.00,637.00,350.00,204.00,251.00,155.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2013 17:45:00,,3980.00,2302.00,638.00,349.00,202.00,250.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2013 18:45:00,,4008.00,2301.00,634.00,345.00,201.00,251.00,155.00,62.00,APPROVED
CA: SAN DIEGO,01/05/2013 19:45:00,,3960.00,2265.00,628.00,338.00,198.00,243.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/05/2013 20:45:00,,3930.00,2244.00,623.00,335.00,197.00,242.00,155.00,59.00,APPROVED
CA: SAN DIEGO,01/05/2013 21:46:00,,3920.00,2227.00,622.00,331.00,196.00,245.00,156.00,60.00,APPROVED
CA: SAN DIEGO,01/05/2013 22:46:00,,3928.00,2251.00,625.00,332.00,198.00,245.00,154.00,58.00,APPROVED
CA: SAN DIEGO,01/05/2013 23:46:00,,3937.00,2252.00,619.00,334.00,195.00,238.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/06/2013 00:46:00,,3960.00,2265.00,622.00,333.00,199.00,242.00,157.00,58.00,APPROVED
CA: SAN DIEGO,01/06/2013 01:46:00,,3967.00,2269.00,630.00,336.00,199.00,244.00,154.00,57.00,APPROVED
CA: SAN DIEGO,01/06/2013 02:47:00,,3910.00,2230.00,621.00,330.00,195.00,240.00,155.00,58.00,APPROVED
CA: SAN DIEGO,01/06/2013 03:47:00,,3881.00,2210.00,623.00,329.00,198.00,242.00,156.00,60.00,APPROVED
CA: SAN DIEGO,01/06/2013 04:47:00,,3920.00,2272.00,625.00,340.00,202.00,245.00,159.00,60.00,APPROVED
CA: SAN DIEGO,01/06/2013 05:47:00,,3957.00,2285.00,631.00,347.00,205.00,248.00,157.00,62.00,APPROVED
CA: SAN DIEGO,01/06/2013 06:48:00,,3891.00,2261.00,629.00,340.00,197.00,244.00,153.00,62.00,APPROVED
CA: SAN DIEGO,01/06/2013 07:48:00,,3864.00,2234.00,625.00,336.00,197.00,243.00,154.00,62.00,APPROVED
CA: SAN DIEGO,01/06/2013 08:48:00,,3895.00,2229.00,628.00,336.00,203.00,241.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/06/2013 09:48:00,,3888.00,2228.00,623.00,336.00,199.00,242.00,155.00,61.00,APPROVED
CA: SAN DIEGO,01/06/2013 10:48:00,,3910.00,2254.00,628.00,342.00,198.00,248.00,157.00,63.00,APPROVED
CA: SAN DIEGO,01/06/2013 11:49:00,,3890.00,2255.00,620.00,331.00,201.00,248.00,155.00,60.00,APPROVED
CA: SAN DIEGO,01/06/2013 12:49:00,,3924.00,2268.00,627.00,339.00,199.00,247.00,154.00,62.00,APPROVED
CA: SAN DIEGO,01/06/2013 13:49:00,,3951.00,2293.00,642.00,347.00,207.00,253.00,158.00,62.00,APPROVED
CA: SAN DIEGO,01/06/2013 14:49:00,,4038.00,2374.00,648.00,363.00,210.00,254.00,158.00,64.00,APPROVED
CA: SAN DIEGO,01/06/2013 15:50:00,,4097.00,2417.00,671.00,376.00,213.00,269.00,163.00,66.00,APPROVED
CA: SAN DIEGO,01/06/2013 16:50:00,,4002.00,2338.00,643.00,353.00,208.00,255.00,157.00,63.00,APPROVED
CA: SAN DIEGO,01/06/2013 17:50:00,,3913.00,2238.00,624.00,338.00,197.00,243.00,153.00,61.00,APPROVED
CA: SAN DIEGO,01/06/2013 18:50:00,,3847.00,2189.00,613.00,322.00,197.00,236.00,150.00,57.00,APPROVED
CA: SAN DIEGO,01/06/2013 19:50:00,,3802.00,2150.00,602.00,317.00,189.00,233.00,153.00,58.00,APPROVED
CA: SAN DIEGO,01/06/2013 20:51:00,,3807.00,2144.00,597.00,310.00,188.00,237.00,147.00,58.00,APPROVED
CA: SAN DIEGO,01/06/2013 21:51:00,,3806.00,2147.00,605.00,311.00,190.00,235.00,149.00,57.00,APPROVED
CA: SAN DIEGO,01/06/2013 22:51:00,,3802.00,2151.00,602.00,312.00,187.00,232.00,151.00,58.00,APPROVED
CA: SAN DIEGO,01/06/2013 23:51:00,,3783.00,2122.00,596.00,309.00,189.00,234.00,147.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2013 00:52:00,,3772.00,2129.00,595.00,311.00,185.00,230.00,149.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2013 01:52:00,,3761.00,2122.00,598.00,312.00,185.00,231.00,149.00,54.00,APPROVED
CA: SAN DIEGO,01/07/2013 02:52:00,,3778.00,2155.00,603.00,319.00,191.00,240.00,151.00,57.00,APPROVED
CA: SAN DIEGO,01/07/2013 03:52:00,,3811.00,2174.00,604.00,323.00,193.00,239.00,149.00,60.00,APPROVED
CA: SAN DIEGO,01/07/2013 04:52:00,,3893.00,2245.00,622.00,341.00,200.00,245.00,154.00,61.00,APPROVED
CA: SAN DIEGO,01/07/2013 05:53:00,,3977.00,2312.00,641.00,353.00,207.00,254.00,157.00,65.00,APPROVED
CA: SAN DIEGO,01/07/2013 06:53:00,,3808.00,2158.00,610.00,324.00,193.00,238.00,153.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 07:53:00,,3930.00,2269.00,623.00,344.00,198.00,244.00,153.00,62.00,APPROVED
CA: SAN DIEGO,01/07/2013 08:53:00,,3962.00,2310.00,648.00,363.00,203.00,253.00,158.00,64.00,APPROVED
CA: SAN DIEGO,01/07/2013 09:54:00,,3801.00,2164.00,607.00,329.00,195.00,238.00,152.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 10:54:00,,3764.00,2146.00,598.00,319.00,191.00,235.00,148.00,58.00,APPROVED
CA: SAN DIEGO,01/07/2013 11:54:00,,3753.00,2144.00,599.00,317.00,188.00,234.00,149.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 12:54:00,,3741.00,2137.00,597.00,320.00,191.00,233.00,147.00,58.00,APPROVED
CA: SAN DIEGO,01/07/2013 13:54:00,,3744.00,2133.00,599.00,321.00,193.00,232.00,148.00,58.00,APPROVED
CA: SAN DIEGO,01/07/2013 14:55:00,,3740.00,2115.00,592.00,319.00,191.00,230.00,143.00,57.00,APPROVED
CA: SAN DIEGO,01/07/2013 15:55:00,,3746.00,2126.00,591.00,313.00,190.00,231.00,149.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2013 16:55:00,,3801.00,2137.00,598.00,321.00,193.00,229.00,149.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 17:55:00,,3831.00,2171.00,607.00,324.00,194.00,235.00,146.00,57.00,APPROVED
CA: SAN DIEGO,01/07/2013 18:55:00,,3884.00,2207.00,617.00,329.00,191.00,239.00,153.00,61.00,APPROVED
CA: SAN DIEGO,01/07/2013 19:56:00,,3921.00,2246.00,625.00,333.00,196.00,247.00,156.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 20:56:00,,3902.00,2230.00,617.00,334.00,193.00,242.00,150.00,59.00,APPROVED
CA: SAN DIEGO,01/07/2013 21:56:00,,3913.00,2240.00,619.00,336.00,194.00,242.00,152.00,60.00,APPROVED
CA: SAN DIEGO,01/07/2013 22:56:00,,3933.00,2248.00,624.00,331.00,198.00,242.00,155.00,60.00,APPROVED
CA: SAN DIEGO,01/07/2013 23:57:00,,3901.00,2229.00,620.00,329.00,195.00,241.00,152.00,59.00,APPROVED
CA: SAN DIEGO,01/08/2013 00:57:00,,3875.00,2207.00,610.00,325.00,191.00,240.00,153.00,59.00,APPROVED
CA: SAN DIEGO,01/08/2013 01:57:00,,3855.00,2185.00,608.00,326.00,191.00,235.00,153.00,58.00,APPROVED
CA: SAN DIEGO,01/08/2013 02:57:00,,3839.00,2187.00,612.00,323.00,193.00,239.00,148.00,57.00,APPROVED
CA: SAN DIEGO,01/08/2013 03:58:00,,3861.00,2214.00,612.00,328.00,194.00,239.00,152.00,61.00,APPROVED
CA: SAN DIEGO,01/08/2013 04:58:00,,3872.00,2225.00,620.00,334.00,196.00,240.00,150.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 05:58:00,,3895.00,2237.00,617.00,338.00,199.00,243.00,153.00,61.00,APPROVED
CA: SAN DIEGO,01/08/2013 06:58:00,,3893.00,2249.00,627.00,344.00,196.00,247.00,155.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 07:58:00,,3895.00,2240.00,619.00,341.00,196.00,243.00,156.00,59.00,APPROVED
CA: SAN DIEGO,01/08/2013 08:59:00,,3906.00,2248.00,627.00,339.00,201.00,244.00,153.00,62.00,APPROVED
CA: SAN DIEGO,01/08/2013 09:59:00,,3914.00,2268.00,632.00,343.00,201.00,243.00,157.00,61.00,APPROVED
CA: SAN DIEGO,01/08/2013 10:59:00,,3903.00,2248.00,623.00,339.00,201.00,245.00,159.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 11:59:00,,3896.00,2243.00,624.00,342.00,198.00,241.00,155.00,63.00,APPROVED
CA: SAN DIEGO,01/08/2013 12:59:00,,3898.00,2243.00,629.00,342.00,200.00,245.00,152.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 14:00:00,,3906.00,2252.00,625.00,339.00,202.00,249.00,154.00,63.00,APPROVED
CA: SAN DIEGO,01/08/2013 15:00:00,,3948.00,2313.00,635.00,353.00,203.00,251.00,157.00,63.00,APPROVED
CA: SAN DIEGO,01/08/2013 16:00:00,,3927.00,2275.00,637.00,348.00,202.00,248.00,153.00,62.00,APPROVED
CA: SAN DIEGO,01/08/2013 17:00:00,,3923.00,2256.00,628.00,345.00,202.00,250.00,155.00,62.00,APPROVED
CA: SAN DIEGO,01/08/2013 18:01:00,,3949.00,2249.00,627.00,338.00,199.00,246.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 19:01:00,,3941.00,2248.00,626.00,334.00,197.00,243.00,154.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 20:01:00,,3920.00,2230.00,624.00,335.00,194.00,240.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/08/2013 21:01:00,,3866.00,2197.00,612.00,330.00,195.00,240.00,151.00,59.00,APPROVED
CA: SAN DIEGO,01/08/2013 22:01:00,,3859.00,2193.00,618.00,328.00,196.00,240.00,154.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2013 00:02:00,,3822.00,2168.00,612.00,321.00,194.00,237.00,151.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2013 01:02:00,,3872.00,2214.00,615.00,322.00,194.00,240.00,151.00,59.00,APPROVED
CA: SAN DIEGO,01/09/2013 02:02:00,,3927.00,2221.00,621.00,324.00,194.00,238.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2013 03:03:00,,3918.00,2238.00,624.00,331.00,196.00,241.00,147.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2013 04:03:00,,3954.00,2268.00,632.00,339.00,200.00,245.00,153.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2013 05:03:00,,3966.00,2282.00,635.00,347.00,203.00,242.00,157.00,60.00,APPROVED
CA: SAN DIEGO,01/09/2013 06:03:00,,3949.00,2285.00,631.00,340.00,197.00,249.00,157.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2013 07:03:00,,3965.00,2290.00,638.00,345.00,201.00,247.00,155.00,64.00,APPROVED
CA: SAN DIEGO,01/09/2013 08:04:00,,3965.00,2285.00,627.00,343.00,202.00,248.00,157.00,63.00,APPROVED
CA: SAN DIEGO,01/09/2013 09:04:00,,3976.00,2297.00,636.00,344.00,204.00,250.00,157.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2013 10:04:00,,3993.00,2315.00,635.00,347.00,200.00,251.00,160.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2013 11:04:00,,3958.00,2297.00,633.00,344.00,201.00,249.00,154.00,63.00,APPROVED
CA: SAN DIEGO,01/09/2013 12:05:00,,3935.00,2276.00,628.00,344.00,201.00,247.00,158.00,61.00,APPROVED
CA: SAN DIEGO,01/09/2013 13:05:00,,3953.00,2293.00,638.00,347.00,198.00,248.00,156.00,62.00,APPROVED
CA: SAN DIEGO,01/09/2013 14:05:00,,3936.00,2281.00,625.00,342.00,198.00,250.00,155.00,63.00,APPROVED
CA: SAN DIEGO,01/09/2013 15:05:00,,3907.00,2259.00,632.00,339.00,199.00,247.00,154.00,61.00,APPROVED
