LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,06/13/2006 19:07:00,,156.00,97.00,38.00,37.00,157.00,880.00,3443.00,745.00,APPROVED
CA: SAN DIEGO,06/13/2006 20:07:00,,155.00,91.00,37.00,34.00,150.00,853.00,3360.00,728.00,APPROVED
CA: SAN DIEGO,06/13/2006 21:08:00,,159.00,94.00,38.00,37.00,150.00,864.00,3421.00,742.00,APPROVED
CA: SAN DIEGO,06/13/2006 22:08:00,,161.00,97.00,38.00,39.00,156.00,886.00,3496.00,760.00,APPROVED
CA: SAN DIEGO,06/13/2006 23:08:00,,161.00,98.00,39.00,37.00,154.00,885.00,3514.00,759.00,APPROVED
CA: SAN DIEGO,06/14/2006 00:08:00,,163.00,99.00,39.00,37.00,156.00,895.00,3538.00,762.00,APPROVED
CA: SAN DIEGO,06/14/2006 01:08:00,,168.00,101.00,37.00,38.00,160.00,916.00,3607.00,783.00,APPROVED
CA: SAN DIEGO,06/14/2006 02:09:00,,167.00,103.00,38.00,38.00,162.00,920.00,3657.00,784.00,APPROVED
CA: SAN DIEGO,06/14/2006 03:09:00,,166.00,101.00,38.00,37.00,160.00,908.00,3681.00,781.00,APPROVED
CA: SAN DIEGO,06/14/2006 04:09:00,,169.00,104.00,37.00,38.00,164.00,920.00,3719.00,791.00,APPROVED
CA: SAN DIEGO,06/14/2006 05:09:00,,174.00,107.00,38.00,38.00,165.00,935.00,3759.00,800.00,APPROVED
CA: SAN DIEGO,06/14/2006 06:09:00,,170.00,104.00,37.00,38.00,168.00,931.00,3764.00,806.00,APPROVED
CA: SAN DIEGO,06/14/2006 07:10:00,,175.00,109.00,39.00,39.00,167.00,957.00,3815.00,838.00,APPROVED
CA: SAN DIEGO,06/14/2006 08:10:00,,185.00,114.00,40.00,42.00,175.00,1013.00,3872.00,877.00,APPROVED
CA: SAN DIEGO,06/14/2006 09:10:00,,187.00,114.00,41.00,44.00,180.00,1032.00,3885.00,898.00,APPROVED
CA: SAN DIEGO,06/14/2006 10:10:00,,188.00,115.00,43.00,45.00,180.00,1043.00,3890.00,897.00,APPROVED
CA: SAN DIEGO,06/14/2006 11:10:00,,190.00,115.00,43.00,45.00,183.00,1062.00,3914.00,920.00,APPROVED
CA: SAN DIEGO,06/14/2006 12:10:00,,193.00,115.00,47.00,48.00,186.00,1084.00,3920.00,947.00,APPROVED
CA: SAN DIEGO,06/14/2006 13:11:00,,192.00,115.00,47.00,48.00,180.00,1072.00,3862.00,922.00,APPROVED
CA: SAN DIEGO,06/14/2006 14:11:00,,189.00,111.00,46.00,50.00,180.00,1061.00,3823.00,912.00,APPROVED
CA: SAN DIEGO,06/14/2006 15:11:00,,181.00,106.00,43.00,45.00,169.00,1015.00,3715.00,871.00,APPROVED
CA: SAN DIEGO,06/14/2006 16:11:00,,166.00,99.00,41.00,42.00,161.00,927.00,3539.00,792.00,APPROVED
CA: SAN DIEGO,06/14/2006 17:11:00,,168.00,98.00,39.00,40.00,158.00,917.00,3510.00,781.00,APPROVED
CA: SAN DIEGO,06/14/2006 18:12:00,,161.00,95.00,39.00,38.00,155.00,895.00,3440.00,757.00,APPROVED
CA: SAN DIEGO,06/14/2006 19:12:00,,163.00,99.00,40.00,38.00,156.00,898.00,3441.00,763.00,APPROVED
CA: SAN DIEGO,06/14/2006 20:12:00,,161.00,95.00,40.00,38.00,154.00,889.00,3408.00,755.00,APPROVED
CA: SAN DIEGO,06/14/2006 21:12:00,,164.00,95.00,42.00,40.00,155.00,909.00,3454.00,771.00,APPROVED
CA: SAN DIEGO,06/14/2006 22:12:00,,164.00,95.00,41.00,38.00,154.00,901.00,3441.00,762.00,APPROVED
CA: SAN DIEGO,06/14/2006 23:13:00,,169.00,100.00,42.00,38.00,160.00,932.00,3538.00,789.00,APPROVED
CA: SAN DIEGO,06/15/2006 00:13:00,,176.00,101.00,43.00,41.00,165.00,948.00,3619.00,799.00,APPROVED
CA: SAN DIEGO,06/15/2006 01:13:00,,173.00,104.00,41.00,40.00,164.00,955.00,3650.00,813.00,APPROVED
CA: SAN DIEGO,06/15/2006 02:13:00,,174.00,103.00,42.00,40.00,169.00,956.00,3710.00,819.00,APPROVED
CA: SAN DIEGO,06/15/2006 03:13:00,,173.00,107.00,41.00,40.00,168.00,964.00,3753.00,821.00,APPROVED
CA: SAN DIEGO,06/15/2006 04:14:00,,176.00,107.00,43.00,43.00,173.00,976.00,3808.00,837.00,APPROVED
CA: SAN DIEGO,06/15/2006 05:14:00,,179.00,108.00,41.00,41.00,174.00,985.00,3864.00,852.00,APPROVED
CA: SAN DIEGO,06/15/2006 06:14:00,,177.00,112.00,41.00,41.00,175.00,987.00,3852.00,849.00,APPROVED
CA: SAN DIEGO,06/15/2006 07:14:00,,173.00,110.00,39.00,40.00,168.00,959.00,3828.00,830.00,APPROVED
CA: SAN DIEGO,06/15/2006 08:14:00,,172.00,109.00,39.00,39.00,170.00,953.00,3804.00,813.00,APPROVED
CA: SAN DIEGO,06/15/2006 09:15:00,,176.00,109.00,38.00,39.00,171.00,958.00,3821.00,837.00,APPROVED
CA: SAN DIEGO,06/15/2006 10:15:00,,180.00,111.00,41.00,42.00,174.00,989.00,3863.00,859.00,APPROVED
CA: SAN DIEGO,06/15/2006 11:15:00,,179.00,111.00,41.00,42.00,173.00,986.00,3840.00,845.00,APPROVED
CA: SAN DIEGO,06/15/2006 12:15:00,,172.00,107.00,38.00,40.00,163.00,932.00,3722.00,804.00,APPROVED
CA: SAN DIEGO,06/15/2006 13:15:00,,165.00,102.00,36.00,38.00,160.00,906.00,3665.00,781.00,APPROVED
CA: SAN DIEGO,06/15/2006 14:16:00,,163.00,98.00,37.00,38.00,160.00,898.00,3596.00,769.00,APPROVED
CA: SAN DIEGO,06/15/2006 15:16:00,,159.00,98.00,34.00,35.00,151.00,862.00,3531.00,743.00,APPROVED
CA: SAN DIEGO,06/15/2006 16:16:00,,155.00,95.00,34.00,35.00,148.00,842.00,3473.00,732.00,APPROVED
CA: SAN DIEGO,06/15/2006 17:16:00,,159.00,93.00,37.00,37.00,149.00,854.00,3440.00,734.00,APPROVED
CA: SAN DIEGO,06/15/2006 18:16:00,,156.00,94.00,37.00,38.00,147.00,849.00,3433.00,728.00,APPROVED
CA: SAN DIEGO,06/15/2006 19:17:00,,158.00,95.00,38.00,37.00,149.00,864.00,3440.00,738.00,APPROVED
CA: SAN DIEGO,06/15/2006 20:17:00,,156.00,96.00,39.00,37.00,153.00,873.00,3463.00,755.00,APPROVED
CA: SAN DIEGO,06/15/2006 21:17:00,,162.00,100.00,39.00,39.00,159.00,901.00,3521.00,774.00,APPROVED
CA: SAN DIEGO,06/15/2006 22:17:00,,163.00,98.00,40.00,38.00,161.00,904.00,3496.00,763.00,APPROVED
CA: SAN DIEGO,06/15/2006 23:17:00,,172.00,100.00,41.00,39.00,162.00,923.00,3602.00,782.00,APPROVED
CA: SAN DIEGO,06/16/2006 00:17:00,,171.00,103.00,41.00,39.00,161.00,930.00,3625.00,792.00,APPROVED
CA: SAN DIEGO,06/16/2006 01:18:00,,168.00,103.00,39.00,40.00,164.00,929.00,3649.00,801.00,APPROVED
CA: SAN DIEGO,06/16/2006 02:18:00,,169.00,102.00,39.00,40.00,162.00,928.00,3690.00,803.00,APPROVED
CA: SAN DIEGO,06/16/2006 03:18:00,,175.00,104.00,40.00,41.00,166.00,947.00,3737.00,811.00,APPROVED
CA: SAN DIEGO,06/16/2006 04:18:00,,175.00,108.00,39.00,39.00,167.00,947.00,3793.00,824.00,APPROVED
CA: SAN DIEGO,06/16/2006 05:18:00,,174.00,108.00,37.00,38.00,169.00,944.00,3826.00,824.00,APPROVED
CA: SAN DIEGO,06/16/2006 06:19:00,,175.00,106.00,39.00,39.00,171.00,952.00,3822.00,826.00,APPROVED
CA: SAN DIEGO,06/16/2006 07:19:00,,178.00,107.00,37.00,37.00,168.00,950.00,3823.00,821.00,APPROVED
CA: SAN DIEGO,06/16/2006 08:19:00,,176.00,111.00,39.00,41.00,169.00,966.00,3842.00,831.00,APPROVED
CA: SAN DIEGO,06/16/2006 09:19:00,,178.00,109.00,40.00,41.00,172.00,967.00,3840.00,839.00,APPROVED
CA: SAN DIEGO,06/16/2006 10:19:00,,185.00,115.00,41.00,43.00,181.00,1022.00,3931.00,894.00,APPROVED
CA: SAN DIEGO,06/16/2006 11:20:00,,190.00,115.00,44.00,46.00,183.00,1067.00,3981.00,939.00,APPROVED
CA: SAN DIEGO,06/16/2006 12:20:00,,197.00,116.00,48.00,51.00,183.00,1100.00,3960.00,954.00,APPROVED
CA: SAN DIEGO,06/16/2006 13:20:00,,198.00,117.00,47.00,50.00,185.00,1101.00,3919.00,939.00,APPROVED
CA: SAN DIEGO,06/16/2006 14:20:00,,191.00,116.00,48.00,50.00,180.00,1089.00,3923.00,944.00,APPROVED
CA: SAN DIEGO,06/16/2006 15:20:00,,192.00,115.00,48.00,51.00,184.00,1090.00,3907.00,951.00,APPROVED
CA: SAN DIEGO,06/16/2006 16:21:00,,185.00,109.00,45.00,48.00,173.00,1042.00,3729.00,884.00,APPROVED
CA: SAN DIEGO,06/16/2006 17:21:00,,183.00,107.00,45.00,47.00,170.00,1020.00,3665.00,871.00,APPROVED
CA: SAN DIEGO,06/16/2006 18:21:00,,178.00,104.00,46.00,44.00,170.00,998.00,3595.00,842.00,APPROVED
CA: SAN DIEGO,06/16/2006 19:21:00,,174.00,96.00,49.00,43.00,165.00,968.00,3483.00,805.00,APPROVED
CA: SAN DIEGO,06/16/2006 20:21:00,,175.00,96.00,49.00,41.00,167.00,961.00,3518.00,812.00,APPROVED
CA: SAN DIEGO,06/16/2006 21:22:00,,171.00,97.00,49.00,42.00,166.00,957.00,3548.00,805.00,APPROVED
CA: SAN DIEGO,06/16/2006 22:22:00,,170.00,93.00,48.00,41.00,163.00,936.00,3498.00,794.00,APPROVED
CA: SAN DIEGO,06/16/2006 23:22:00,,171.00,98.00,47.00,42.00,165.00,950.00,3585.00,797.00,APPROVED
CA: SAN DIEGO,06/17/2006 00:22:00,,175.00,102.00,46.00,41.00,166.00,963.00,3665.00,816.00,APPROVED
CA: SAN DIEGO,06/17/2006 01:22:00,,174.00,101.00,46.00,42.00,166.00,963.00,3700.00,816.00,APPROVED
CA: SAN DIEGO,06/17/2006 02:23:00,,173.00,105.00,43.00,39.00,167.00,963.00,3707.00,822.00,APPROVED
CA: SAN DIEGO,06/17/2006 03:23:00,,176.00,104.00,42.00,40.00,167.00,954.00,3737.00,817.00,APPROVED
CA: SAN DIEGO,06/17/2006 04:23:00,,177.00,109.00,41.00,40.00,169.00,963.00,3781.00,825.00,APPROVED
CA: SAN DIEGO,06/17/2006 05:23:00,,175.00,109.00,41.00,41.00,168.00,964.00,3788.00,821.00,APPROVED
CA: SAN DIEGO,06/17/2006 06:23:00,,177.00,110.00,40.00,39.00,171.00,969.00,3821.00,830.00,APPROVED
CA: SAN DIEGO,06/17/2006 07:24:00,,175.00,107.00,39.00,39.00,172.00,960.00,3814.00,817.00,APPROVED
CA: SAN DIEGO,06/17/2006 08:24:00,,176.00,108.00,40.00,40.00,169.00,954.00,3819.00,826.00,APPROVED
CA: SAN DIEGO,06/17/2006 09:24:00,,178.00,106.00,38.00,39.00,169.00,955.00,3821.00,827.00,APPROVED
CA: SAN DIEGO,06/17/2006 10:24:00,,178.00,109.00,41.00,41.00,171.00,965.00,3836.00,825.00,APPROVED
CA: SAN DIEGO,06/17/2006 11:24:00,,180.00,111.00,40.00,41.00,174.00,981.00,3852.00,839.00,APPROVED
CA: SAN DIEGO,06/17/2006 12:24:00,,180.00,112.00,41.00,41.00,171.00,985.00,3865.00,855.00,APPROVED
CA: SAN DIEGO,06/17/2006 13:25:00,,178.00,111.00,40.00,40.00,174.00,979.00,3836.00,849.00,APPROVED
CA: SAN DIEGO,06/17/2006 13:47:00,,180.00,111.00,44.00,43.00,175.00,995.00,3841.00,850.00,APPROVED
CA: SAN DIEGO,06/18/2006 03:23:00,,171.00,101.00,39.00,38.00,164.00,919.00,3663.00,787.00,APPROVED
CA: SAN DIEGO,06/18/2006 04:23:00,,151.00,89.00,35.00,36.00,136.00,799.00,3359.00,699.00,APPROVED
CA: SAN DIEGO,06/18/2006 05:24:00,,171.00,102.00,38.00,38.00,167.00,936.00,3727.00,803.00,APPROVED
CA: SAN DIEGO,06/18/2006 06:24:00,,169.00,106.00,39.00,41.00,166.00,940.00,3739.00,807.00,APPROVED
CA: SAN DIEGO,06/18/2006 07:24:00,,170.00,107.00,38.00,38.00,166.00,939.00,3751.00,811.00,APPROVED
CA: SAN DIEGO,06/18/2006 08:24:00,,176.00,107.00,38.00,39.00,166.00,942.00,3763.00,813.00,APPROVED
CA: SAN DIEGO,06/18/2006 09:24:00,,170.00,107.00,38.00,39.00,162.00,939.00,3754.00,816.00,APPROVED
CA: SAN DIEGO,06/18/2006 10:25:00,,173.00,108.00,38.00,39.00,165.00,950.00,3746.00,813.00,APPROVED
CA: SAN DIEGO,06/18/2006 11:25:00,,172.00,104.00,38.00,39.00,166.00,941.00,3756.00,815.00,APPROVED
CA: SAN DIEGO,06/18/2006 12:25:00,,176.00,106.00,39.00,38.00,167.00,946.00,3776.00,812.00,APPROVED
CA: SAN DIEGO,06/18/2006 13:25:00,,172.00,108.00,38.00,39.00,168.00,950.00,3770.00,816.00,APPROVED
CA: SAN DIEGO,06/18/2006 14:25:00,,173.00,109.00,38.00,41.00,169.00,959.00,3769.00,829.00,APPROVED
CA: SAN DIEGO,06/18/2006 15:26:00,,174.00,108.00,39.00,39.00,170.00,957.00,3798.00,832.00,APPROVED
CA: SAN DIEGO,06/18/2006 16:26:00,,179.00,110.00,40.00,42.00,170.00,975.00,3767.00,823.00,APPROVED
CA: SAN DIEGO,06/18/2006 17:26:00,,178.00,107.00,41.00,43.00,170.00,970.00,3780.00,828.00,APPROVED
CA: SAN DIEGO,06/18/2006 18:26:00,,177.00,107.00,43.00,43.00,172.00,984.00,3716.00,829.00,APPROVED
CA: SAN DIEGO,06/18/2006 19:26:00,,178.00,104.00,43.00,42.00,173.00,982.00,3711.00,834.00,APPROVED
CA: SAN DIEGO,06/18/2006 20:27:00,,178.00,101.00,45.00,42.00,171.00,977.00,3698.00,835.00,APPROVED
CA: SAN DIEGO,06/18/2006 21:27:00,,173.00,105.00,45.00,42.00,169.00,972.00,3695.00,830.00,APPROVED
CA: SAN DIEGO,06/18/2006 22:27:00,,172.00,104.00,43.00,40.00,168.00,963.00,3699.00,823.00,APPROVED
CA: SAN DIEGO,06/18/2006 23:27:00,,176.00,101.00,43.00,39.00,169.00,960.00,3674.00,825.00,APPROVED
CA: SAN DIEGO,06/19/2006 00:27:00,,175.00,104.00,44.00,41.00,168.00,967.00,3711.00,823.00,APPROVED
CA: SAN DIEGO,06/19/2006 01:28:00,,171.00,103.00,42.00,41.00,166.00,958.00,3708.00,827.00,APPROVED
CA: SAN DIEGO,06/19/2006 02:28:00,,171.00,104.00,41.00,41.00,168.00,948.00,3731.00,817.00,APPROVED
CA: SAN DIEGO,06/19/2006 03:28:00,,178.00,105.00,40.00,41.00,171.00,961.00,3734.00,819.00,APPROVED
CA: SAN DIEGO,06/19/2006 04:28:00,,173.00,106.00,39.00,39.00,169.00,944.00,3756.00,814.00,APPROVED
CA: SAN DIEGO,06/19/2006 05:28:00,,173.00,105.00,38.00,38.00,166.00,947.00,3762.00,819.00,APPROVED
CA: SAN DIEGO,06/19/2006 06:29:00,,175.00,110.00,38.00,38.00,167.00,958.00,3782.00,823.00,APPROVED
CA: SAN DIEGO,06/19/2006 07:29:00,,174.00,104.00,41.00,41.00,167.00,960.00,3777.00,813.00,APPROVED
CA: SAN DIEGO,06/19/2006 08:29:00,,176.00,107.00,40.00,41.00,171.00,967.00,3788.00,830.00,APPROVED
CA: SAN DIEGO,06/19/2006 09:29:00,,178.00,108.00,40.00,40.00,168.00,967.00,3802.00,834.00,APPROVED
CA: SAN DIEGO,06/19/2006 10:29:00,,177.00,107.00,41.00,42.00,169.00,971.00,3800.00,841.00,APPROVED
CA: SAN DIEGO,06/19/2006 11:30:00,,182.00,111.00,40.00,40.00,171.00,986.00,3799.00,845.00,APPROVED
CA: SAN DIEGO,06/19/2006 12:30:00,,177.00,107.00,40.00,40.00,167.00,967.00,3762.00,832.00,APPROVED
CA: SAN DIEGO,06/19/2006 13:30:00,,175.00,109.00,41.00,43.00,167.00,968.00,3743.00,831.00,APPROVED
CA: SAN DIEGO,06/19/2006 14:30:00,,169.00,103.00,40.00,42.00,159.00,930.00,3645.00,805.00,APPROVED
CA: SAN DIEGO,06/19/2006 15:30:00,,165.00,97.00,38.00,39.00,159.00,911.00,3553.00,777.00,APPROVED
CA: SAN DIEGO,06/19/2006 16:31:00,,159.00,97.00,37.00,39.00,153.00,881.00,3497.00,762.00,APPROVED
CA: SAN DIEGO,06/19/2006 17:31:00,,165.00,98.00,38.00,39.00,154.00,901.00,3520.00,771.00,APPROVED
CA: SAN DIEGO,06/19/2006 18:31:00,,162.00,98.00,38.00,37.00,155.00,900.00,3460.00,770.00,APPROVED
CA: SAN DIEGO,06/19/2006 19:31:00,,163.00,96.00,41.00,40.00,154.00,903.00,3444.00,762.00,APPROVED
CA: SAN DIEGO,06/19/2006 20:31:00,,161.00,95.00,41.00,38.00,156.00,890.00,3438.00,763.00,APPROVED
CA: SAN DIEGO,06/19/2006 21:32:00,,162.00,96.00,41.00,38.00,158.00,903.00,3491.00,768.00,APPROVED
CA: SAN DIEGO,06/19/2006 22:23:00,,160.00,95.00,41.00,38.00,155.00,893.00,3459.00,767.00,APPROVED
CA: SAN DIEGO,06/19/2006 23:05:00,,159.00,92.00,41.00,34.00,149.00,870.00,3493.00,761.00,APPROVED
CA: SAN DIEGO,06/20/2006 00:06:00,,165.00,97.00,42.00,38.00,154.00,894.00,3542.00,768.00,APPROVED
CA: SAN DIEGO,06/20/2006 01:06:00,,168.00,99.00,41.00,39.00,159.00,908.00,3614.00,786.00,APPROVED
CA: SAN DIEGO,06/20/2006 02:06:00,,172.00,105.00,39.00,38.00,164.00,934.00,3669.00,801.00,APPROVED
CA: SAN DIEGO,06/20/2006 03:06:00,,168.00,105.00,39.00,39.00,163.00,925.00,3681.00,794.00,APPROVED
CA: SAN DIEGO,06/20/2006 04:06:00,,171.00,105.00,38.00,38.00,164.00,926.00,3703.00,795.00,APPROVED
CA: SAN DIEGO,06/20/2006 05:07:00,,175.00,110.00,38.00,37.00,169.00,949.00,3777.00,810.00,APPROVED
CA: SAN DIEGO,06/20/2006 06:07:00,,175.00,108.00,39.00,38.00,169.00,945.00,3775.00,818.00,APPROVED
CA: SAN DIEGO,06/20/2006 07:07:00,,176.00,110.00,39.00,39.00,171.00,959.00,3780.00,818.00,APPROVED
CA: SAN DIEGO,06/20/2006 08:07:00,,173.00,110.00,38.00,38.00,170.00,954.00,3800.00,820.00,APPROVED
CA: SAN DIEGO,06/20/2006 09:07:00,,174.00,108.00,39.00,40.00,168.00,952.00,3798.00,831.00,APPROVED
CA: SAN DIEGO,06/20/2006 10:08:00,,175.00,111.00,38.00,38.00,170.00,960.00,3818.00,830.00,APPROVED
CA: SAN DIEGO,06/20/2006 11:08:00,,177.00,110.00,39.00,40.00,170.00,976.00,3847.00,840.00,APPROVED
CA: SAN DIEGO,06/20/2006 12:08:00,,180.00,110.00,41.00,42.00,171.00,986.00,3849.00,858.00,APPROVED
CA: SAN DIEGO,06/20/2006 13:08:00,,178.00,107.00,40.00,40.00,168.00,967.00,3773.00,831.00,APPROVED
CA: SAN DIEGO,06/20/2006 14:08:00,,173.00,103.00,38.00,38.00,166.00,940.00,3700.00,809.00,APPROVED
CA: SAN DIEGO,06/20/2006 15:09:00,,169.00,105.00,38.00,38.00,164.00,929.00,3662.00,798.00,APPROVED
CA: SAN DIEGO,06/20/2006 16:09:00,,161.00,99.00,35.00,38.00,153.00,876.00,3521.00,752.00,APPROVED
CA: SAN DIEGO,06/20/2006 17:09:00,,156.00,97.00,36.00,38.00,155.00,869.00,3482.00,753.00,APPROVED
CA: SAN DIEGO,06/20/2006 18:09:00,,161.00,95.00,39.00,39.00,151.00,880.00,3473.00,752.00,APPROVED
CA: SAN DIEGO,06/20/2006 19:09:00,,161.00,96.00,39.00,36.00,153.00,886.00,3449.00,754.00,APPROVED
CA: SAN DIEGO,06/20/2006 20:10:00,,156.00,93.00,38.00,36.00,150.00,862.00,3361.00,737.00,APPROVED
CA: SAN DIEGO,06/20/2006 21:10:00,,158.00,93.00,42.00,37.00,151.00,877.00,3418.00,751.00,APPROVED
CA: SAN DIEGO,06/20/2006 22:10:00,,162.00,92.00,41.00,37.00,152.00,887.00,3439.00,757.00,APPROVED
CA: SAN DIEGO,06/20/2006 23:10:00,,163.00,95.00,43.00,39.00,157.00,903.00,3507.00,775.00,APPROVED
CA: SAN DIEGO,06/21/2006 00:10:00,,164.00,99.00,41.00,40.00,159.00,916.00,3572.00,787.00,APPROVED
CA: SAN DIEGO,06/21/2006 01:11:00,,170.00,100.00,41.00,39.00,159.00,925.00,3614.00,792.00,APPROVED
CA: SAN DIEGO,06/21/2006 02:11:00,,171.00,102.00,41.00,39.00,161.00,926.00,3668.00,800.00,APPROVED
CA: SAN DIEGO,06/21/2006 03:11:00,,170.00,102.00,38.00,39.00,164.00,929.00,3673.00,803.00,APPROVED
CA: SAN DIEGO,06/21/2006 04:11:00,,171.00,103.00,36.00,38.00,164.00,927.00,3715.00,802.00,APPROVED
CA: SAN DIEGO,06/21/2006 05:11:00,,175.00,107.00,38.00,39.00,168.00,951.00,3797.00,822.00,APPROVED
CA: SAN DIEGO,06/21/2006 06:12:00,,176.00,107.00,38.00,40.00,172.00,954.00,3787.00,828.00,APPROVED
CA: SAN DIEGO,06/21/2006 07:12:00,,175.00,106.00,38.00,40.00,168.00,957.00,3794.00,828.00,APPROVED
CA: SAN DIEGO,06/21/2006 08:12:00,,188.00,115.00,42.00,45.00,179.00,1039.00,3927.00,914.00,APPROVED
CA: SAN DIEGO,06/21/2006 09:12:00,,188.00,117.00,43.00,46.00,185.00,1056.00,3900.00,905.00,APPROVED
CA: SAN DIEGO,06/21/2006 10:12:00,,183.00,113.00,41.00,44.00,177.00,1011.00,3861.00,866.00,APPROVED
CA: SAN DIEGO,06/21/2006 11:13:00,,182.00,110.00,40.00,42.00,173.00,990.00,3824.00,841.00,APPROVED
CA: SAN DIEGO,06/21/2006 12:13:00,,175.00,106.00,38.00,38.00,168.00,959.00,3773.00,827.00,APPROVED
CA: SAN DIEGO,06/21/2006 13:13:00,,168.00,101.00,39.00,40.00,160.00,921.00,3635.00,790.00,APPROVED
CA: SAN DIEGO,06/21/2006 14:13:00,,165.00,101.00,38.00,41.00,159.00,922.00,3621.00,796.00,APPROVED
CA: SAN DIEGO,06/21/2006 15:13:00,,170.00,103.00,38.00,39.00,159.00,919.00,3618.00,794.00,APPROVED
CA: SAN DIEGO,06/21/2006 16:14:00,,160.00,99.00,36.00,38.00,157.00,897.00,3542.00,775.00,APPROVED
CA: SAN DIEGO,06/21/2006 17:14:00,,167.00,100.00,40.00,40.00,159.00,921.00,3577.00,785.00,APPROVED
CA: SAN DIEGO,06/21/2006 18:14:00,,166.00,100.00,41.00,40.00,157.00,921.00,3520.00,783.00,APPROVED
CA: SAN DIEGO,06/21/2006 19:14:00,,166.00,97.00,40.00,39.00,160.00,909.00,3499.00,769.00,APPROVED
CA: SAN DIEGO,06/21/2006 20:14:00,,162.00,94.00,40.00,38.00,155.00,885.00,3442.00,761.00,APPROVED
CA: SAN DIEGO,06/21/2006 21:14:00,,162.00,96.00,40.00,37.00,153.00,888.00,3469.00,760.00,APPROVED
CA: SAN DIEGO,06/21/2006 22:15:00,,164.00,98.00,40.00,39.00,160.00,897.00,3484.00,760.00,APPROVED
