LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/02/2021 01:07:00,104.00,3428.00,1835.00,561.00,276.00,183.00,224.00,126.00,65.00,APPROVED
CA: SAN DIEGO,01/02/2021 02:07:00,105.00,3422.00,1864.00,560.00,275.00,181.00,228.00,130.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 03:07:00,105.00,3502.00,1945.00,588.00,285.00,188.00,233.00,134.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 04:08:00,106.00,3520.00,1988.00,598.00,298.00,192.00,247.00,135.00,68.00,APPROVED
CA: SAN DIEGO,01/02/2021 05:08:00,104.00,3498.00,1941.00,592.00,291.00,186.00,242.00,135.00,65.00,APPROVED
CA: SAN DIEGO,01/02/2021 06:08:00,105.00,3507.00,1940.00,585.00,294.00,187.00,238.00,134.00,63.00,APPROVED
CA: SAN DIEGO,01/02/2021 07:08:00,104.00,3494.00,1895.00,583.00,284.00,183.00,238.00,129.00,67.00,APPROVED
CA: SAN DIEGO,01/02/2021 08:09:00,105.00,3490.00,1905.00,586.00,284.00,184.00,235.00,134.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 09:09:00,104.00,3506.00,1936.00,585.00,285.00,189.00,237.00,131.00,67.00,APPROVED
CA: SAN DIEGO,01/02/2021 10:09:00,103.00,3549.00,1984.00,601.00,295.00,189.00,242.00,139.00,67.00,APPROVED
CA: SAN DIEGO,01/02/2021 11:09:00,106.00,3552.00,1983.00,605.00,295.00,188.00,245.00,138.00,67.00,APPROVED
CA: SAN DIEGO,01/02/2021 12:10:00,103.00,3524.00,1944.00,594.00,290.00,189.00,242.00,133.00,67.00,APPROVED
CA: SAN DIEGO,01/02/2021 13:10:00,105.00,3546.00,1972.00,598.00,296.00,192.00,241.00,136.00,68.00,APPROVED
CA: SAN DIEGO,01/02/2021 14:10:00,102.00,3542.00,1967.00,594.00,296.00,191.00,238.00,138.00,68.00,APPROVED
CA: SAN DIEGO,01/02/2021 15:10:00,103.00,3543.00,1967.00,595.00,296.00,183.00,240.00,138.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 16:10:00,107.00,3562.00,1982.00,602.00,293.00,188.00,242.00,138.00,69.00,APPROVED
CA: SAN DIEGO,01/02/2021 17:11:00,108.00,3611.00,2044.00,617.00,306.00,197.00,252.00,143.00,68.00,APPROVED
CA: SAN DIEGO,01/02/2021 18:11:00,106.00,3560.00,1988.00,608.00,301.00,193.00,246.00,140.00,65.00,APPROVED
CA: SAN DIEGO,01/02/2021 19:11:00,104.00,3503.00,1916.00,587.00,286.00,189.00,237.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 20:11:00,103.00,3448.00,1867.00,574.00,275.00,183.00,231.00,129.00,63.00,APPROVED
CA: SAN DIEGO,01/02/2021 21:12:00,107.00,3425.00,1845.00,565.00,271.00,186.00,227.00,130.00,66.00,APPROVED
CA: SAN DIEGO,01/02/2021 22:12:00,101.00,3426.00,1845.00,565.00,277.00,181.00,223.00,132.00,64.00,APPROVED
CA: SAN DIEGO,01/02/2021 23:12:00,101.00,3411.00,1822.00,558.00,274.00,180.00,223.00,130.00,65.00,APPROVED
CA: SAN DIEGO,01/03/2021 00:12:00,101.00,3387.00,1817.00,555.00,267.00,178.00,221.00,125.00,65.00,APPROVED
CA: SAN DIEGO,01/03/2021 01:12:00,99.00,3392.00,1798.00,554.00,268.00,179.00,224.00,126.00,62.00,APPROVED
CA: SAN DIEGO,01/03/2021 02:13:00,102.00,3402.00,1826.00,557.00,273.00,176.00,222.00,127.00,66.00,APPROVED
CA: SAN DIEGO,01/03/2021 03:13:00,103.00,3457.00,1888.00,571.00,280.00,184.00,229.00,132.00,64.00,APPROVED
CA: SAN DIEGO,01/03/2021 04:13:00,105.00,3492.00,1940.00,594.00,290.00,190.00,239.00,134.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 05:13:00,103.00,3514.00,1982.00,600.00,297.00,191.00,248.00,137.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 06:14:00,103.00,3565.00,2018.00,624.00,303.00,193.00,251.00,136.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 07:14:00,105.00,3554.00,2038.00,625.00,307.00,195.00,252.00,142.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2021 08:14:00,105.00,3539.00,2013.00,613.00,304.00,191.00,248.00,143.00,67.00,APPROVED
CA: SAN DIEGO,01/03/2021 09:14:00,104.00,3566.00,1990.00,614.00,301.00,191.00,248.00,140.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 10:15:00,107.00,3560.00,1988.00,608.00,300.00,188.00,248.00,139.00,67.00,APPROVED
CA: SAN DIEGO,01/03/2021 11:15:00,106.00,3579.00,1996.00,613.00,301.00,190.00,248.00,137.00,67.00,APPROVED
CA: SAN DIEGO,01/03/2021 12:15:00,107.00,3549.00,1994.00,609.00,295.00,190.00,251.00,134.00,67.00,APPROVED
CA: SAN DIEGO,01/03/2021 13:15:00,106.00,3556.00,2002.00,616.00,300.00,193.00,245.00,137.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2021 14:15:00,105.00,3531.00,1996.00,611.00,304.00,195.00,249.00,141.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 15:16:00,106.00,3565.00,2032.00,620.00,307.00,193.00,250.00,142.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 16:16:00,107.00,3607.00,2050.00,631.00,310.00,195.00,256.00,142.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2021 17:16:00,106.00,3552.00,1995.00,612.00,302.00,190.00,247.00,139.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2021 18:16:00,106.00,3540.00,1945.00,595.00,289.00,188.00,239.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/03/2021 19:17:00,103.00,3455.00,1884.00,578.00,275.00,185.00,231.00,129.00,66.00,APPROVED
CA: SAN DIEGO,01/03/2021 20:17:00,105.00,3421.00,1842.00,568.00,271.00,181.00,228.00,128.00,65.00,APPROVED
CA: SAN DIEGO,01/03/2021 21:17:00,101.00,3446.00,1857.00,571.00,275.00,180.00,229.00,129.00,65.00,APPROVED
CA: SAN DIEGO,01/03/2021 22:17:00,102.00,3443.00,1874.00,573.00,281.00,182.00,226.00,131.00,65.00,APPROVED
CA: SAN DIEGO,01/03/2021 23:18:00,106.00,3416.00,1849.00,562.00,271.00,179.00,225.00,128.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2021 00:18:00,101.00,3408.00,1814.00,555.00,272.00,180.00,224.00,126.00,63.00,APPROVED
CA: SAN DIEGO,01/04/2021 01:18:00,100.00,3418.00,1830.00,560.00,272.00,180.00,222.00,127.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2021 02:18:00,104.00,3417.00,1840.00,562.00,270.00,179.00,222.00,129.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2021 03:18:00,101.00,3442.00,1861.00,562.00,278.00,183.00,226.00,132.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2021 04:19:00,103.00,3492.00,1964.00,592.00,291.00,188.00,239.00,137.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2021 05:19:00,104.00,3565.00,2007.00,615.00,305.00,194.00,247.00,141.00,68.00,APPROVED
CA: SAN DIEGO,01/04/2021 06:19:00,104.00,3590.00,2059.00,631.00,312.00,196.00,261.00,143.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2021 07:19:00,103.00,3569.00,2046.00,633.00,307.00,199.00,259.00,140.00,70.00,APPROVED
CA: SAN DIEGO,01/04/2021 08:20:00,105.00,3577.00,2012.00,625.00,305.00,191.00,254.00,138.00,67.00,APPROVED
CA: SAN DIEGO,01/04/2021 09:20:00,107.00,3626.00,2046.00,627.00,301.00,198.00,256.00,141.00,70.00,APPROVED
CA: SAN DIEGO,01/04/2021 10:20:00,105.00,3632.00,2080.00,637.00,313.00,197.00,263.00,146.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2021 11:20:00,108.00,3630.00,2088.00,636.00,316.00,198.00,258.00,146.00,70.00,APPROVED
CA: SAN DIEGO,01/04/2021 12:20:00,106.00,3657.00,2110.00,650.00,325.00,200.00,258.00,149.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2021 13:21:00,107.00,3713.00,2198.00,673.00,337.00,208.00,276.00,153.00,73.00,APPROVED
CA: SAN DIEGO,01/04/2021 14:21:00,105.00,3716.00,2200.00,675.00,342.00,209.00,279.00,155.00,72.00,APPROVED
CA: SAN DIEGO,01/04/2021 15:21:00,105.00,3656.00,2119.00,657.00,326.00,201.00,270.00,149.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2021 16:21:00,105.00,3646.00,2103.00,645.00,325.00,204.00,264.00,148.00,70.00,APPROVED
CA: SAN DIEGO,01/04/2021 17:22:00,106.00,3607.00,2053.00,633.00,313.00,198.00,257.00,145.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2021 18:22:00,106.00,3608.00,2017.00,624.00,302.00,191.00,247.00,140.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2021 19:22:00,106.00,3541.00,1969.00,604.00,297.00,190.00,242.00,137.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2021 20:22:00,103.00,3482.00,1896.00,586.00,286.00,186.00,235.00,133.00,68.00,APPROVED
CA: SAN DIEGO,01/04/2021 21:23:00,102.00,3463.00,1883.00,581.00,281.00,181.00,231.00,130.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2021 22:23:00,103.00,3481.00,1889.00,576.00,281.00,187.00,230.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2021 23:23:00,105.00,3505.00,1923.00,591.00,287.00,184.00,233.00,135.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2021 00:23:00,105.00,3490.00,1917.00,583.00,282.00,189.00,228.00,132.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2021 01:23:00,103.00,3500.00,1904.00,582.00,286.00,186.00,235.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2021 02:24:00,101.00,3506.00,1921.00,591.00,286.00,187.00,235.00,134.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2021 03:24:00,103.00,3533.00,1953.00,599.00,288.00,191.00,237.00,139.00,67.00,APPROVED
CA: SAN DIEGO,01/05/2021 04:24:00,105.00,3629.00,2076.00,628.00,312.00,199.00,260.00,148.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 05:24:00,104.00,3704.00,2209.00,680.00,342.00,209.00,280.00,155.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 06:25:00,103.00,3753.00,2265.00,704.00,353.00,214.00,293.00,162.00,73.00,APPROVED
CA: SAN DIEGO,01/05/2021 07:25:00,105.00,3664.00,2164.00,673.00,335.00,211.00,275.00,154.00,72.00,APPROVED
CA: SAN DIEGO,01/05/2021 08:25:00,105.00,3631.00,2087.00,636.00,316.00,202.00,258.00,146.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2021 09:25:00,105.00,3710.00,2137.00,659.00,327.00,205.00,264.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2021 10:26:00,106.00,3727.00,2192.00,674.00,331.00,209.00,271.00,153.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2021 11:26:00,109.00,3802.00,2277.00,703.00,354.00,213.00,289.00,160.00,72.00,APPROVED
CA: SAN DIEGO,01/05/2021 12:26:00,107.00,3938.00,2504.00,780.00,396.00,236.00,322.00,176.00,78.00,APPROVED
CA: SAN DIEGO,01/05/2021 13:26:00,106.00,3899.00,2475.00,781.00,396.00,235.00,328.00,179.00,77.00,APPROVED
CA: SAN DIEGO,01/05/2021 14:26:00,105.00,3728.00,2236.00,707.00,356.00,214.00,283.00,160.00,74.00,APPROVED
CA: SAN DIEGO,01/05/2021 15:27:00,107.00,3684.00,2153.00,666.00,331.00,207.00,272.00,152.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2021 16:27:00,105.00,3689.00,2130.00,653.00,330.00,206.00,267.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 17:27:00,109.00,3738.00,2155.00,671.00,324.00,203.00,268.00,148.00,72.00,APPROVED
CA: SAN DIEGO,01/05/2021 18:27:00,107.00,3689.00,2120.00,665.00,322.00,204.00,265.00,149.00,72.00,APPROVED
CA: SAN DIEGO,01/05/2021 19:28:00,108.00,3621.00,2074.00,647.00,311.00,198.00,259.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 20:28:00,106.00,3588.00,2005.00,626.00,298.00,193.00,249.00,138.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 21:28:00,104.00,3569.00,1989.00,613.00,298.00,190.00,248.00,138.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2021 22:28:00,104.00,3531.00,1953.00,602.00,293.00,189.00,244.00,136.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2021 23:59:00,97.00,3433.00,1810.00,545.00,265.00,176.00,218.00,123.00,63.00,APPROVED
CA: SAN DIEGO,01/06/2021 00:59:00,103.00,3450.00,1842.00,563.00,273.00,180.00,225.00,131.00,63.00,APPROVED
CA: SAN DIEGO,01/06/2021 01:59:00,103.00,3472.00,1877.00,575.00,274.00,182.00,228.00,133.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2021 02:59:00,104.00,3491.00,1909.00,573.00,286.00,186.00,234.00,131.00,63.00,APPROVED
CA: SAN DIEGO,01/06/2021 03:59:00,106.00,3612.00,2023.00,608.00,305.00,195.00,251.00,138.00,67.00,APPROVED
CA: SAN DIEGO,01/06/2021 05:00:00,108.00,3700.00,2159.00,660.00,334.00,203.00,267.00,153.00,70.00,APPROVED
CA: SAN DIEGO,01/06/2021 06:00:00,110.00,3820.00,2306.00,702.00,355.00,216.00,291.00,160.00,72.00,APPROVED
CA: SAN DIEGO,01/06/2021 07:00:00,111.00,3825.00,2344.00,725.00,374.00,222.00,304.00,164.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2021 08:00:00,109.00,3739.00,2237.00,692.00,351.00,216.00,287.00,162.00,73.00,APPROVED
CA: SAN DIEGO,01/06/2021 09:01:00,107.00,3716.00,2188.00,680.00,342.00,211.00,279.00,152.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2021 10:01:00,108.00,3788.00,2251.00,696.00,351.00,216.00,286.00,161.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2021 11:01:00,110.00,3797.00,2296.00,705.00,356.00,221.00,290.00,157.00,73.00,APPROVED
CA: SAN DIEGO,01/06/2021 12:01:00,111.00,3911.00,2388.00,743.00,372.00,224.00,308.00,168.00,75.00,APPROVED
CA: SAN DIEGO,01/06/2021 13:02:00,113.00,3937.00,2408.00,742.00,382.00,229.00,304.00,169.00,76.00,APPROVED
CA: SAN DIEGO,01/06/2021 14:02:00,109.00,3841.00,2341.00,738.00,362.00,221.00,298.00,165.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2021 15:02:00,112.00,3722.00,2180.00,670.00,335.00,207.00,274.00,151.00,69.00,APPROVED
CA: SAN DIEGO,01/06/2021 16:02:00,113.00,3768.00,2196.00,670.00,329.00,208.00,266.00,151.00,71.00,APPROVED
CA: SAN DIEGO,01/06/2021 17:02:00,113.00,3814.00,2229.00,676.00,333.00,209.00,280.00,152.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2021 18:03:00,113.00,3824.00,2206.00,686.00,328.00,208.00,274.00,151.00,72.00,APPROVED
CA: SAN DIEGO,01/06/2021 19:03:00,115.00,3784.00,2158.00,667.00,322.00,205.00,266.00,146.00,70.00,APPROVED
CA: SAN DIEGO,01/06/2021 20:03:00,111.00,3697.00,2083.00,640.00,316.00,199.00,258.00,142.00,71.00,APPROVED
CA: SAN DIEGO,01/06/2021 21:03:00,110.00,3586.00,2003.00,611.00,300.00,193.00,247.00,143.00,71.00,APPROVED
CA: SAN DIEGO,01/06/2021 22:04:00,110.00,3567.00,1989.00,608.00,299.00,190.00,243.00,142.00,66.00,APPROVED
CA: SAN DIEGO,01/06/2021 23:04:00,106.00,3544.00,1959.00,597.00,293.00,191.00,239.00,137.00,68.00,APPROVED
CA: SAN DIEGO,01/07/2021 00:04:00,107.00,3531.00,1957.00,599.00,289.00,188.00,246.00,136.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 01:04:00,103.00,3535.00,1947.00,601.00,293.00,188.00,242.00,134.00,69.00,APPROVED
CA: SAN DIEGO,01/07/2021 02:05:00,104.00,3547.00,1967.00,601.00,291.00,193.00,240.00,139.00,69.00,APPROVED
CA: SAN DIEGO,01/07/2021 03:05:00,106.00,3564.00,1981.00,607.00,301.00,192.00,246.00,139.00,67.00,APPROVED
CA: SAN DIEGO,01/07/2021 04:05:00,104.00,3564.00,1988.00,611.00,300.00,192.00,247.00,139.00,68.00,APPROVED
CA: SAN DIEGO,01/07/2021 05:05:00,104.00,3557.00,1999.00,613.00,300.00,193.00,246.00,140.00,69.00,APPROVED
CA: SAN DIEGO,01/07/2021 06:05:00,104.00,3608.00,2032.00,621.00,309.00,199.00,254.00,142.00,69.00,APPROVED
CA: SAN DIEGO,01/07/2021 07:06:00,107.00,3683.00,2104.00,644.00,322.00,200.00,261.00,148.00,71.00,APPROVED
CA: SAN DIEGO,01/07/2021 08:06:00,107.00,3734.00,2136.00,652.00,322.00,203.00,262.00,150.00,68.00,APPROVED
CA: SAN DIEGO,01/07/2021 09:06:00,111.00,3753.00,2173.00,668.00,329.00,204.00,265.00,152.00,71.00,APPROVED
CA: SAN DIEGO,01/07/2021 10:06:00,112.00,3785.00,2216.00,679.00,339.00,207.00,275.00,154.00,73.00,APPROVED
CA: SAN DIEGO,01/07/2021 11:07:00,107.00,3834.00,2278.00,700.00,354.00,214.00,284.00,159.00,75.00,APPROVED
CA: SAN DIEGO,01/07/2021 12:07:00,112.00,3791.00,2244.00,688.00,343.00,211.00,279.00,160.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2021 13:07:00,109.00,3784.00,2220.00,690.00,340.00,211.00,281.00,158.00,74.00,APPROVED
CA: SAN DIEGO,01/07/2021 14:07:00,110.00,3724.00,2154.00,661.00,325.00,206.00,267.00,154.00,71.00,APPROVED
CA: SAN DIEGO,01/07/2021 15:07:00,110.00,3706.00,2122.00,655.00,318.00,201.00,262.00,144.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 16:08:00,107.00,3674.00,2088.00,640.00,314.00,202.00,256.00,144.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 17:08:00,108.00,3673.00,2086.00,637.00,309.00,198.00,258.00,143.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 18:08:00,113.00,3678.00,2077.00,635.00,311.00,200.00,256.00,141.00,69.00,APPROVED
CA: SAN DIEGO,01/07/2021 19:08:00,110.00,3684.00,2072.00,630.00,310.00,197.00,251.00,144.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2021 20:09:00,110.00,3693.00,2061.00,618.00,309.00,200.00,252.00,143.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 21:09:00,111.00,3650.00,2062.00,612.00,310.00,195.00,246.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/07/2021 22:09:00,106.00,3618.00,2020.00,614.00,303.00,197.00,245.00,144.00,67.00,APPROVED
CA: SAN DIEGO,01/07/2021 23:09:00,105.00,3590.00,1995.00,605.00,300.00,189.00,243.00,140.00,65.00,APPROVED
CA: SAN DIEGO,01/08/2021 00:10:00,108.00,3564.00,1972.00,600.00,295.00,190.00,240.00,138.00,68.00,APPROVED
CA: SAN DIEGO,01/08/2021 01:10:00,108.00,3597.00,1978.00,604.00,295.00,192.00,246.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/08/2021 02:10:00,103.00,3608.00,1994.00,613.00,291.00,191.00,246.00,135.00,69.00,APPROVED
CA: SAN DIEGO,01/08/2021 03:10:00,107.00,3573.00,1990.00,606.00,298.00,194.00,244.00,139.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2021 04:10:00,108.00,3649.00,2070.00,627.00,307.00,199.00,254.00,141.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2021 05:11:00,111.00,3753.00,2174.00,664.00,328.00,208.00,272.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/08/2021 06:11:00,108.00,3766.00,2194.00,678.00,334.00,211.00,273.00,152.00,71.00,APPROVED
CA: SAN DIEGO,01/08/2021 07:11:00,107.00,3777.00,2236.00,685.00,342.00,209.00,278.00,153.00,72.00,APPROVED
CA: SAN DIEGO,01/08/2021 08:11:00,111.00,3794.00,2228.00,691.00,343.00,213.00,282.00,155.00,71.00,APPROVED
CA: SAN DIEGO,01/08/2021 23:15:00,103.00,3567.00,1979.00,606.00,298.00,194.00,240.00,142.00,68.00,APPROVED
CA: SAN DIEGO,01/09/2021 00:15:00,105.00,3537.00,1950.00,602.00,290.00,189.00,244.00,137.00,68.00,APPROVED
CA: SAN DIEGO,01/09/2021 01:15:00,106.00,3534.00,1941.00,600.00,291.00,188.00,243.00,135.00,69.00,APPROVED
CA: SAN DIEGO,01/09/2021 02:15:00,103.00,3562.00,1955.00,601.00,293.00,191.00,240.00,138.00,67.00,APPROVED
CA: SAN DIEGO,01/09/2021 03:16:00,105.00,3586.00,2018.00,617.00,305.00,192.00,249.00,140.00,66.00,APPROVED
CA: SAN DIEGO,01/09/2021 04:16:00,108.00,3682.00,2148.00,652.00,326.00,207.00,267.00,150.00,70.00,APPROVED
CA: SAN DIEGO,01/09/2021 05:16:00,109.00,3716.00,2144.00,658.00,328.00,207.00,267.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/09/2021 06:16:00,110.00,3760.00,2173.00,667.00,330.00,204.00,270.00,150.00,70.00,APPROVED
CA: SAN DIEGO,01/09/2021 07:17:00,106.00,3762.00,2189.00,670.00,338.00,211.00,274.00,151.00,70.00,APPROVED
CA: SAN DIEGO,01/09/2021 08:17:00,108.00,3815.00,2258.00,698.00,345.00,216.00,286.00,157.00,75.00,APPROVED
CA: SAN DIEGO,01/09/2021 09:17:00,109.00,3757.00,2225.00,680.00,344.00,215.00,282.00,152.00,73.00,APPROVED
CA: SAN DIEGO,01/09/2021 10:17:00,108.00,3722.00,2157.00,662.00,328.00,204.00,268.00,148.00,71.00,APPROVED
CA: SAN DIEGO,01/09/2021 11:17:00,109.00,3730.00,2130.00,652.00,323.00,206.00,262.00,149.00,71.00,APPROVED
CA: SAN DIEGO,01/09/2021 12:18:00,110.00,3738.00,2155.00,652.00,319.00,201.00,264.00,151.00,71.00,APPROVED
CA: SAN DIEGO,01/09/2021 13:18:00,110.00,3756.00,2163.00,659.00,328.00,205.00,269.00,151.00,71.00,APPROVED
CA: SAN DIEGO,01/09/2021 14:18:00,112.00,3759.00,2169.00,667.00,328.00,206.00,266.00,147.00,72.00,APPROVED
CA: SAN DIEGO,01/09/2021 15:18:00,109.00,3740.00,2135.00,655.00,321.00,202.00,267.00,145.00,72.00,APPROVED
CA: SAN DIEGO,01/09/2021 16:19:00,115.00,3742.00,2135.00,654.00,323.00,203.00,266.00,147.00,73.00,APPROVED
CA: SAN DIEGO,01/09/2021 17:19:00,111.00,3736.00,2134.00,649.00,316.00,204.00,264.00,144.00,70.00,APPROVED
CA: SAN DIEGO,01/09/2021 18:19:00,111.00,3698.00,2083.00,646.00,313.00,201.00,260.00,143.00,71.00,APPROVED
