LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/02/2018 10:34:00,112.00,3880.00,2424.00,780.00,359.00,230.00,317.00,162.00,75.00,APPROVED
CA: SAN DIEGO,01/02/2018 11:34:00,115.00,3992.00,2601.00,824.00,391.00,242.00,336.00,177.00,79.00,APPROVED
CA: SAN DIEGO,01/02/2018 12:34:00,116.00,4068.00,2704.00,866.00,418.00,254.00,353.00,186.00,81.00,APPROVED
CA: SAN DIEGO,01/02/2018 13:34:00,111.00,4015.00,2698.00,867.00,421.00,262.00,360.00,185.00,82.00,APPROVED
CA: SAN DIEGO,01/02/2018 14:34:00,110.00,3907.00,2536.00,827.00,391.00,245.00,340.00,172.00,79.00,APPROVED
CA: SAN DIEGO,01/02/2018 15:35:00,107.00,3711.00,2273.00,736.00,349.00,219.00,294.00,157.00,74.00,APPROVED
CA: SAN DIEGO,01/02/2018 16:35:00,110.00,3796.00,2287.00,718.00,339.00,218.00,285.00,155.00,76.00,APPROVED
CA: SAN DIEGO,01/02/2018 17:35:00,117.00,3827.00,2321.00,721.00,348.00,221.00,281.00,159.00,73.00,APPROVED
CA: SAN DIEGO,01/02/2018 18:35:00,119.00,3861.00,2346.00,721.00,349.00,221.00,276.00,164.00,74.00,APPROVED
CA: SAN DIEGO,01/02/2018 19:36:00,115.00,3782.00,2280.00,695.00,349.00,216.00,268.00,166.00,73.00,APPROVED
CA: SAN DIEGO,01/02/2018 20:36:00,117.00,3722.00,2219.00,669.00,342.00,216.00,258.00,161.00,72.00,APPROVED
CA: SAN DIEGO,01/02/2018 21:36:00,112.00,3674.00,2173.00,652.00,329.00,210.00,252.00,161.00,69.00,APPROVED
CA: SAN DIEGO,01/02/2018 22:36:00,113.00,3676.00,2172.00,649.00,335.00,205.00,249.00,161.00,71.00,APPROVED
CA: SAN DIEGO,01/02/2018 23:36:00,112.00,3614.00,2126.00,650.00,321.00,204.00,245.00,157.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2018 00:37:00,108.00,3579.00,2076.00,633.00,311.00,201.00,243.00,150.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2018 01:37:00,110.00,3581.00,2082.00,633.00,312.00,200.00,235.00,150.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2018 02:37:00,109.00,3582.00,2091.00,637.00,313.00,202.00,244.00,150.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2018 03:37:00,109.00,3619.00,2095.00,650.00,311.00,203.00,250.00,148.00,70.00,APPROVED
CA: SAN DIEGO,01/03/2018 04:38:00,109.00,3595.00,2084.00,649.00,311.00,204.00,250.00,144.00,69.00,APPROVED
CA: SAN DIEGO,01/03/2018 05:38:00,108.00,3643.00,2148.00,667.00,318.00,206.00,260.00,145.00,70.00,APPROVED
CA: SAN DIEGO,01/03/2018 06:38:00,113.00,3749.00,2308.00,720.00,347.00,220.00,287.00,160.00,73.00,APPROVED
CA: SAN DIEGO,01/03/2018 07:38:00,109.00,3760.00,2306.00,728.00,345.00,223.00,292.00,160.00,76.00,APPROVED
CA: SAN DIEGO,01/03/2018 08:39:00,114.00,3792.00,2331.00,740.00,354.00,222.00,297.00,163.00,73.00,APPROVED
CA: SAN DIEGO,01/03/2018 09:39:00,113.00,3865.00,2421.00,774.00,367.00,231.00,311.00,166.00,75.00,APPROVED
CA: SAN DIEGO,01/03/2018 10:39:00,114.00,3910.00,2451.00,775.00,368.00,232.00,312.00,170.00,76.00,APPROVED
CA: SAN DIEGO,01/03/2018 11:39:00,111.00,3888.00,2467.00,797.00,383.00,235.00,319.00,168.00,76.00,APPROVED
CA: SAN DIEGO,01/03/2018 12:39:00,112.00,3863.00,2432.00,771.00,370.00,233.00,308.00,165.00,76.00,APPROVED
CA: SAN DIEGO,01/03/2018 13:40:00,109.00,3832.00,2429.00,780.00,368.00,230.00,309.00,167.00,76.00,APPROVED
CA: SAN DIEGO,01/03/2018 14:40:00,111.00,3833.00,2396.00,768.00,359.00,225.00,305.00,162.00,74.00,APPROVED
CA: SAN DIEGO,01/03/2018 15:40:00,112.00,3758.00,2296.00,728.00,347.00,217.00,287.00,160.00,74.00,APPROVED
CA: SAN DIEGO,01/03/2018 16:40:00,114.00,3716.00,2229.00,697.00,330.00,212.00,273.00,155.00,73.00,APPROVED
CA: SAN DIEGO,01/03/2018 17:41:00,115.00,3796.00,2290.00,710.00,346.00,219.00,275.00,162.00,73.00,APPROVED
CA: SAN DIEGO,01/03/2018 18:41:00,116.00,3831.00,2322.00,721.00,351.00,219.00,280.00,162.00,74.00,APPROVED
CA: SAN DIEGO,01/03/2018 19:41:00,118.00,3867.00,2359.00,728.00,363.00,221.00,279.00,168.00,74.00,APPROVED
CA: SAN DIEGO,01/03/2018 20:41:00,113.00,3708.00,2236.00,689.00,345.00,215.00,268.00,166.00,74.00,APPROVED
CA: SAN DIEGO,01/03/2018 21:42:00,111.00,3666.00,2162.00,662.00,333.00,210.00,252.00,159.00,68.00,APPROVED
CA: SAN DIEGO,01/03/2018 22:42:00,111.00,3643.00,2142.00,652.00,327.00,206.00,249.00,158.00,70.00,APPROVED
CA: SAN DIEGO,01/03/2018 23:42:00,112.00,3582.00,2098.00,633.00,314.00,203.00,240.00,158.00,68.00,APPROVED
CA: SAN DIEGO,01/04/2018 00:42:00,106.00,3589.00,2081.00,629.00,313.00,202.00,240.00,154.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2018 01:42:00,107.00,3599.00,2086.00,641.00,310.00,202.00,245.00,151.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2018 02:43:00,108.00,3560.00,2054.00,636.00,308.00,198.00,250.00,146.00,68.00,APPROVED
CA: SAN DIEGO,01/04/2018 03:43:00,109.00,3596.00,2091.00,646.00,314.00,208.00,253.00,148.00,69.00,APPROVED
CA: SAN DIEGO,01/04/2018 04:43:00,108.00,3614.00,2134.00,655.00,318.00,208.00,256.00,152.00,68.00,APPROVED
CA: SAN DIEGO,01/04/2018 05:43:00,104.00,3667.00,2186.00,680.00,327.00,212.00,267.00,153.00,70.00,APPROVED
CA: SAN DIEGO,01/04/2018 06:44:00,109.00,3714.00,2259.00,710.00,344.00,216.00,284.00,157.00,72.00,APPROVED
CA: SAN DIEGO,01/04/2018 07:44:00,106.00,3687.00,2255.00,708.00,343.00,214.00,283.00,156.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2018 08:44:00,109.00,3701.00,2243.00,711.00,343.00,216.00,283.00,156.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2018 09:44:00,108.00,3728.00,2253.00,715.00,340.00,216.00,283.00,154.00,72.00,APPROVED
CA: SAN DIEGO,01/04/2018 10:45:00,109.00,3744.00,2244.00,708.00,335.00,216.00,280.00,154.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2018 11:45:00,111.00,3748.00,2260.00,709.00,337.00,217.00,287.00,152.00,71.00,APPROVED
CA: SAN DIEGO,01/04/2018 12:45:00,113.00,3852.00,2358.00,747.00,349.00,224.00,295.00,160.00,73.00,APPROVED
CA: SAN DIEGO,01/04/2018 13:45:00,112.00,3937.00,2510.00,798.00,380.00,238.00,327.00,169.00,77.00,APPROVED
CA: SAN DIEGO,01/04/2018 14:45:00,110.00,3959.00,2539.00,817.00,384.00,238.00,327.00,174.00,78.00,APPROVED
CA: SAN DIEGO,01/04/2018 15:46:00,116.00,3945.00,2469.00,785.00,371.00,236.00,315.00,170.00,77.00,APPROVED
CA: SAN DIEGO,01/04/2018 16:46:00,117.00,3878.00,2389.00,756.00,358.00,226.00,300.00,161.00,76.00,APPROVED
CA: SAN DIEGO,01/04/2018 17:46:00,109.00,3850.00,2360.00,747.00,361.00,225.00,291.00,162.00,75.00,APPROVED
CA: SAN DIEGO,01/04/2018 18:21:00,118.00,3784.00,2289.00,702.00,352.00,221.00,272.00,162.00,73.00,APPROVED
CA: SAN DIEGO,01/04/2018 19:29:00,110.00,3527.00,1981.00,597.00,293.00,190.00,227.00,143.00,63.00,APPROVED
CA: SAN DIEGO,01/04/2018 20:29:00,109.00,3575.00,2045.00,621.00,307.00,199.00,237.00,151.00,66.00,APPROVED
CA: SAN DIEGO,01/04/2018 21:29:00,110.00,3589.00,2060.00,617.00,309.00,199.00,239.00,152.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2018 22:30:00,107.00,3528.00,2037.00,609.00,307.00,196.00,231.00,153.00,65.00,APPROVED
CA: SAN DIEGO,01/04/2018 23:30:00,109.00,3473.00,1984.00,597.00,298.00,192.00,230.00,148.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2018 00:30:00,107.00,3487.00,1990.00,602.00,299.00,194.00,233.00,149.00,64.00,APPROVED
CA: SAN DIEGO,01/05/2018 01:30:00,110.00,3512.00,1984.00,603.00,298.00,195.00,234.00,147.00,65.00,APPROVED
CA: SAN DIEGO,01/05/2018 02:31:00,109.00,3514.00,1998.00,609.00,294.00,197.00,236.00,144.00,65.00,APPROVED
CA: SAN DIEGO,01/05/2018 03:31:00,105.00,3531.00,2050.00,624.00,306.00,198.00,243.00,147.00,66.00,APPROVED
CA: SAN DIEGO,01/05/2018 04:31:00,113.00,3626.00,2173.00,657.00,333.00,210.00,264.00,153.00,68.00,APPROVED
CA: SAN DIEGO,01/05/2018 05:31:00,110.00,3672.00,2234.00,689.00,342.00,219.00,273.00,157.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2018 06:31:00,111.00,3696.00,2251.00,700.00,345.00,222.00,282.00,157.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2018 07:32:00,112.00,3683.00,2246.00,697.00,345.00,216.00,281.00,160.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2018 08:32:00,109.00,3599.00,2144.00,672.00,329.00,208.00,272.00,149.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2018 09:32:00,111.00,3650.00,2202.00,691.00,334.00,216.00,275.00,151.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2018 10:32:00,113.00,3690.00,2235.00,709.00,342.00,219.00,287.00,155.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2018 11:33:00,107.00,3648.00,2170.00,687.00,329.00,213.00,273.00,150.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2018 12:33:00,107.00,3699.00,2198.00,686.00,325.00,210.00,275.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2018 13:33:00,108.00,3723.00,2215.00,688.00,328.00,213.00,280.00,148.00,69.00,APPROVED
CA: SAN DIEGO,01/05/2018 14:33:00,111.00,3749.00,2241.00,702.00,333.00,215.00,281.00,148.00,68.00,APPROVED
CA: SAN DIEGO,01/05/2018 16:34:00,110.00,3671.00,2183.00,687.00,323.00,212.00,276.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/05/2018 17:34:00,112.00,3691.00,2169.00,673.00,330.00,208.00,267.00,155.00,71.00,APPROVED
CA: SAN DIEGO,01/05/2018 18:34:00,108.00,3625.00,2115.00,656.00,323.00,205.00,251.00,152.00,68.00,APPROVED
CA: SAN DIEGO,01/05/2018 19:34:00,110.00,3610.00,2098.00,636.00,315.00,201.00,245.00,153.00,68.00,APPROVED
CA: SAN DIEGO,01/05/2018 20:35:00,110.00,3583.00,2062.00,628.00,310.00,200.00,241.00,151.00,67.00,APPROVED
CA: SAN DIEGO,01/05/2018 21:35:00,107.00,3501.00,2014.00,606.00,304.00,197.00,233.00,150.00,67.00,APPROVED
CA: SAN DIEGO,01/05/2018 22:35:00,105.00,3470.00,1977.00,600.00,295.00,191.00,228.00,145.00,65.00,APPROVED
CA: SAN DIEGO,01/05/2018 23:35:00,106.00,3405.00,1926.00,587.00,287.00,190.00,222.00,146.00,66.00,APPROVED
CA: SAN DIEGO,01/06/2018 00:36:00,103.00,3423.00,1915.00,579.00,284.00,189.00,223.00,141.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2018 01:36:00,100.00,3383.00,1893.00,578.00,273.00,185.00,222.00,134.00,64.00,APPROVED
CA: SAN DIEGO,01/06/2018 02:36:00,101.00,3393.00,1881.00,582.00,275.00,188.00,226.00,132.00,64.00,APPROVED
CA: SAN DIEGO,01/06/2018 03:36:00,106.00,3404.00,1888.00,584.00,282.00,189.00,227.00,133.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2018 04:36:00,103.00,3432.00,1910.00,588.00,282.00,190.00,230.00,136.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2018 05:37:00,106.00,3506.00,1997.00,616.00,293.00,193.00,242.00,139.00,67.00,APPROVED
CA: SAN DIEGO,01/06/2018 06:37:00,103.00,3479.00,1978.00,619.00,292.00,195.00,245.00,139.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2018 07:37:00,103.00,3478.00,1977.00,614.00,295.00,194.00,244.00,138.00,65.00,APPROVED
CA: SAN DIEGO,01/06/2018 08:37:00,104.00,3496.00,2019.00,622.00,297.00,197.00,244.00,138.00,67.00,APPROVED
CA: SAN DIEGO,01/06/2018 09:38:00,110.00,3643.00,2196.00,682.00,327.00,210.00,275.00,146.00,69.00,APPROVED
CA: SAN DIEGO,01/06/2018 10:38:00,111.00,3741.00,2336.00,745.00,358.00,228.00,305.00,161.00,74.00,APPROVED
CA: SAN DIEGO,01/06/2018 11:38:00,112.00,3730.00,2255.00,710.00,345.00,219.00,285.00,157.00,73.00,APPROVED
CA: SAN DIEGO,01/06/2018 12:38:00,112.00,3744.00,2298.00,717.00,349.00,221.00,293.00,157.00,72.00,APPROVED
CA: SAN DIEGO,01/06/2018 13:38:00,109.00,3648.00,2206.00,693.00,335.00,215.00,276.00,153.00,72.00,APPROVED
CA: SAN DIEGO,01/06/2018 14:39:00,107.00,3653.00,2177.00,683.00,330.00,214.00,269.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/06/2018 15:39:00,107.00,3614.00,2156.00,675.00,325.00,209.00,273.00,152.00,70.00,APPROVED
CA: SAN DIEGO,01/06/2018 16:39:00,105.00,3645.00,2157.00,677.00,325.00,208.00,269.00,149.00,71.00,APPROVED
CA: SAN DIEGO,01/06/2018 17:39:00,108.00,3692.00,2207.00,693.00,334.00,213.00,275.00,156.00,72.00,APPROVED
CA: SAN DIEGO,01/06/2018 18:40:00,111.00,3679.00,2200.00,680.00,334.00,210.00,263.00,158.00,70.00,APPROVED
CA: SAN DIEGO,01/06/2018 19:40:00,109.00,3599.00,2120.00,656.00,324.00,203.00,248.00,155.00,70.00,APPROVED
CA: SAN DIEGO,01/06/2018 20:40:00,110.00,3515.00,2040.00,622.00,307.00,200.00,234.00,152.00,69.00,APPROVED
CA: SAN DIEGO,01/06/2018 21:40:00,107.00,3462.00,1999.00,605.00,296.00,195.00,227.00,147.00,67.00,APPROVED
CA: SAN DIEGO,01/06/2018 22:41:00,108.00,3427.00,1946.00,593.00,289.00,189.00,221.00,145.00,68.00,APPROVED
CA: SAN DIEGO,01/06/2018 23:41:00,106.00,3403.00,1909.00,579.00,280.00,188.00,220.00,140.00,63.00,APPROVED
CA: SAN DIEGO,01/07/2018 00:41:00,104.00,3421.00,1913.00,584.00,286.00,186.00,220.00,137.00,66.00,APPROVED
CA: SAN DIEGO,01/07/2018 01:41:00,105.00,3415.00,1923.00,587.00,281.00,183.00,223.00,138.00,65.00,APPROVED
CA: SAN DIEGO,01/07/2018 02:41:00,105.00,3408.00,1898.00,582.00,280.00,187.00,226.00,133.00,66.00,APPROVED
CA: SAN DIEGO,01/07/2018 03:42:00,107.00,3410.00,1899.00,587.00,278.00,188.00,225.00,133.00,65.00,APPROVED
CA: SAN DIEGO,01/07/2018 04:42:00,106.00,3466.00,1959.00,599.00,284.00,190.00,233.00,133.00,67.00,APPROVED
CA: SAN DIEGO,01/07/2018 05:42:00,109.00,3626.00,2168.00,659.00,318.00,206.00,260.00,150.00,71.00,APPROVED
CA: SAN DIEGO,01/07/2018 06:42:00,107.00,3755.00,2367.00,742.00,361.00,225.00,297.00,171.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2018 07:43:00,109.00,3660.00,2217.00,706.00,341.00,215.00,286.00,156.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2018 08:43:00,111.00,3723.00,2303.00,727.00,345.00,222.00,288.00,159.00,74.00,APPROVED
CA: SAN DIEGO,01/07/2018 09:43:00,111.00,3794.00,2385.00,747.00,367.00,227.00,300.00,167.00,76.00,APPROVED
CA: SAN DIEGO,01/07/2018 10:43:00,110.00,3742.00,2320.00,735.00,352.00,223.00,293.00,161.00,75.00,APPROVED
CA: SAN DIEGO,01/07/2018 11:43:00,109.00,3672.00,2226.00,704.00,333.00,218.00,284.00,153.00,73.00,APPROVED
CA: SAN DIEGO,01/07/2018 12:44:00,111.00,3683.00,2217.00,699.00,335.00,212.00,277.00,152.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2018 13:44:00,109.00,3794.00,2360.00,739.00,354.00,225.00,295.00,158.00,74.00,APPROVED
CA: SAN DIEGO,01/07/2018 14:44:00,114.00,3946.00,2558.00,810.00,381.00,243.00,322.00,170.00,78.00,APPROVED
CA: SAN DIEGO,01/07/2018 15:44:00,113.00,3890.00,2490.00,793.00,378.00,236.00,329.00,172.00,79.00,APPROVED
CA: SAN DIEGO,01/07/2018 16:45:00,111.00,3767.00,2355.00,746.00,354.00,225.00,298.00,159.00,76.00,APPROVED
CA: SAN DIEGO,01/07/2018 17:45:00,110.00,3675.00,2221.00,694.00,337.00,213.00,277.00,158.00,73.00,APPROVED
CA: SAN DIEGO,01/07/2018 18:45:00,115.00,3726.00,2219.00,680.00,332.00,213.00,259.00,161.00,73.00,APPROVED
CA: SAN DIEGO,01/07/2018 19:45:00,113.00,3681.00,2179.00,662.00,330.00,208.00,254.00,161.00,72.00,APPROVED
CA: SAN DIEGO,01/07/2018 20:46:00,110.00,3551.00,2068.00,628.00,313.00,201.00,238.00,157.00,68.00,APPROVED
CA: SAN DIEGO,01/07/2018 21:46:00,107.00,3507.00,2026.00,616.00,301.00,197.00,231.00,155.00,65.00,APPROVED
CA: SAN DIEGO,01/07/2018 22:46:00,106.00,3531.00,2025.00,611.00,301.00,195.00,230.00,149.00,67.00,APPROVED
CA: SAN DIEGO,01/07/2018 23:46:00,109.00,3531.00,2048.00,628.00,308.00,198.00,236.00,149.00,69.00,APPROVED
CA: SAN DIEGO,01/08/2018 00:46:00,106.00,3528.00,2037.00,624.00,306.00,198.00,238.00,148.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 01:47:00,105.00,3536.00,2050.00,631.00,301.00,199.00,244.00,148.00,68.00,APPROVED
CA: SAN DIEGO,01/08/2018 02:47:00,110.00,3569.00,2061.00,634.00,304.00,197.00,249.00,144.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 03:47:00,108.00,3594.00,2091.00,634.00,307.00,203.00,248.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 04:47:00,109.00,3575.00,2088.00,647.00,312.00,203.00,251.00,151.00,69.00,APPROVED
CA: SAN DIEGO,01/08/2018 05:48:00,108.00,3582.00,2086.00,644.00,315.00,203.00,250.00,146.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 06:48:00,109.00,3637.00,2131.00,655.00,313.00,206.00,258.00,147.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 07:48:00,109.00,3670.00,2175.00,672.00,324.00,207.00,259.00,154.00,70.00,APPROVED
CA: SAN DIEGO,01/08/2018 08:48:00,111.00,3751.00,2227.00,693.00,330.00,211.00,274.00,157.00,72.00,APPROVED
CA: SAN DIEGO,01/08/2018 09:48:00,111.00,3822.00,2326.00,719.00,347.00,223.00,284.00,162.00,73.00,APPROVED
CA: SAN DIEGO,01/08/2018 10:49:00,111.00,3724.00,2229.00,696.00,333.00,213.00,271.00,154.00,73.00,APPROVED
CA: SAN DIEGO,01/08/2018 11:49:00,109.00,3703.00,2224.00,691.00,336.00,214.00,270.00,153.00,71.00,APPROVED
CA: SAN DIEGO,01/08/2018 12:49:00,112.00,3878.00,2388.00,741.00,366.00,226.00,295.00,163.00,74.00,APPROVED
CA: SAN DIEGO,01/08/2018 13:49:00,114.00,3963.00,2562.00,799.00,390.00,239.00,321.00,176.00,78.00,APPROVED
CA: SAN DIEGO,01/08/2018 14:50:00,116.00,3941.00,2544.00,798.00,396.00,239.00,320.00,181.00,77.00,APPROVED
CA: SAN DIEGO,01/08/2018 15:50:00,117.00,3889.00,2472.00,768.00,382.00,230.00,309.00,175.00,76.00,APPROVED
CA: SAN DIEGO,01/08/2018 16:50:00,119.00,4008.00,2533.00,787.00,391.00,238.00,315.00,177.00,78.00,APPROVED
CA: SAN DIEGO,01/08/2018 17:50:00,113.00,3899.00,2412.00,754.00,372.00,232.00,298.00,171.00,75.00,APPROVED
CA: SAN DIEGO,01/08/2018 18:51:00,120.00,3918.00,2424.00,746.00,372.00,230.00,291.00,174.00,77.00,APPROVED
CA: SAN DIEGO,01/08/2018 19:51:00,115.00,3841.00,2355.00,715.00,365.00,224.00,278.00,169.00,74.00,APPROVED
CA: SAN DIEGO,01/08/2018 20:51:00,115.00,3733.00,2254.00,680.00,344.00,215.00,262.00,164.00,74.00,APPROVED
CA: SAN DIEGO,01/08/2018 21:51:00,109.00,3605.00,2129.00,646.00,329.00,205.00,247.00,159.00,71.00,APPROVED
CA: SAN DIEGO,01/08/2018 22:51:00,109.00,3517.00,2032.00,620.00,305.00,198.00,236.00,151.00,69.00,APPROVED
CA: SAN DIEGO,01/08/2018 23:52:00,110.00,3487.00,2003.00,612.00,295.00,194.00,231.00,146.00,65.00,APPROVED
CA: SAN DIEGO,01/09/2018 00:52:00,106.00,3471.00,1972.00,606.00,289.00,193.00,231.00,145.00,68.00,APPROVED
CA: SAN DIEGO,01/09/2018 01:52:00,110.00,3472.00,1970.00,609.00,288.00,192.00,232.00,142.00,66.00,APPROVED
CA: SAN DIEGO,01/09/2018 02:52:00,108.00,3438.00,1954.00,602.00,288.00,189.00,233.00,139.00,66.00,APPROVED
CA: SAN DIEGO,01/09/2018 03:53:00,107.00,3416.00,1916.00,595.00,279.00,189.00,230.00,136.00,65.00,APPROVED
CA: SAN DIEGO,01/09/2018 04:53:00,107.00,3410.00,1900.00,584.00,278.00,187.00,224.00,130.00,66.00,APPROVED
