LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SAN DIEGO,01/01/2012 13:40:00,,3774.00,2164.00,568.00,304.00,182.00,222.00,137.00,54.00,APPROVED
CA: SAN DIEGO,01/01/2012 14:40:00,,3845.00,2241.00,587.00,312.00,185.00,224.00,141.00,52.00,APPROVED
CA: SAN DIEGO,01/01/2012 15:40:00,,3846.00,2232.00,580.00,308.00,183.00,226.00,140.00,54.00,APPROVED
CA: SAN DIEGO,01/01/2012 16:40:00,,3845.00,2233.00,587.00,310.00,183.00,224.00,143.00,53.00,APPROVED
CA: SAN DIEGO,01/01/2012 17:41:00,,3847.00,2271.00,590.00,314.00,186.00,234.00,143.00,53.00,APPROVED
CA: SAN DIEGO,01/01/2012 18:41:00,,3771.00,2188.00,577.00,306.00,183.00,228.00,143.00,52.00,APPROVED
CA: SAN DIEGO,01/01/2012 19:41:00,,3733.00,2177.00,572.00,303.00,182.00,227.00,139.00,56.00,APPROVED
CA: SAN DIEGO,01/01/2012 20:41:00,,3685.00,2122.00,563.00,296.00,180.00,220.00,141.00,53.00,APPROVED
CA: SAN DIEGO,01/01/2012 21:41:00,,3667.00,2109.00,562.00,293.00,181.00,218.00,140.00,53.00,APPROVED
CA: SAN DIEGO,01/01/2012 22:42:00,,3680.00,2116.00,560.00,298.00,183.00,219.00,141.00,54.00,APPROVED
CA: SAN DIEGO,01/01/2012 23:42:00,,3698.00,2142.00,567.00,304.00,183.00,220.00,143.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2012 00:42:00,,3696.00,2138.00,566.00,299.00,180.00,225.00,141.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 01:42:00,,3726.00,2174.00,573.00,300.00,184.00,223.00,143.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2012 02:43:00,,3781.00,2198.00,578.00,305.00,183.00,228.00,143.00,52.00,APPROVED
CA: SAN DIEGO,01/02/2012 03:43:00,,3838.00,2244.00,586.00,307.00,185.00,227.00,146.00,56.00,APPROVED
CA: SAN DIEGO,01/02/2012 04:43:00,,3876.00,2264.00,589.00,310.00,184.00,225.00,142.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 05:43:00,,3896.00,2286.00,598.00,315.00,188.00,232.00,148.00,55.00,APPROVED
CA: SAN DIEGO,01/02/2012 06:43:00,,3816.00,2219.00,581.00,306.00,182.00,220.00,141.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 07:44:00,,3796.00,2208.00,580.00,308.00,183.00,225.00,143.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 08:44:00,,3813.00,2211.00,580.00,308.00,183.00,226.00,139.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 09:44:00,,3797.00,2183.00,571.00,299.00,181.00,220.00,139.00,51.00,APPROVED
CA: SAN DIEGO,01/02/2012 10:44:00,,3770.00,2150.00,569.00,299.00,181.00,217.00,138.00,51.00,APPROVED
CA: SAN DIEGO,01/02/2012 11:44:00,,3758.00,2151.00,561.00,298.00,180.00,217.00,135.00,50.00,APPROVED
CA: SAN DIEGO,01/02/2012 12:45:00,,3770.00,2149.00,568.00,300.00,177.00,217.00,137.00,51.00,APPROVED
CA: SAN DIEGO,01/02/2012 13:45:00,,3820.00,2201.00,573.00,306.00,182.00,221.00,139.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 14:45:00,,3821.00,2180.00,574.00,303.00,182.00,219.00,139.00,52.00,APPROVED
CA: SAN DIEGO,01/02/2012 15:45:00,,3800.00,2177.00,569.00,307.00,179.00,220.00,140.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 16:45:00,,3831.00,2234.00,588.00,312.00,183.00,224.00,143.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2012 17:46:00,,3895.00,2302.00,605.00,318.00,189.00,233.00,145.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2012 18:46:00,,3842.00,2241.00,586.00,312.00,185.00,228.00,144.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 19:46:00,,3791.00,2203.00,575.00,307.00,184.00,230.00,143.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2012 20:46:00,,3779.00,2212.00,581.00,309.00,182.00,232.00,142.00,54.00,APPROVED
CA: SAN DIEGO,01/02/2012 21:46:00,,3772.00,2193.00,575.00,305.00,183.00,228.00,143.00,52.00,APPROVED
CA: SAN DIEGO,01/02/2012 22:47:00,,3748.00,2179.00,582.00,300.00,182.00,225.00,143.00,53.00,APPROVED
CA: SAN DIEGO,01/02/2012 23:47:00,,3717.00,2170.00,571.00,301.00,182.00,227.00,140.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2012 00:47:00,,3734.00,2166.00,574.00,305.00,177.00,228.00,145.00,51.00,APPROVED
CA: SAN DIEGO,01/03/2012 01:47:00,,3764.00,2178.00,581.00,302.00,183.00,227.00,142.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 02:47:00,,3783.00,2192.00,578.00,307.00,186.00,227.00,141.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2012 03:48:00,,3834.00,2206.00,583.00,302.00,180.00,222.00,143.00,51.00,APPROVED
CA: SAN DIEGO,01/03/2012 04:48:00,,3811.00,2204.00,578.00,303.00,184.00,225.00,143.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 05:48:00,,3833.00,2231.00,585.00,305.00,184.00,224.00,142.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 06:48:00,,3838.00,2201.00,582.00,307.00,184.00,221.00,141.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 07:48:00,,3866.00,2237.00,588.00,306.00,185.00,223.00,139.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2012 08:49:00,,3885.00,2229.00,584.00,309.00,184.00,228.00,140.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 09:49:00,,3901.00,2262.00,590.00,316.00,184.00,227.00,144.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2012 10:49:00,,3876.00,2249.00,586.00,307.00,186.00,226.00,143.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2012 11:49:00,,3872.00,2258.00,586.00,316.00,183.00,225.00,141.00,55.00,APPROVED
CA: SAN DIEGO,01/03/2012 12:49:00,,3737.00,2145.00,561.00,297.00,175.00,214.00,132.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2012 13:46:00,,3693.00,2121.00,554.00,293.00,173.00,209.00,132.00,50.00,APPROVED
CA: SAN DIEGO,01/03/2012 15:07:00,,3371.00,1654.00,484.00,225.00,156.00,203.00,65.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 16:07:00,,3346.00,1664.00,477.00,227.00,156.00,204.00,64.00,51.00,APPROVED
CA: SAN DIEGO,01/03/2012 17:07:00,,3365.00,1681.00,489.00,226.00,158.00,207.00,69.00,53.00,APPROVED
CA: SAN DIEGO,01/03/2012 18:07:00,,3339.00,1684.00,479.00,224.00,153.00,205.00,71.00,52.00,APPROVED
CA: SAN DIEGO,01/03/2012 18:38:00,,3454.00,1779.00,509.00,236.00,166.00,216.00,77.00,54.00,APPROVED
CA: SAN DIEGO,01/03/2012 20:24:00,,3281.00,1612.00,478.00,225.00,160.00,198.00,65.00,56.00,APPROVED
CA: SAN DIEGO,01/03/2012 21:24:00,,3273.00,1589.00,468.00,228.00,160.00,199.00,68.00,56.00,APPROVED
CA: SAN DIEGO,01/03/2012 22:25:00,,3310.00,1588.00,482.00,230.00,163.00,197.00,68.00,57.00,APPROVED
CA: SAN DIEGO,01/03/2012 23:25:00,,3328.00,1602.00,476.00,231.00,162.00,198.00,66.00,58.00,APPROVED
CA: SAN DIEGO,01/04/2012 00:25:00,,3393.00,1642.00,484.00,235.00,163.00,205.00,69.00,57.00,APPROVED
CA: SAN DIEGO,01/04/2012 01:25:00,,3386.00,1640.00,486.00,232.00,162.00,203.00,69.00,56.00,APPROVED
CA: SAN DIEGO,01/04/2012 02:26:00,,3471.00,1726.00,495.00,237.00,163.00,216.00,70.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 03:26:00,,3466.00,1745.00,506.00,237.00,162.00,220.00,72.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 04:26:00,,3518.00,1759.00,508.00,237.00,163.00,220.00,72.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 05:26:00,,3601.00,1792.00,521.00,240.00,169.00,223.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2012 06:26:00,,3599.00,1801.00,517.00,243.00,168.00,224.00,72.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 07:27:00,,3605.00,1796.00,519.00,242.00,170.00,225.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2012 08:27:00,,3630.00,1806.00,527.00,244.00,172.00,223.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2012 09:27:00,,3619.00,1810.00,521.00,243.00,169.00,226.00,71.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 10:27:00,,3620.00,1800.00,528.00,244.00,172.00,222.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/04/2012 11:27:00,,3592.00,1806.00,521.00,243.00,169.00,222.00,72.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 12:28:00,,3546.00,1775.00,522.00,235.00,169.00,220.00,70.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 13:28:00,,3422.00,1700.00,499.00,227.00,163.00,212.00,68.00,51.00,APPROVED
CA: SAN DIEGO,01/04/2012 14:28:00,,3357.00,1684.00,485.00,227.00,161.00,208.00,67.00,53.00,APPROVED
CA: SAN DIEGO,01/04/2012 15:28:00,,3301.00,1635.00,470.00,218.00,154.00,203.00,65.00,51.00,APPROVED
CA: SAN DIEGO,01/04/2012 16:28:00,,3386.00,1684.00,490.00,228.00,160.00,211.00,67.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 17:29:00,,3378.00,1712.00,496.00,232.00,161.00,213.00,70.00,51.00,APPROVED
CA: SAN DIEGO,01/04/2012 18:29:00,,3369.00,1728.00,504.00,233.00,160.00,210.00,83.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 19:29:00,,3270.00,1700.00,492.00,231.00,164.00,198.00,91.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 20:29:00,,3288.00,1724.00,497.00,236.00,162.00,194.00,96.00,53.00,APPROVED
CA: SAN DIEGO,01/04/2012 21:29:00,,3309.00,1734.00,501.00,238.00,165.00,197.00,101.00,52.00,APPROVED
CA: SAN DIEGO,01/04/2012 22:30:00,,3412.00,1792.00,513.00,244.00,170.00,208.00,104.00,54.00,APPROVED
CA: SAN DIEGO,01/04/2012 23:30:00,,3497.00,1840.00,531.00,250.00,171.00,214.00,101.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2012 00:30:00,,3561.00,1852.00,534.00,255.00,174.00,219.00,101.00,56.00,APPROVED
CA: SAN DIEGO,01/05/2012 01:30:00,,3562.00,1854.00,533.00,253.00,174.00,226.00,93.00,57.00,APPROVED
CA: SAN DIEGO,01/05/2012 02:30:00,,3602.00,1851.00,534.00,248.00,175.00,230.00,83.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2012 15:33:00,,3392.00,1702.00,495.00,228.00,159.00,212.00,66.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2012 16:33:00,,3390.00,1705.00,492.00,231.00,158.00,213.00,68.00,51.00,APPROVED
CA: SAN DIEGO,01/05/2012 17:34:00,,3397.00,1709.00,502.00,235.00,162.00,218.00,71.00,53.00,APPROVED
CA: SAN DIEGO,01/05/2012 18:34:00,,3373.00,1745.00,499.00,234.00,163.00,213.00,85.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2012 19:34:00,,3384.00,1768.00,514.00,242.00,165.00,202.00,97.00,53.00,APPROVED
CA: SAN DIEGO,01/05/2012 20:05:00,,3346.00,1746.00,503.00,243.00,159.00,196.00,103.00,52.00,APPROVED
CA: SAN DIEGO,01/05/2012 21:25:00,,3341.00,1754.00,509.00,241.00,167.00,196.00,105.00,52.00,APPROVED
CA: SAN DIEGO,01/05/2012 22:25:00,,3346.00,1745.00,504.00,240.00,165.00,203.00,100.00,54.00,APPROVED
CA: SAN DIEGO,01/05/2012 23:25:00,,3381.00,1758.00,507.00,244.00,168.00,205.00,98.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 00:26:00,,3395.00,1764.00,507.00,239.00,169.00,206.00,97.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 01:26:00,,3446.00,1780.00,513.00,241.00,168.00,214.00,90.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 02:26:00,,3476.00,1777.00,514.00,242.00,170.00,220.00,80.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 03:26:00,,3563.00,1802.00,519.00,243.00,169.00,226.00,76.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 04:26:00,,3551.00,1792.00,525.00,243.00,172.00,227.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 05:27:00,,3639.00,1850.00,535.00,252.00,175.00,236.00,75.00,56.00,APPROVED
CA: SAN DIEGO,01/06/2012 06:27:00,,3628.00,1823.00,534.00,246.00,179.00,231.00,72.00,56.00,APPROVED
CA: SAN DIEGO,01/06/2012 07:27:00,,3636.00,1833.00,542.00,252.00,178.00,231.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 08:27:00,,3626.00,1831.00,539.00,252.00,176.00,232.00,73.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 09:27:00,,3664.00,1829.00,542.00,250.00,180.00,231.00,70.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 10:28:00,,3647.00,1836.00,534.00,249.00,175.00,232.00,71.00,57.00,APPROVED
CA: SAN DIEGO,01/06/2012 11:28:00,,3741.00,1881.00,547.00,256.00,180.00,237.00,74.00,57.00,APPROVED
CA: SAN DIEGO,01/06/2012 12:28:00,,3716.00,1871.00,544.00,256.00,177.00,232.00,72.00,56.00,APPROVED
CA: SAN DIEGO,01/06/2012 13:28:00,,3586.00,1786.00,526.00,245.00,171.00,224.00,72.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 14:28:00,,3529.00,1763.00,518.00,239.00,166.00,216.00,71.00,53.00,APPROVED
CA: SAN DIEGO,01/06/2012 15:29:00,,3481.00,1727.00,505.00,237.00,163.00,209.00,67.00,52.00,APPROVED
CA: SAN DIEGO,01/06/2012 16:29:00,,3460.00,1720.00,504.00,232.00,162.00,210.00,68.00,53.00,APPROVED
CA: SAN DIEGO,01/06/2012 17:29:00,,3472.00,1734.00,504.00,235.00,166.00,216.00,70.00,53.00,APPROVED
CA: SAN DIEGO,01/06/2012 18:29:00,,3455.00,1775.00,513.00,234.00,168.00,220.00,76.00,53.00,APPROVED
CA: SAN DIEGO,01/06/2012 19:29:00,,3451.00,1777.00,509.00,238.00,165.00,213.00,86.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 20:30:00,,3425.00,1762.00,515.00,242.00,166.00,213.00,85.00,53.00,APPROVED
CA: SAN DIEGO,01/06/2012 21:30:00,,3448.00,1774.00,512.00,242.00,165.00,219.00,89.00,55.00,APPROVED
CA: SAN DIEGO,01/06/2012 22:30:00,,3456.00,1791.00,518.00,242.00,166.00,215.00,86.00,54.00,APPROVED
CA: SAN DIEGO,01/06/2012 23:30:00,,3498.00,1806.00,525.00,246.00,172.00,219.00,88.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 00:31:00,,3563.00,1829.00,536.00,248.00,171.00,227.00,88.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 01:31:00,,3621.00,1858.00,532.00,252.00,171.00,230.00,81.00,54.00,APPROVED
CA: SAN DIEGO,01/07/2012 02:31:00,,3613.00,1836.00,532.00,249.00,174.00,230.00,74.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 03:31:00,,3647.00,1834.00,530.00,247.00,177.00,228.00,71.00,53.00,APPROVED
CA: SAN DIEGO,01/07/2012 04:31:00,,3668.00,1857.00,535.00,252.00,177.00,234.00,74.00,54.00,APPROVED
CA: SAN DIEGO,01/07/2012 05:32:00,,3727.00,1898.00,555.00,262.00,181.00,234.00,72.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 06:32:00,,3742.00,1881.00,548.00,255.00,179.00,236.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 07:32:00,,3690.00,1838.00,541.00,254.00,177.00,233.00,71.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 08:32:00,,3668.00,1823.00,536.00,253.00,178.00,229.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 09:32:00,,3658.00,1833.00,540.00,253.00,177.00,232.00,70.00,52.00,APPROVED
CA: SAN DIEGO,01/07/2012 10:33:00,,3650.00,1823.00,534.00,252.00,176.00,230.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 11:33:00,,3649.00,1812.00,533.00,250.00,175.00,228.00,68.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 12:33:00,,3630.00,1806.00,533.00,251.00,176.00,230.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 13:33:00,,3636.00,1829.00,535.00,248.00,178.00,230.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 14:33:00,,3643.00,1821.00,533.00,250.00,174.00,231.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 15:34:00,,3683.00,1825.00,537.00,250.00,178.00,231.00,70.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 16:34:00,,3693.00,1847.00,540.00,254.00,179.00,228.00,73.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 17:34:00,,3695.00,1833.00,538.00,250.00,178.00,235.00,72.00,54.00,APPROVED
CA: SAN DIEGO,01/07/2012 18:34:00,,3671.00,1846.00,541.00,250.00,174.00,234.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/07/2012 19:34:00,,3648.00,1853.00,548.00,254.00,176.00,236.00,75.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 20:35:00,,3648.00,1855.00,536.00,252.00,178.00,236.00,75.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 21:35:00,,3605.00,1844.00,538.00,250.00,176.00,231.00,77.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 22:35:00,,3611.00,1834.00,532.00,251.00,178.00,236.00,76.00,56.00,APPROVED
CA: SAN DIEGO,01/07/2012 23:35:00,,3597.00,1820.00,535.00,252.00,177.00,236.00,75.00,57.00,APPROVED
CA: SAN DIEGO,01/08/2012 00:36:00,,3589.00,1814.00,527.00,251.00,173.00,233.00,75.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 01:36:00,,3573.00,1793.00,525.00,247.00,174.00,229.00,72.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 02:36:00,,3563.00,1775.00,520.00,248.00,174.00,229.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 03:36:00,,3576.00,1774.00,518.00,247.00,173.00,227.00,70.00,54.00,APPROVED
CA: SAN DIEGO,01/08/2012 04:36:00,,3620.00,1813.00,534.00,252.00,176.00,230.00,70.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 05:37:00,,3620.00,1816.00,533.00,252.00,177.00,228.00,69.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 06:37:00,,3590.00,1792.00,526.00,249.00,173.00,227.00,71.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 07:37:00,,3614.00,1800.00,535.00,250.00,176.00,227.00,72.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 08:37:00,,3593.00,1791.00,528.00,249.00,173.00,224.00,69.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 09:37:00,,3542.00,1755.00,520.00,247.00,171.00,221.00,70.00,54.00,APPROVED
CA: SAN DIEGO,01/08/2012 10:38:00,,3538.00,1748.00,516.00,245.00,176.00,225.00,67.00,53.00,APPROVED
CA: SAN DIEGO,01/08/2012 11:38:00,,3566.00,1760.00,522.00,248.00,174.00,221.00,69.00,54.00,APPROVED
CA: SAN DIEGO,01/08/2012 12:38:00,,3555.00,1771.00,519.00,248.00,174.00,223.00,69.00,54.00,APPROVED
CA: SAN DIEGO,01/08/2012 13:38:00,,3583.00,1780.00,525.00,252.00,179.00,223.00,68.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 14:38:00,,3622.00,1839.00,548.00,250.00,181.00,229.00,77.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 15:39:00,,3594.00,1934.00,559.00,268.00,182.00,216.00,125.00,57.00,APPROVED
CA: SAN DIEGO,01/08/2012 16:39:00,,3610.00,1961.00,559.00,277.00,187.00,214.00,134.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 17:39:00,,3650.00,1990.00,560.00,286.00,186.00,208.00,142.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 18:39:00,,3635.00,1977.00,559.00,273.00,186.00,210.00,137.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 19:39:00,,3590.00,1952.00,549.00,272.00,183.00,207.00,133.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 20:40:00,,3573.00,1918.00,548.00,272.00,184.00,209.00,135.00,56.00,APPROVED
CA: SAN DIEGO,01/08/2012 21:40:00,,3539.00,1916.00,545.00,271.00,187.00,207.00,135.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 22:40:00,,3561.00,1922.00,543.00,268.00,184.00,206.00,135.00,55.00,APPROVED
CA: SAN DIEGO,01/08/2012 23:40:00,,3559.00,1923.00,546.00,271.00,185.00,206.00,134.00,54.00,APPROVED
CA: SAN DIEGO,01/09/2012 00:40:00,,3570.00,1931.00,543.00,271.00,178.00,205.00,136.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 01:41:00,,3556.00,1927.00,543.00,268.00,182.00,207.00,135.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 02:41:00,,3563.00,1919.00,545.00,269.00,185.00,203.00,135.00,58.00,APPROVED
CA: SAN DIEGO,01/09/2012 03:41:00,,3555.00,1950.00,548.00,275.00,185.00,203.00,135.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2012 04:41:00,,3564.00,1949.00,554.00,274.00,186.00,208.00,138.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2012 05:41:00,,3549.00,1935.00,549.00,275.00,180.00,207.00,139.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2012 06:42:00,,3555.00,1948.00,557.00,274.00,186.00,205.00,135.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2012 07:42:00,,3566.00,1957.00,556.00,275.00,187.00,208.00,137.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 08:42:00,,3537.00,1935.00,551.00,276.00,186.00,210.00,137.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2012 09:42:00,,3551.00,1951.00,553.00,276.00,186.00,205.00,137.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 10:43:00,,3538.00,1930.00,551.00,276.00,189.00,206.00,136.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 11:43:00,,3568.00,1950.00,552.00,278.00,184.00,207.00,137.00,57.00,APPROVED
CA: SAN DIEGO,01/09/2012 12:43:00,,3429.00,1854.00,530.00,264.00,177.00,200.00,134.00,56.00,APPROVED
CA: SAN DIEGO,01/09/2012 13:43:00,,3364.00,1832.00,526.00,257.00,176.00,193.00,127.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2012 14:43:00,,3349.00,1823.00,512.00,258.00,170.00,195.00,128.00,54.00,APPROVED
CA: SAN DIEGO,01/09/2012 15:44:00,,3311.00,1796.00,508.00,253.00,169.00,189.00,126.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2012 16:44:00,,3309.00,1782.00,506.00,251.00,166.00,189.00,124.00,53.00,APPROVED
CA: SAN DIEGO,01/09/2012 17:44:00,,3362.00,1803.00,504.00,251.00,167.00,186.00,124.00,54.00,APPROVED
CA: SAN DIEGO,01/09/2012 18:44:00,,3333.00,1775.00,500.00,249.00,166.00,187.00,122.00,53.00,APPROVED
CA: SAN DIEGO,01/09/2012 19:44:00,,3302.00,1748.00,496.00,242.00,163.00,185.00,120.00,53.00,APPROVED
CA: SAN DIEGO,01/09/2012 22:16:00,,3389.00,1834.00,522.00,258.00,174.00,198.00,128.00,55.00,APPROVED
CA: SAN DIEGO,01/09/2012 23:16:00,,3402.00,1847.00,532.00,267.00,177.00,197.00,130.00,56.00,APPROVED
CA: SAN DIEGO,01/10/2012 00:17:00,,3429.00,1868.00,540.00,268.00,178.00,202.00,129.00,55.00,APPROVED
CA: SAN DIEGO,01/10/2012 01:17:00,,3536.00,1950.00,548.00,278.00,181.00,205.00,137.00,59.00,APPROVED
CA: SAN DIEGO,01/10/2012 02:17:00,,3592.00,1984.00,562.00,284.00,183.00,211.00,137.00,58.00,APPROVED
CA: SAN DIEGO,01/10/2012 03:17:00,,3619.00,2017.00,566.00,289.00,188.00,213.00,141.00,56.00,APPROVED
